infections,diagnosed,susceptible,steps
31.0,63.0,6.0,14378.0
39.0,56.0,5.0,14374.0
29.0,65.0,6.0,13133.0
33.0,58.0,9.0,14848.0
39.0,55.0,6.0,15614.0
30.0,66.0,4.0,13942.0
30.0,61.0,9.0,14328.0
31.0,63.0,6.0,13748.0
37.0,58.0,5.0,15088.0
27.0,66.0,7.0,13824.0
31.0,63.0,6.0,14478.0
41.0,56.0,3.0,14828.0
31.0,66.0,3.0,14622.0
35.0,60.0,5.0,14934.0
37.0,51.0,12.0,15585.0
35.0,59.0,6.0,13963.0
33.0,64.0,3.0,15348.0
39.0,57.0,4.0,14774.0
38.0,57.0,5.0,15305.0
33.0,58.0,9.0,15336.0
31.0,62.0,7.0,14627.0
29.0,68.0,3.0,14454.0
33.0,61.0,6.0,14171.0
40.0,58.0,2.0,15580.0
39.0,55.0,6.0,15718.0
33.0,60.0,7.0,14634.0
36.0,55.0,9.0,15112.0
32.0,60.0,8.0,15442.0
34.0,60.0,6.0,13917.0
41.0,52.0,7.0,15582.0
31.0,64.0,5.0,14619.0
35.0,60.0,5.0,15537.0
37.0,58.0,5.0,14094.0
41.0,55.0,4.0,15215.0
31.0,63.0,6.0,14496.0
31.0,63.0,6.0,13991.0
37.0,53.0,10.0,15258.0
37.0,60.0,3.0,14027.0
30.0,63.0,7.0,15480.0
35.0,59.0,6.0,14741.0
34.0,62.0,4.0,14915.0
33.0,62.0,5.0,14439.0
32.0,58.0,10.0,14898.0
39.0,56.0,5.0,14866.0
32.0,59.0,9.0,14672.0
34.0,59.0,7.0,13840.0
37.0,59.0,4.0,15023.0
31.0,59.0,10.0,14867.0
36.0,61.0,3.0,15216.0
29.0,65.0,6.0,14418.0
47.0,49.0,4.0,16050.0
40.0,48.0,12.0,15759.0
38.0,58.0,4.0,15128.0
33.0,61.0,6.0,14652.0
29.0,66.0,5.0,14612.0
41.0,52.0,7.0,15222.0
33.0,55.0,12.0,14726.0
37.0,60.0,3.0,15561.0
38.0,56.0,6.0,15607.0
33.0,63.0,4.0,14547.0
32.0,63.0,5.0,14936.0
35.0,59.0,6.0,15146.0
47.0,50.0,3.0,15357.0
39.0,54.0,7.0,14577.0
43.0,54.0,3.0,15342.0
38.0,56.0,6.0,15785.0
34.0,56.0,10.0,14972.0
34.0,60.0,6.0,14653.0
32.0,59.0,9.0,14792.0
32.0,65.0,3.0,14852.0
25.0,70.0,5.0,14817.0
24.0,68.0,8.0,14454.0
36.0,58.0,6.0,15045.0
37.0,57.0,6.0,15392.0
34.0,61.0,5.0,14267.0
36.0,59.0,5.0,14614.0
37.0,55.0,8.0,14731.0
30.0,55.0,15.0,15370.0
34.0,61.0,5.0,14473.0
31.0,65.0,4.0,14256.0
37.0,56.0,7.0,15636.0
36.0,59.0,5.0,15063.0
28.0,61.0,11.0,14604.0
38.0,60.0,2.0,15096.0
33.0,61.0,6.0,13989.0
46.0,51.0,3.0,15135.0
34.0,58.0,8.0,15026.0
40.0,52.0,8.0,15914.0
31.0,63.0,6.0,15304.0
43.0,53.0,4.0,14993.0
37.0,58.0,5.0,15645.0
42.0,52.0,6.0,15298.0
35.0,59.0,6.0,15598.0
37.0,59.0,4.0,15297.0
33.0,63.0,4.0,15181.0
32.0,54.0,14.0,14323.0
36.0,58.0,6.0,14952.0
32.0,64.0,4.0,14737.0
36.0,57.0,7.0,14466.0
36.0,57.0,7.0,13699.0
31.0,60.0,9.0,13615.0
42.0,57.0,1.0,14790.0
38.0,54.0,8.0,14968.0
35.0,56.0,9.0,14440.0
37.0,54.0,9.0,15017.0
41.0,51.0,8.0,16108.0
38.0,57.0,5.0,15275.0
30.0,65.0,5.0,14113.0
32.0,63.0,5.0,14036.0
34.0,59.0,7.0,14854.0
38.0,55.0,7.0,14552.0
36.0,56.0,8.0,14667.0
43.0,54.0,3.0,15704.0
32.0,65.0,3.0,14756.0
35.0,63.0,2.0,14993.0
38.0,58.0,4.0,14215.0
31.0,57.0,12.0,15124.0
39.0,57.0,4.0,15253.0
37.0,59.0,4.0,14739.0
33.0,62.0,5.0,14745.0
36.0,55.0,9.0,15344.0
42.0,49.0,9.0,15527.0
31.0,62.0,7.0,15005.0
35.0,57.0,8.0,15262.0
37.0,57.0,6.0,15335.0
42.0,53.0,5.0,15450.0
38.0,58.0,4.0,15099.0
31.0,61.0,8.0,14959.0
34.0,60.0,6.0,14334.0
35.0,58.0,7.0,14652.0
32.0,63.0,5.0,14804.0
30.0,61.0,9.0,14797.0
40.0,52.0,8.0,15355.0
41.0,55.0,4.0,16057.0
38.0,56.0,6.0,15312.0
38.0,55.0,7.0,15438.0
39.0,54.0,7.0,14337.0
44.0,52.0,4.0,15860.0
40.0,56.0,4.0,15053.0
37.0,57.0,6.0,14592.0
32.0,64.0,4.0,14582.0
32.0,63.0,5.0,14040.0
39.0,56.0,5.0,14886.0
36.0,58.0,6.0,14691.0
41.0,55.0,4.0,14726.0
32.0,65.0,3.0,14703.0
38.0,57.0,5.0,14630.0
30.0,62.0,8.0,14239.0
37.0,57.0,6.0,14983.0
36.0,61.0,3.0,15026.0
29.0,66.0,5.0,15184.0
34.0,61.0,5.0,14356.0
42.0,51.0,7.0,16445.0
29.0,63.0,8.0,13447.0
30.0,66.0,4.0,14734.0
36.0,58.0,6.0,15307.0
40.0,53.0,7.0,15869.0
39.0,55.0,6.0,14948.0
36.0,59.0,5.0,14991.0
38.0,57.0,5.0,14676.0
39.0,54.0,7.0,14927.0
37.0,59.0,4.0,14925.0
35.0,57.0,8.0,14754.0
28.0,65.0,7.0,14433.0
38.0,58.0,4.0,15593.0
25.0,66.0,9.0,14450.0
36.0,58.0,6.0,15291.0
35.0,58.0,7.0,14659.0
35.0,57.0,8.0,14240.0
37.0,58.0,5.0,14957.0
41.0,52.0,7.0,15408.0
33.0,58.0,9.0,14418.0
40.0,57.0,3.0,15293.0
35.0,58.0,7.0,14243.0
37.0,56.0,7.0,14589.0
31.0,65.0,4.0,14426.0
34.0,60.0,6.0,15115.0
39.0,58.0,3.0,15024.0
32.0,63.0,5.0,14841.0
39.0,56.0,5.0,14777.0
37.0,54.0,9.0,15592.0
32.0,63.0,5.0,14185.0
34.0,58.0,8.0,15530.0
32.0,60.0,8.0,14454.0
35.0,59.0,6.0,14251.0
35.0,62.0,3.0,15054.0
35.0,59.0,6.0,15313.0
43.0,49.0,8.0,15692.0
37.0,56.0,7.0,14618.0
35.0,59.0,6.0,14758.0
38.0,56.0,6.0,14611.0
32.0,63.0,5.0,14671.0
27.0,66.0,7.0,14194.0
42.0,53.0,5.0,16081.0
38.0,57.0,5.0,15136.0
40.0,53.0,7.0,15214.0
29.0,63.0,8.0,14155.0
29.0,67.0,4.0,14773.0
31.0,62.0,7.0,14462.0
35.0,57.0,8.0,15825.0
38.0,57.0,5.0,14585.0
31.0,59.0,10.0,14297.0
27.0,60.0,13.0,14456.0
35.0,61.0,4.0,15585.0
32.0,64.0,4.0,14220.0
29.0,65.0,6.0,14235.0
37.0,57.0,6.0,15185.0
41.0,53.0,6.0,14489.0
35.0,63.0,2.0,14384.0
37.0,55.0,8.0,14644.0
38.0,55.0,7.0,15468.0
32.0,60.0,8.0,14758.0
37.0,59.0,4.0,15020.0
34.0,58.0,8.0,15104.0
28.0,66.0,6.0,14068.0
32.0,62.0,6.0,14318.0
31.0,61.0,8.0,14768.0
31.0,58.0,11.0,14854.0
36.0,59.0,5.0,14041.0
42.0,51.0,7.0,15165.0
30.0,67.0,3.0,14942.0
38.0,53.0,9.0,14945.0
31.0,62.0,7.0,14613.0
28.0,66.0,6.0,14830.0
33.0,63.0,4.0,15484.0
38.0,54.0,8.0,15154.0
33.0,63.0,4.0,14819.0
36.0,54.0,10.0,14148.0
39.0,57.0,4.0,14895.0
30.0,60.0,10.0,15467.0
30.0,61.0,9.0,14393.0
33.0,62.0,5.0,14627.0
43.0,54.0,3.0,14877.0
41.0,53.0,6.0,15189.0
38.0,54.0,8.0,15330.0
32.0,61.0,7.0,14883.0
39.0,59.0,2.0,15274.0
39.0,58.0,3.0,14050.0
40.0,53.0,7.0,15812.0
38.0,53.0,9.0,15131.0
36.0,53.0,11.0,14607.0
31.0,61.0,8.0,14361.0
35.0,58.0,7.0,15465.0
36.0,56.0,8.0,15172.0
31.0,62.0,7.0,14927.0
34.0,61.0,5.0,14119.0
36.0,58.0,6.0,13887.0
37.0,59.0,4.0,14632.0
33.0,65.0,2.0,14824.0
26.0,68.0,6.0,14520.0
33.0,63.0,4.0,14267.0
39.0,55.0,6.0,15362.0
38.0,58.0,4.0,15078.0
37.0,56.0,7.0,15441.0
30.0,65.0,5.0,15126.0
41.0,51.0,8.0,15229.0
35.0,61.0,4.0,14082.0
29.0,66.0,5.0,14666.0
25.0,66.0,9.0,13605.0
37.0,58.0,5.0,14942.0
35.0,61.0,4.0,15096.0
38.0,57.0,5.0,15256.0
32.0,61.0,7.0,15252.0
36.0,59.0,5.0,14803.0
32.0,63.0,5.0,14186.0
34.0,59.0,7.0,15446.0
38.0,57.0,5.0,15468.0
33.0,60.0,7.0,14001.0
32.0,58.0,10.0,14674.0
37.0,57.0,6.0,14776.0
35.0,60.0,5.0,14236.0
33.0,57.0,10.0,14455.0
32.0,60.0,8.0,14186.0
38.0,58.0,4.0,15282.0
39.0,56.0,5.0,14921.0
41.0,53.0,6.0,15770.0
40.0,57.0,3.0,15430.0
37.0,59.0,4.0,15050.0
39.0,57.0,4.0,16021.0
29.0,67.0,4.0,14413.0
39.0,56.0,5.0,16167.0
33.0,65.0,2.0,15016.0
36.0,62.0,2.0,14645.0
31.0,62.0,7.0,14299.0
39.0,56.0,5.0,16069.0
35.0,59.0,6.0,13574.0
38.0,54.0,8.0,16206.0
39.0,55.0,6.0,14563.0
31.0,63.0,6.0,14840.0
28.0,67.0,5.0,14466.0
25.0,71.0,4.0,14650.0
38.0,58.0,4.0,15476.0
37.0,57.0,6.0,15063.0
29.0,63.0,8.0,14554.0
38.0,57.0,5.0,15279.0
35.0,59.0,6.0,15213.0
39.0,56.0,5.0,14915.0
39.0,51.0,10.0,15182.0
36.0,58.0,6.0,14268.0
35.0,58.0,7.0,14575.0
32.0,60.0,8.0,14182.0
40.0,53.0,7.0,15039.0
34.0,62.0,4.0,14948.0
35.0,62.0,3.0,14615.0
38.0,56.0,6.0,15348.0
38.0,55.0,7.0,14591.0
37.0,59.0,4.0,15620.0
38.0,54.0,8.0,15140.0
37.0,51.0,12.0,14889.0
35.0,59.0,6.0,14287.0
33.0,59.0,8.0,15424.0
43.0,52.0,5.0,16077.0
37.0,58.0,5.0,13974.0
36.0,56.0,8.0,15132.0
33.0,60.0,7.0,14719.0
35.0,56.0,9.0,14189.0
30.0,57.0,13.0,14372.0
43.0,54.0,3.0,15254.0
35.0,60.0,5.0,15358.0
30.0,66.0,4.0,13746.0
36.0,61.0,3.0,15483.0
36.0,56.0,8.0,15497.0
37.0,56.0,7.0,14431.0
38.0,57.0,5.0,15436.0
31.0,61.0,8.0,14418.0
37.0,56.0,7.0,15013.0
29.0,64.0,7.0,13893.0
33.0,61.0,6.0,14756.0
41.0,54.0,5.0,15077.0
36.0,62.0,2.0,15280.0
28.0,65.0,7.0,14653.0
33.0,62.0,5.0,15137.0
39.0,55.0,6.0,15086.0
33.0,61.0,6.0,14380.0
38.0,55.0,7.0,15544.0
31.0,60.0,9.0,14343.0
38.0,57.0,5.0,14925.0
44.0,50.0,6.0,15601.0
39.0,56.0,5.0,14145.0
37.0,59.0,4.0,14961.0
34.0,59.0,7.0,14496.0
41.0,53.0,6.0,15531.0
34.0,56.0,10.0,14699.0
40.0,52.0,8.0,15729.0
38.0,58.0,4.0,14761.0
39.0,58.0,3.0,15441.0
39.0,58.0,3.0,15566.0
43.0,54.0,3.0,15269.0
31.0,64.0,5.0,14629.0
37.0,54.0,9.0,15027.0
38.0,53.0,9.0,14227.0
37.0,57.0,6.0,14641.0
36.0,57.0,7.0,14633.0
40.0,47.0,13.0,16555.0
35.0,56.0,9.0,15378.0
32.0,59.0,9.0,15180.0
35.0,60.0,5.0,15162.0
37.0,56.0,7.0,14793.0
37.0,57.0,6.0,14403.0
36.0,57.0,7.0,15145.0
34.0,56.0,10.0,14314.0
23.0,69.0,8.0,14215.0
42.0,52.0,6.0,15917.0
33.0,62.0,5.0,14475.0
28.0,63.0,9.0,14284.0
40.0,53.0,7.0,15087.0
36.0,57.0,7.0,14713.0
37.0,54.0,9.0,14807.0
35.0,58.0,7.0,15235.0
30.0,65.0,5.0,14066.0
40.0,58.0,2.0,15074.0
39.0,58.0,3.0,15734.0
42.0,53.0,5.0,15164.0
26.0,65.0,9.0,14294.0
38.0,54.0,8.0,15454.0
33.0,61.0,6.0,14467.0
27.0,67.0,6.0,14495.0
27.0,64.0,9.0,14067.0
29.0,62.0,9.0,14594.0
37.0,58.0,5.0,14991.0
38.0,57.0,5.0,15096.0
27.0,65.0,8.0,13825.0
29.0,62.0,9.0,14926.0
34.0,56.0,10.0,15289.0
36.0,53.0,11.0,15169.0
34.0,63.0,3.0,14970.0
36.0,58.0,6.0,14545.0
37.0,60.0,3.0,14643.0
39.0,57.0,4.0,14458.0
36.0,58.0,6.0,14810.0
34.0,59.0,7.0,14525.0
40.0,58.0,2.0,15064.0
42.0,53.0,5.0,15439.0
41.0,57.0,2.0,15743.0
26.0,63.0,11.0,14484.0
30.0,61.0,9.0,13986.0
35.0,59.0,6.0,15213.0
32.0,58.0,10.0,14438.0
39.0,52.0,9.0,15625.0
38.0,57.0,5.0,14588.0
34.0,60.0,6.0,14578.0
36.0,59.0,5.0,14833.0
30.0,66.0,4.0,14147.0
43.0,55.0,2.0,16264.0
36.0,59.0,5.0,14950.0
39.0,56.0,5.0,14682.0
32.0,64.0,4.0,14274.0
34.0,58.0,8.0,14946.0
32.0,62.0,6.0,14914.0
32.0,63.0,5.0,14206.0
32.0,64.0,4.0,13813.0
36.0,58.0,6.0,15007.0
38.0,58.0,4.0,14962.0
47.0,46.0,7.0,16514.0
39.0,57.0,4.0,15992.0
37.0,56.0,7.0,15935.0
34.0,62.0,4.0,14211.0
37.0,57.0,6.0,14336.0
30.0,60.0,10.0,14701.0
37.0,59.0,4.0,15467.0
32.0,61.0,7.0,14533.0
32.0,58.0,10.0,13490.0
38.0,57.0,5.0,15359.0
41.0,57.0,2.0,15434.0
36.0,58.0,6.0,15352.0
38.0,59.0,3.0,15915.0
36.0,56.0,8.0,14580.0
29.0,64.0,7.0,14220.0
33.0,60.0,7.0,14583.0
30.0,61.0,9.0,14161.0
40.0,58.0,2.0,14301.0
36.0,55.0,9.0,15519.0
30.0,62.0,8.0,14969.0
29.0,63.0,8.0,15235.0
37.0,56.0,7.0,15585.0
39.0,57.0,4.0,15237.0
38.0,58.0,4.0,15133.0
31.0,61.0,8.0,14991.0
31.0,64.0,5.0,14792.0
39.0,56.0,5.0,14552.0
33.0,62.0,5.0,14681.0
32.0,59.0,9.0,15175.0
40.0,57.0,3.0,15163.0
41.0,54.0,5.0,15324.0
41.0,54.0,5.0,16055.0
42.0,51.0,7.0,14988.0
40.0,58.0,2.0,14988.0
37.0,56.0,7.0,14949.0
36.0,58.0,6.0,13878.0
34.0,56.0,10.0,15100.0
39.0,60.0,1.0,15084.0
36.0,57.0,7.0,14657.0
41.0,55.0,4.0,15540.0
33.0,56.0,11.0,15043.0
31.0,66.0,3.0,14848.0
26.0,67.0,7.0,14413.0
34.0,56.0,10.0,15251.0
35.0,57.0,8.0,14976.0
44.0,51.0,5.0,15579.0
37.0,57.0,6.0,14456.0
36.0,58.0,6.0,15329.0
40.0,57.0,3.0,14317.0
33.0,59.0,8.0,14431.0
38.0,58.0,4.0,15179.0
34.0,60.0,6.0,14561.0
44.0,49.0,7.0,16147.0
35.0,59.0,6.0,14022.0
35.0,61.0,4.0,14780.0
38.0,59.0,3.0,15005.0
40.0,57.0,3.0,14598.0
30.0,64.0,6.0,14278.0
37.0,57.0,6.0,14681.0
32.0,62.0,6.0,15679.0
29.0,63.0,8.0,14220.0
31.0,67.0,2.0,14022.0
41.0,46.0,13.0,15366.0
33.0,60.0,7.0,14848.0
31.0,60.0,9.0,14222.0
34.0,61.0,5.0,13958.0
32.0,60.0,8.0,14115.0
40.0,50.0,10.0,15303.0
38.0,57.0,5.0,15076.0
29.0,59.0,12.0,14560.0
32.0,63.0,5.0,14662.0
42.0,55.0,3.0,15300.0
37.0,57.0,6.0,15299.0
31.0,64.0,5.0,14529.0
37.0,56.0,7.0,14147.0
34.0,57.0,9.0,14875.0
34.0,59.0,7.0,15474.0
34.0,58.0,8.0,14809.0
41.0,49.0,10.0,15605.0
35.0,62.0,3.0,15002.0
29.0,64.0,7.0,14949.0
38.0,59.0,3.0,15631.0
31.0,63.0,6.0,14513.0
34.0,58.0,8.0,14535.0
27.0,61.0,12.0,14614.0
33.0,61.0,6.0,15412.0
34.0,59.0,7.0,14841.0
37.0,55.0,8.0,15772.0
32.0,61.0,7.0,15258.0
34.0,59.0,7.0,14015.0
29.0,66.0,5.0,13452.0
36.0,60.0,4.0,15196.0
47.0,50.0,3.0,15914.0
43.0,52.0,5.0,15172.0
29.0,67.0,4.0,14740.0
34.0,62.0,4.0,13905.0
34.0,60.0,6.0,13864.0
39.0,58.0,3.0,14287.0
37.0,55.0,8.0,14179.0
37.0,57.0,6.0,14613.0
33.0,58.0,9.0,14222.0
31.0,64.0,5.0,14565.0
37.0,55.0,8.0,14895.0
38.0,55.0,7.0,14662.0
33.0,59.0,8.0,15074.0
31.0,61.0,8.0,14621.0
33.0,59.0,8.0,14956.0
32.0,65.0,3.0,13694.0
41.0,52.0,7.0,15927.0
39.0,53.0,8.0,14748.0
38.0,57.0,5.0,15515.0
38.0,56.0,6.0,14286.0
42.0,54.0,4.0,15566.0
40.0,54.0,6.0,14663.0
32.0,58.0,10.0,14942.0
37.0,60.0,3.0,15952.0
35.0,58.0,7.0,15273.0
35.0,56.0,9.0,14697.0
32.0,60.0,8.0,14513.0
33.0,58.0,9.0,15102.0
35.0,56.0,9.0,15005.0
28.0,61.0,11.0,13914.0
38.0,53.0,9.0,15041.0
31.0,63.0,6.0,14801.0
32.0,66.0,2.0,15095.0
29.0,66.0,5.0,14164.0
40.0,52.0,8.0,15179.0
34.0,61.0,5.0,14878.0
42.0,54.0,4.0,15705.0
33.0,59.0,8.0,14661.0
27.0,69.0,4.0,13068.0
34.0,63.0,3.0,15078.0
37.0,61.0,2.0,15218.0
30.0,66.0,4.0,13919.0
35.0,57.0,8.0,15041.0
35.0,58.0,7.0,13751.0
36.0,56.0,8.0,15249.0
37.0,54.0,9.0,14812.0
37.0,56.0,7.0,15160.0
39.0,51.0,10.0,15269.0
40.0,54.0,6.0,15896.0
30.0,61.0,9.0,14834.0
36.0,57.0,7.0,14934.0
31.0,65.0,4.0,15046.0
37.0,58.0,5.0,14905.0
36.0,60.0,4.0,15420.0
35.0,57.0,8.0,14866.0
33.0,58.0,9.0,13850.0
39.0,55.0,6.0,15776.0
34.0,60.0,6.0,14365.0
33.0,62.0,5.0,15119.0
35.0,62.0,3.0,14598.0
38.0,55.0,7.0,15240.0
47.0,44.0,9.0,16781.0
31.0,61.0,8.0,14984.0
33.0,61.0,6.0,14540.0
35.0,60.0,5.0,14617.0
37.0,60.0,3.0,14483.0
34.0,61.0,5.0,14967.0
39.0,58.0,3.0,15032.0
36.0,57.0,7.0,14934.0
33.0,60.0,7.0,15221.0
26.0,68.0,6.0,14840.0
39.0,55.0,6.0,15106.0
28.0,60.0,12.0,14384.0
37.0,57.0,6.0,14667.0
38.0,53.0,9.0,15276.0
33.0,57.0,10.0,15617.0
29.0,61.0,10.0,14176.0
36.0,58.0,6.0,14679.0
32.0,64.0,4.0,14611.0
34.0,58.0,8.0,14158.0
32.0,64.0,4.0,14199.0
32.0,59.0,9.0,14042.0
34.0,59.0,7.0,15464.0
36.0,60.0,4.0,14759.0
39.0,57.0,4.0,14700.0
41.0,56.0,3.0,15584.0
40.0,54.0,6.0,15578.0
29.0,66.0,5.0,14630.0
34.0,61.0,5.0,16180.0
35.0,57.0,8.0,15425.0
34.0,60.0,6.0,14361.0
39.0,55.0,6.0,15185.0
32.0,61.0,7.0,14474.0
34.0,59.0,7.0,14993.0
43.0,50.0,7.0,15181.0
36.0,57.0,7.0,15262.0
39.0,55.0,6.0,14372.0
30.0,62.0,8.0,14375.0
37.0,59.0,4.0,14559.0
26.0,62.0,12.0,14384.0
42.0,56.0,2.0,15254.0
31.0,59.0,10.0,14323.0
36.0,57.0,7.0,15361.0
39.0,58.0,3.0,15048.0
41.0,55.0,4.0,15461.0
33.0,60.0,7.0,14641.0
40.0,48.0,12.0,15958.0
36.0,57.0,7.0,14803.0
38.0,56.0,6.0,14881.0
37.0,63.0,0.0,14447.0
26.0,64.0,10.0,13926.0
31.0,62.0,7.0,14593.0
40.0,56.0,4.0,15570.0
35.0,59.0,6.0,15150.0
34.0,60.0,6.0,14924.0
34.0,60.0,6.0,14366.0
25.0,67.0,8.0,14301.0
31.0,61.0,8.0,14908.0
33.0,60.0,7.0,15480.0
29.0,61.0,10.0,13960.0
32.0,64.0,4.0,14796.0
31.0,61.0,8.0,14387.0
26.0,69.0,5.0,14512.0
39.0,51.0,10.0,15145.0
24.0,70.0,6.0,14026.0
31.0,64.0,5.0,13842.0
35.0,58.0,7.0,14872.0
39.0,58.0,3.0,14607.0
33.0,57.0,10.0,14627.0
31.0,64.0,5.0,14552.0
39.0,56.0,5.0,15003.0
37.0,58.0,5.0,15878.0
30.0,62.0,8.0,14651.0
36.0,58.0,6.0,15011.0
32.0,60.0,8.0,14874.0
32.0,62.0,6.0,14161.0
33.0,61.0,6.0,14482.0
32.0,64.0,4.0,14773.0
33.0,60.0,7.0,14623.0
32.0,64.0,4.0,14630.0
35.0,60.0,5.0,14387.0
37.0,57.0,6.0,14859.0
42.0,54.0,4.0,16073.0
33.0,61.0,6.0,14191.0
28.0,62.0,10.0,14007.0
30.0,65.0,5.0,14912.0
34.0,59.0,7.0,14735.0
30.0,65.0,5.0,14084.0
37.0,59.0,4.0,14784.0
40.0,55.0,5.0,14405.0
33.0,60.0,7.0,15099.0
38.0,58.0,4.0,15829.0
33.0,64.0,3.0,14732.0
44.0,51.0,5.0,15193.0
39.0,58.0,3.0,15285.0
34.0,61.0,5.0,14632.0
34.0,56.0,10.0,14172.0
35.0,61.0,4.0,14393.0
40.0,55.0,5.0,15013.0
33.0,55.0,12.0,15105.0
37.0,57.0,6.0,14981.0
33.0,60.0,7.0,14721.0
41.0,56.0,3.0,14645.0
37.0,58.0,5.0,14563.0
37.0,60.0,3.0,14681.0
42.0,52.0,6.0,15690.0
32.0,61.0,7.0,14256.0
38.0,57.0,5.0,15755.0
36.0,59.0,5.0,14709.0
39.0,54.0,7.0,14952.0
33.0,62.0,5.0,14988.0
27.0,67.0,6.0,14547.0
39.0,53.0,8.0,15548.0
35.0,58.0,7.0,15639.0
34.0,62.0,4.0,14773.0
41.0,58.0,1.0,15411.0
28.0,60.0,12.0,14977.0
32.0,63.0,5.0,14189.0
36.0,60.0,4.0,14193.0
27.0,69.0,4.0,14294.0
37.0,56.0,7.0,15542.0
35.0,60.0,5.0,13978.0
28.0,66.0,6.0,14409.0
36.0,54.0,10.0,15069.0
38.0,59.0,3.0,14824.0
33.0,63.0,4.0,14689.0
27.0,68.0,5.0,14104.0
38.0,55.0,7.0,15330.0
38.0,55.0,7.0,15917.0
25.0,66.0,9.0,14022.0
33.0,61.0,6.0,15073.0
34.0,61.0,5.0,14614.0
35.0,57.0,8.0,14863.0
42.0,55.0,3.0,15321.0
29.0,63.0,8.0,14955.0
36.0,56.0,8.0,14388.0
33.0,59.0,8.0,14712.0
37.0,56.0,7.0,14476.0
43.0,56.0,1.0,15540.0
34.0,58.0,8.0,14991.0
40.0,54.0,6.0,15536.0
41.0,50.0,9.0,16230.0
44.0,54.0,2.0,16188.0
31.0,62.0,7.0,15211.0
35.0,56.0,9.0,14456.0
39.0,54.0,7.0,15352.0
29.0,67.0,4.0,14939.0
36.0,58.0,6.0,14905.0
30.0,65.0,5.0,13772.0
33.0,59.0,8.0,14691.0
34.0,60.0,6.0,15463.0
34.0,61.0,5.0,14805.0
35.0,53.0,12.0,14239.0
31.0,61.0,8.0,15417.0
30.0,62.0,8.0,14208.0
38.0,54.0,8.0,15571.0
36.0,60.0,4.0,14878.0
33.0,61.0,6.0,14515.0
34.0,62.0,4.0,14695.0
35.0,59.0,6.0,14858.0
36.0,57.0,7.0,14740.0
37.0,59.0,4.0,15236.0
34.0,56.0,10.0,14916.0
33.0,62.0,5.0,14786.0
32.0,63.0,5.0,14314.0
40.0,57.0,3.0,15347.0
40.0,54.0,6.0,14912.0
32.0,61.0,7.0,14947.0
32.0,63.0,5.0,14260.0
40.0,57.0,3.0,14875.0
44.0,51.0,5.0,15259.0
26.0,64.0,10.0,13528.0
35.0,61.0,4.0,15098.0
29.0,63.0,8.0,14861.0
