infections,diagnosed,susceptible,steps
4.0,6.0,90.0,4167.0
4.0,11.0,85.0,4226.0
6.0,7.0,87.0,4161.0
6.0,8.0,86.0,4176.0
2.0,10.0,88.0,4228.0
2.0,12.0,86.0,4123.0
4.0,7.0,89.0,4057.0
2.0,8.0,90.0,4032.0
4.0,8.0,88.0,4188.0
1.0,10.0,89.0,4126.0
7.0,11.0,82.0,4259.0
3.0,11.0,86.0,4218.0
3.0,12.0,85.0,4198.0
5.0,8.0,87.0,4118.0
6.0,6.0,88.0,4295.0
3.0,7.0,90.0,4315.0
4.0,10.0,86.0,4317.0
4.0,7.0,89.0,4289.0
3.0,7.0,90.0,4291.0
2.0,9.0,89.0,4167.0
2.0,9.0,89.0,4104.0
6.0,7.0,87.0,4296.0
6.0,7.0,87.0,4157.0
5.0,9.0,86.0,4142.0
4.0,9.0,87.0,4019.0
1.0,10.0,89.0,4076.0
3.0,7.0,90.0,4300.0
2.0,10.0,88.0,4204.0
3.0,8.0,89.0,4267.0
3.0,8.0,89.0,4129.0
2.0,10.0,88.0,3904.0
5.0,6.0,89.0,4095.0
3.0,9.0,88.0,4070.0
2.0,9.0,89.0,4106.0
3.0,9.0,88.0,4188.0
7.0,8.0,85.0,4255.0
4.0,7.0,89.0,4107.0
2.0,8.0,90.0,4221.0
1.0,12.0,87.0,4173.0
5.0,7.0,88.0,4234.0
3.0,9.0,88.0,4036.0
6.0,7.0,87.0,4224.0
3.0,8.0,89.0,4306.0
4.0,9.0,87.0,4223.0
0.0,10.0,90.0,4102.0
3.0,10.0,87.0,4190.0
1.0,10.0,89.0,4173.0
1.0,12.0,87.0,4100.0
4.0,9.0,87.0,4120.0
2.0,9.0,89.0,4187.0
4.0,6.0,90.0,4248.0
3.0,9.0,88.0,4001.0
5.0,7.0,88.0,4357.0
2.0,8.0,90.0,4218.0
4.0,7.0,89.0,4190.0
7.0,9.0,84.0,4122.0
4.0,6.0,90.0,4086.0
3.0,9.0,88.0,4100.0
3.0,9.0,88.0,4282.0
3.0,7.0,90.0,4059.0
2.0,9.0,89.0,4111.0
5.0,6.0,89.0,4421.0
3.0,9.0,88.0,4168.0
3.0,7.0,90.0,4181.0
6.0,7.0,87.0,4248.0
7.0,7.0,86.0,4248.0
2.0,8.0,90.0,4127.0
4.0,7.0,89.0,4249.0
3.0,9.0,88.0,4202.0
3.0,9.0,88.0,4107.0
5.0,8.0,87.0,4230.0
8.0,6.0,86.0,4454.0
1.0,11.0,88.0,4113.0
2.0,9.0,89.0,4251.0
3.0,9.0,88.0,4342.0
1.0,9.0,90.0,4085.0
4.0,8.0,88.0,3957.0
3.0,10.0,87.0,4041.0
3.0,8.0,89.0,4165.0
6.0,11.0,83.0,4104.0
2.0,10.0,88.0,4152.0
10.0,6.0,84.0,4266.0
5.0,9.0,86.0,4315.0
5.0,5.0,90.0,4364.0
5.0,11.0,84.0,4015.0
3.0,7.0,90.0,4169.0
4.0,6.0,90.0,4290.0
4.0,9.0,87.0,4246.0
2.0,10.0,88.0,4104.0
2.0,9.0,89.0,4230.0
3.0,9.0,88.0,4051.0
5.0,8.0,87.0,4207.0
4.0,7.0,89.0,4232.0
3.0,8.0,89.0,4351.0
4.0,7.0,89.0,4122.0
2.0,8.0,90.0,4263.0
5.0,6.0,89.0,4349.0
2.0,13.0,85.0,4322.0
4.0,7.0,89.0,4031.0
3.0,11.0,86.0,4318.0
7.0,7.0,86.0,4481.0
4.0,9.0,87.0,4175.0
2.0,10.0,88.0,4088.0
1.0,10.0,89.0,4213.0
2.0,11.0,87.0,4319.0
1.0,9.0,90.0,4273.0
5.0,8.0,87.0,4492.0
3.0,8.0,89.0,4105.0
3.0,9.0,88.0,4179.0
2.0,8.0,90.0,4250.0
2.0,9.0,89.0,4194.0
3.0,9.0,88.0,4095.0
4.0,8.0,88.0,4187.0
3.0,7.0,90.0,4166.0
3.0,8.0,89.0,4145.0
5.0,9.0,86.0,4184.0
3.0,10.0,87.0,4131.0
4.0,8.0,88.0,4332.0
1.0,10.0,89.0,4108.0
2.0,8.0,90.0,4377.0
4.0,10.0,86.0,4039.0
5.0,5.0,90.0,4400.0
3.0,8.0,89.0,4168.0
3.0,10.0,87.0,4176.0
5.0,7.0,88.0,4369.0
2.0,12.0,86.0,4242.0
6.0,8.0,86.0,4178.0
3.0,9.0,88.0,4114.0
0.0,11.0,89.0,4084.0
2.0,11.0,87.0,4151.0
5.0,5.0,90.0,4386.0
4.0,10.0,86.0,4230.0
4.0,8.0,88.0,4154.0
5.0,6.0,89.0,4260.0
4.0,9.0,87.0,4178.0
4.0,9.0,87.0,4120.0
5.0,7.0,88.0,4301.0
4.0,8.0,88.0,4168.0
3.0,8.0,89.0,4108.0
5.0,9.0,86.0,4280.0
5.0,8.0,87.0,4118.0
6.0,4.0,90.0,4346.0
4.0,6.0,90.0,4270.0
4.0,7.0,89.0,4219.0
3.0,10.0,87.0,4063.0
5.0,7.0,88.0,4219.0
4.0,9.0,87.0,4106.0
5.0,8.0,87.0,4310.0
7.0,9.0,84.0,4104.0
6.0,8.0,86.0,4379.0
7.0,8.0,85.0,4425.0
4.0,8.0,88.0,4345.0
2.0,9.0,89.0,4179.0
0.0,12.0,88.0,4082.0
7.0,10.0,83.0,4422.0
4.0,7.0,89.0,4380.0
3.0,9.0,88.0,4175.0
6.0,8.0,86.0,4315.0
3.0,10.0,87.0,4211.0
2.0,9.0,89.0,4113.0
4.0,9.0,87.0,4199.0
2.0,9.0,89.0,4169.0
4.0,9.0,87.0,4265.0
6.0,5.0,89.0,4304.0
0.0,12.0,88.0,4020.0
4.0,6.0,90.0,4271.0
3.0,8.0,89.0,4256.0
5.0,5.0,90.0,4155.0
1.0,12.0,87.0,3931.0
4.0,6.0,90.0,4295.0
5.0,8.0,87.0,4106.0
4.0,9.0,87.0,4412.0
1.0,12.0,87.0,4303.0
3.0,8.0,89.0,4406.0
4.0,7.0,89.0,4227.0
1.0,10.0,89.0,4098.0
3.0,10.0,87.0,4191.0
4.0,7.0,89.0,4239.0
3.0,10.0,87.0,4026.0
5.0,9.0,86.0,4320.0
4.0,9.0,87.0,4152.0
4.0,8.0,88.0,4233.0
2.0,8.0,90.0,4061.0
5.0,7.0,88.0,4168.0
5.0,9.0,86.0,4102.0
2.0,14.0,84.0,4033.0
3.0,8.0,89.0,4046.0
9.0,9.0,82.0,4216.0
2.0,9.0,89.0,4366.0
5.0,6.0,89.0,4366.0
5.0,8.0,87.0,4146.0
3.0,9.0,88.0,4090.0
5.0,7.0,88.0,4285.0
2.0,10.0,88.0,4173.0
3.0,8.0,89.0,4191.0
2.0,9.0,89.0,4158.0
3.0,11.0,86.0,4110.0
4.0,7.0,89.0,4153.0
3.0,7.0,90.0,4296.0
3.0,7.0,90.0,4338.0
5.0,8.0,87.0,4214.0
6.0,7.0,87.0,4311.0
3.0,9.0,88.0,4346.0
4.0,8.0,88.0,4371.0
4.0,9.0,87.0,3929.0
2.0,9.0,89.0,4077.0
1.0,10.0,89.0,4025.0
5.0,7.0,88.0,4226.0
7.0,6.0,87.0,4292.0
6.0,8.0,86.0,4204.0
6.0,9.0,85.0,4207.0
3.0,8.0,89.0,4181.0
3.0,10.0,87.0,4321.0
4.0,10.0,86.0,4183.0
4.0,8.0,88.0,4224.0
3.0,9.0,88.0,4150.0
5.0,11.0,84.0,4107.0
1.0,12.0,87.0,4053.0
3.0,8.0,89.0,4194.0
5.0,9.0,86.0,4173.0
3.0,11.0,86.0,4075.0
3.0,10.0,87.0,4297.0
4.0,11.0,85.0,4171.0
7.0,9.0,84.0,4226.0
1.0,9.0,90.0,4329.0
6.0,7.0,87.0,4325.0
4.0,9.0,87.0,4152.0
5.0,6.0,89.0,4378.0
4.0,9.0,87.0,4123.0
3.0,10.0,87.0,4189.0
5.0,8.0,87.0,4311.0
4.0,8.0,88.0,4019.0
3.0,7.0,90.0,4241.0
5.0,7.0,88.0,4268.0
1.0,10.0,89.0,4240.0
5.0,6.0,89.0,4177.0
5.0,11.0,84.0,4036.0
6.0,7.0,87.0,4334.0
5.0,7.0,88.0,4175.0
2.0,8.0,90.0,4334.0
4.0,9.0,87.0,4225.0
10.0,4.0,86.0,4384.0
5.0,8.0,87.0,4019.0
2.0,8.0,90.0,4261.0
5.0,7.0,88.0,4161.0
5.0,6.0,89.0,4094.0
3.0,11.0,86.0,4156.0
4.0,8.0,88.0,4359.0
2.0,10.0,88.0,4153.0
3.0,8.0,89.0,4305.0
4.0,6.0,90.0,4277.0
3.0,9.0,88.0,4152.0
4.0,8.0,88.0,4170.0
4.0,7.0,89.0,4141.0
2.0,9.0,89.0,4307.0
5.0,6.0,89.0,4172.0
4.0,8.0,88.0,4400.0
1.0,10.0,89.0,4176.0
3.0,10.0,87.0,4159.0
3.0,9.0,88.0,4165.0
7.0,6.0,87.0,4254.0
4.0,8.0,88.0,4114.0
3.0,7.0,90.0,4212.0
4.0,9.0,87.0,4190.0
1.0,9.0,90.0,4101.0
1.0,10.0,89.0,3969.0
5.0,8.0,87.0,4099.0
5.0,9.0,86.0,4204.0
5.0,7.0,88.0,4113.0
4.0,9.0,87.0,4081.0
1.0,10.0,89.0,4020.0
4.0,9.0,87.0,4157.0
2.0,11.0,87.0,4273.0
4.0,8.0,88.0,4161.0
1.0,11.0,88.0,4169.0
6.0,6.0,88.0,4199.0
5.0,7.0,88.0,4265.0
2.0,9.0,89.0,4088.0
3.0,7.0,90.0,4242.0
7.0,7.0,86.0,4370.0
4.0,8.0,88.0,4177.0
2.0,9.0,89.0,4130.0
5.0,6.0,89.0,4312.0
2.0,9.0,89.0,4223.0
4.0,10.0,86.0,4037.0
3.0,9.0,88.0,4234.0
2.0,10.0,88.0,4017.0
3.0,10.0,87.0,4287.0
1.0,10.0,89.0,4159.0
3.0,11.0,86.0,4097.0
5.0,9.0,86.0,4236.0
2.0,10.0,88.0,4158.0
5.0,6.0,89.0,4170.0
3.0,8.0,89.0,4168.0
4.0,7.0,89.0,4198.0
6.0,7.0,87.0,4254.0
3.0,8.0,89.0,4117.0
3.0,9.0,88.0,4201.0
2.0,9.0,89.0,4083.0
7.0,8.0,85.0,4430.0
6.0,6.0,88.0,4202.0
1.0,11.0,88.0,4056.0
2.0,9.0,89.0,3932.0
1.0,9.0,90.0,4188.0
2.0,9.0,89.0,3971.0
6.0,10.0,84.0,4355.0
4.0,8.0,88.0,4235.0
5.0,7.0,88.0,4280.0
5.0,7.0,88.0,4228.0
7.0,7.0,86.0,4295.0
7.0,6.0,87.0,4355.0
2.0,8.0,90.0,4267.0
2.0,8.0,90.0,4269.0
3.0,9.0,88.0,4232.0
5.0,9.0,86.0,4145.0
5.0,9.0,86.0,4220.0
7.0,6.0,87.0,4198.0
4.0,8.0,88.0,4159.0
4.0,12.0,84.0,4214.0
5.0,8.0,87.0,4229.0
2.0,10.0,88.0,4054.0
3.0,11.0,86.0,4143.0
3.0,10.0,87.0,4115.0
4.0,9.0,87.0,4179.0
3.0,9.0,88.0,3960.0
4.0,9.0,87.0,4097.0
3.0,7.0,90.0,4394.0
5.0,7.0,88.0,4204.0
1.0,9.0,90.0,4422.0
1.0,9.0,90.0,4231.0
3.0,8.0,89.0,3985.0
7.0,5.0,88.0,4420.0
3.0,7.0,90.0,4215.0
2.0,9.0,89.0,4193.0
2.0,10.0,88.0,4254.0
2.0,12.0,86.0,4007.0
5.0,6.0,89.0,4303.0
2.0,10.0,88.0,4224.0
4.0,8.0,88.0,4128.0
3.0,7.0,90.0,4328.0
7.0,9.0,84.0,4362.0
2.0,10.0,88.0,4066.0
6.0,8.0,86.0,4254.0
0.0,11.0,89.0,4026.0
3.0,8.0,89.0,4184.0
8.0,10.0,82.0,4313.0
3.0,7.0,90.0,4213.0
6.0,7.0,87.0,4318.0
1.0,9.0,90.0,4126.0
2.0,9.0,89.0,4164.0
4.0,8.0,88.0,4294.0
5.0,7.0,88.0,4246.0
3.0,7.0,90.0,4471.0
8.0,5.0,87.0,4544.0
0.0,10.0,90.0,4163.0
4.0,7.0,89.0,4098.0
5.0,7.0,88.0,4193.0
2.0,9.0,89.0,4109.0
4.0,10.0,86.0,3974.0
8.0,4.0,88.0,4419.0
3.0,10.0,87.0,4031.0
1.0,9.0,90.0,4134.0
5.0,6.0,89.0,4370.0
3.0,8.0,89.0,4110.0
3.0,9.0,88.0,4321.0
3.0,10.0,87.0,4103.0
5.0,8.0,87.0,4306.0
2.0,9.0,89.0,4167.0
3.0,9.0,88.0,4095.0
4.0,9.0,87.0,4268.0
3.0,9.0,88.0,4181.0
3.0,7.0,90.0,4326.0
2.0,10.0,88.0,4104.0
4.0,8.0,88.0,4298.0
4.0,10.0,86.0,4269.0
5.0,9.0,86.0,4213.0
1.0,10.0,89.0,3970.0
2.0,8.0,90.0,4187.0
2.0,12.0,86.0,4203.0
3.0,9.0,88.0,4336.0
5.0,7.0,88.0,4380.0
5.0,7.0,88.0,4199.0
1.0,10.0,89.0,4061.0
3.0,8.0,89.0,4312.0
2.0,8.0,90.0,4362.0
5.0,9.0,86.0,4018.0
1.0,10.0,89.0,4191.0
3.0,9.0,88.0,4095.0
2.0,9.0,89.0,4410.0
3.0,8.0,89.0,4337.0
6.0,6.0,88.0,4065.0
2.0,8.0,90.0,4285.0
6.0,6.0,88.0,4231.0
4.0,6.0,90.0,4236.0
3.0,9.0,88.0,4012.0
6.0,8.0,86.0,4343.0
1.0,10.0,89.0,4235.0
3.0,8.0,89.0,4264.0
4.0,10.0,86.0,4132.0
2.0,8.0,90.0,4164.0
4.0,9.0,87.0,4247.0
5.0,7.0,88.0,4278.0
5.0,8.0,87.0,4295.0
4.0,9.0,87.0,4113.0
1.0,11.0,88.0,4123.0
4.0,9.0,87.0,4119.0
5.0,6.0,89.0,4380.0
5.0,7.0,88.0,4287.0
6.0,7.0,87.0,4172.0
6.0,8.0,86.0,4250.0
5.0,7.0,88.0,4417.0
4.0,7.0,89.0,4327.0
3.0,8.0,89.0,4255.0
3.0,8.0,89.0,4091.0
5.0,9.0,86.0,4060.0
1.0,10.0,89.0,4261.0
3.0,8.0,89.0,4212.0
2.0,8.0,90.0,4096.0
4.0,9.0,87.0,4193.0
6.0,10.0,84.0,4101.0
2.0,11.0,87.0,4331.0
3.0,9.0,88.0,4072.0
3.0,7.0,90.0,4259.0
4.0,8.0,88.0,4309.0
6.0,8.0,86.0,4228.0
5.0,7.0,88.0,4196.0
4.0,6.0,90.0,4324.0
3.0,9.0,88.0,4260.0
3.0,10.0,87.0,4117.0
2.0,12.0,86.0,4233.0
4.0,10.0,86.0,4243.0
4.0,10.0,86.0,4212.0
7.0,6.0,87.0,4294.0
1.0,10.0,89.0,4161.0
5.0,10.0,85.0,4250.0
4.0,8.0,88.0,4096.0
3.0,10.0,87.0,4424.0
4.0,8.0,88.0,4390.0
5.0,6.0,89.0,4254.0
6.0,8.0,86.0,4285.0
1.0,10.0,89.0,4060.0
5.0,5.0,90.0,4377.0
4.0,9.0,87.0,4181.0
3.0,8.0,89.0,4062.0
7.0,8.0,85.0,4190.0
5.0,6.0,89.0,4298.0
3.0,10.0,87.0,4120.0
4.0,10.0,86.0,4186.0
3.0,9.0,88.0,4321.0
5.0,8.0,87.0,4264.0
0.0,12.0,88.0,4074.0
2.0,9.0,89.0,3947.0
1.0,9.0,90.0,4231.0
3.0,11.0,86.0,4110.0
3.0,8.0,89.0,4224.0
3.0,9.0,88.0,4194.0
6.0,7.0,87.0,4292.0
2.0,9.0,89.0,4027.0
3.0,8.0,89.0,4062.0
3.0,9.0,88.0,4213.0
2.0,9.0,89.0,4052.0
1.0,11.0,88.0,4158.0
3.0,9.0,88.0,4168.0
1.0,11.0,88.0,4114.0
2.0,8.0,90.0,4222.0
3.0,9.0,88.0,4121.0
3.0,10.0,87.0,4214.0
6.0,9.0,85.0,4201.0
6.0,9.0,85.0,4074.0
5.0,9.0,86.0,4331.0
4.0,10.0,86.0,4363.0
6.0,7.0,87.0,4104.0
7.0,8.0,85.0,4237.0
3.0,9.0,88.0,4261.0
5.0,9.0,86.0,4131.0
6.0,7.0,87.0,4273.0
4.0,10.0,86.0,4152.0
6.0,7.0,87.0,4396.0
4.0,9.0,87.0,4264.0
2.0,8.0,90.0,4114.0
4.0,8.0,88.0,4171.0
2.0,12.0,86.0,4271.0
1.0,9.0,90.0,4195.0
3.0,9.0,88.0,4174.0
5.0,7.0,88.0,4218.0
5.0,7.0,88.0,4286.0
4.0,9.0,87.0,4313.0
5.0,9.0,86.0,4063.0
5.0,7.0,88.0,4121.0
4.0,9.0,87.0,4396.0
6.0,5.0,89.0,4200.0
2.0,9.0,89.0,4265.0
5.0,7.0,88.0,4364.0
3.0,7.0,90.0,4301.0
1.0,11.0,88.0,4117.0
6.0,8.0,86.0,4273.0
6.0,9.0,85.0,4423.0
5.0,8.0,87.0,4182.0
5.0,7.0,88.0,4187.0
2.0,11.0,87.0,4190.0
8.0,5.0,87.0,4354.0
3.0,7.0,90.0,4379.0
4.0,7.0,89.0,4278.0
2.0,11.0,87.0,4102.0
3.0,8.0,89.0,4286.0
5.0,8.0,87.0,4284.0
7.0,5.0,88.0,4302.0
3.0,9.0,88.0,4150.0
2.0,9.0,89.0,4131.0
2.0,11.0,87.0,3987.0
3.0,8.0,89.0,4189.0
4.0,9.0,87.0,4285.0
5.0,7.0,88.0,4241.0
6.0,6.0,88.0,4346.0
5.0,5.0,90.0,4206.0
4.0,7.0,89.0,4125.0
3.0,9.0,88.0,4182.0
3.0,9.0,88.0,4155.0
5.0,8.0,87.0,4277.0
3.0,10.0,87.0,4218.0
4.0,9.0,87.0,4312.0
1.0,10.0,89.0,4068.0
4.0,7.0,89.0,4091.0
3.0,8.0,89.0,4314.0
3.0,10.0,87.0,4272.0
6.0,8.0,86.0,4059.0
4.0,7.0,89.0,4152.0
5.0,5.0,90.0,4225.0
3.0,9.0,88.0,4284.0
5.0,7.0,88.0,4295.0
3.0,8.0,89.0,4250.0
4.0,7.0,89.0,4275.0
2.0,10.0,88.0,4025.0
5.0,7.0,88.0,4354.0
2.0,12.0,86.0,4037.0
1.0,10.0,89.0,4246.0
1.0,10.0,89.0,4046.0
2.0,9.0,89.0,4296.0
3.0,8.0,89.0,4077.0
3.0,8.0,89.0,4326.0
2.0,11.0,87.0,4095.0
6.0,10.0,84.0,4183.0
3.0,7.0,90.0,4184.0
2.0,9.0,89.0,4123.0
3.0,9.0,88.0,3952.0
0.0,11.0,89.0,4190.0
5.0,8.0,87.0,4439.0
6.0,7.0,87.0,4222.0
6.0,5.0,89.0,4281.0
1.0,10.0,89.0,4100.0
4.0,6.0,90.0,4544.0
5.0,6.0,89.0,4286.0
4.0,8.0,88.0,4179.0
5.0,7.0,88.0,4234.0
6.0,11.0,83.0,4048.0
3.0,9.0,88.0,4118.0
3.0,7.0,90.0,4228.0
4.0,7.0,89.0,4373.0
5.0,8.0,87.0,4174.0
3.0,9.0,88.0,4255.0
3.0,8.0,89.0,4472.0
5.0,5.0,90.0,4231.0
2.0,11.0,87.0,4149.0
0.0,11.0,89.0,3943.0
4.0,7.0,89.0,4285.0
4.0,8.0,88.0,4095.0
2.0,11.0,87.0,4093.0
3.0,9.0,88.0,4161.0
4.0,8.0,88.0,4085.0
3.0,9.0,88.0,4123.0
3.0,8.0,89.0,4324.0
4.0,7.0,89.0,4243.0
3.0,9.0,88.0,4186.0
2.0,10.0,88.0,4138.0
6.0,7.0,87.0,4339.0
2.0,10.0,88.0,4239.0
1.0,10.0,89.0,4180.0
4.0,8.0,88.0,4279.0
3.0,9.0,88.0,4284.0
2.0,8.0,90.0,4216.0
4.0,7.0,89.0,4103.0
4.0,9.0,87.0,4321.0
4.0,6.0,90.0,4168.0
2.0,11.0,87.0,4173.0
2.0,9.0,89.0,4114.0
3.0,11.0,86.0,4215.0
2.0,9.0,89.0,4137.0
5.0,9.0,86.0,4283.0
4.0,8.0,88.0,4288.0
3.0,10.0,87.0,4031.0
2.0,8.0,90.0,4073.0
4.0,8.0,88.0,4068.0
3.0,9.0,88.0,4324.0
2.0,11.0,87.0,4207.0
3.0,7.0,90.0,4146.0
4.0,9.0,87.0,4326.0
2.0,10.0,88.0,4024.0
4.0,8.0,88.0,4155.0
6.0,5.0,89.0,4241.0
5.0,6.0,89.0,4422.0
1.0,10.0,89.0,4281.0
3.0,10.0,87.0,4358.0
3.0,11.0,86.0,4289.0
10.0,9.0,81.0,4259.0
2.0,10.0,88.0,4060.0
6.0,7.0,87.0,4241.0
3.0,10.0,87.0,4141.0
2.0,9.0,89.0,4114.0
4.0,10.0,86.0,4011.0
1.0,12.0,87.0,4232.0
1.0,11.0,88.0,3881.0
2.0,12.0,86.0,4210.0
2.0,12.0,86.0,4035.0
5.0,9.0,86.0,4276.0
6.0,6.0,88.0,4246.0
6.0,7.0,87.0,4116.0
2.0,10.0,88.0,4113.0
3.0,9.0,88.0,4114.0
4.0,8.0,88.0,4332.0
3.0,7.0,90.0,4255.0
1.0,9.0,90.0,4165.0
2.0,9.0,89.0,4127.0
1.0,11.0,88.0,4085.0
6.0,9.0,85.0,4281.0
2.0,9.0,89.0,4179.0
4.0,7.0,89.0,4277.0
1.0,10.0,89.0,4033.0
3.0,8.0,89.0,4069.0
4.0,10.0,86.0,4326.0
4.0,8.0,88.0,4205.0
4.0,9.0,87.0,4255.0
3.0,8.0,89.0,4250.0
4.0,7.0,89.0,4120.0
5.0,7.0,88.0,4198.0
4.0,10.0,86.0,4247.0
2.0,8.0,90.0,4031.0
4.0,7.0,89.0,4196.0
3.0,11.0,86.0,4194.0
5.0,8.0,87.0,4214.0
5.0,6.0,89.0,4252.0
1.0,12.0,87.0,4157.0
5.0,9.0,86.0,4105.0
4.0,7.0,89.0,4273.0
2.0,9.0,89.0,4241.0
3.0,8.0,89.0,4283.0
4.0,11.0,85.0,4217.0
2.0,9.0,89.0,4340.0
6.0,9.0,85.0,4186.0
2.0,11.0,87.0,4052.0
9.0,3.0,88.0,4364.0
6.0,7.0,87.0,4217.0
4.0,10.0,86.0,4178.0
3.0,8.0,89.0,4087.0
3.0,12.0,85.0,3965.0
5.0,6.0,89.0,4280.0
4.0,8.0,88.0,4353.0
3.0,9.0,88.0,3937.0
2.0,9.0,89.0,4076.0
7.0,11.0,82.0,4162.0
2.0,8.0,90.0,4060.0
3.0,10.0,87.0,4341.0
3.0,9.0,88.0,4290.0
5.0,7.0,88.0,4350.0
0.0,14.0,86.0,4019.0
4.0,7.0,89.0,4412.0
6.0,7.0,87.0,4276.0
3.0,8.0,89.0,4278.0
2.0,9.0,89.0,4227.0
3.0,10.0,87.0,4253.0
2.0,9.0,89.0,4050.0
4.0,8.0,88.0,4294.0
3.0,10.0,87.0,4263.0
0.0,12.0,88.0,3995.0
3.0,9.0,88.0,4204.0
7.0,7.0,86.0,4333.0
2.0,11.0,87.0,4109.0
3.0,7.0,90.0,4311.0
3.0,7.0,90.0,4259.0
2.0,8.0,90.0,4105.0
4.0,8.0,88.0,4183.0
1.0,9.0,90.0,4058.0
4.0,9.0,87.0,4233.0
4.0,13.0,83.0,4212.0
4.0,9.0,87.0,4331.0
3.0,8.0,89.0,4310.0
1.0,12.0,87.0,4032.0
2.0,9.0,89.0,4195.0
4.0,8.0,88.0,4170.0
3.0,8.0,89.0,4183.0
2.0,8.0,90.0,4116.0
3.0,8.0,89.0,4258.0
3.0,10.0,87.0,4044.0
4.0,9.0,87.0,4181.0
3.0,7.0,90.0,4190.0
4.0,9.0,87.0,3963.0
4.0,7.0,89.0,4373.0
7.0,6.0,87.0,4314.0
1.0,10.0,89.0,4301.0
6.0,10.0,84.0,4374.0
4.0,8.0,88.0,4178.0
3.0,9.0,88.0,4348.0
4.0,8.0,88.0,4202.0
