inf_prop,diag_prop,i0,beta_measure,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,total_immunized
0.55,0.5,5.0,1.0,5.0,7.0,14.0,61.0,170.0,298.0,296.0,247.0,209.0,151.0,107.0,76.0,53.0,38.0,28.0,26.0,16.0,11.0,10.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,717.0
0.55,0.5,5.0,1.0,5.0,3.0,20.0,77.0,158.0,246.0,259.0,212.0,179.0,142.0,126.0,100.0,78.0,55.0,46.0,27.0,20.0,16.0,14.0,9.0,8.0,6.0,7.0,4.0,3.0,3.0,693.0
0.55,0.5,5.0,1.0,5.0,20.0,137.0,261.0,287.0,274.0,207.0,155.0,122.0,94.0,76.0,46.0,33.0,25.0,14.0,9.0,6.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,738.0
0.55,0.5,5.0,1.0,5.0,38.0,164.0,256.0,287.0,246.0,182.0,155.0,121.0,96.0,69.0,48.0,38.0,25.0,19.0,17.0,11.0,4.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,714.0
0.55,0.5,5.0,1.0,5.0,24.0,91.0,211.0,247.0,276.0,222.0,184.0,152.0,113.0,81.0,64.0,46.0,36.0,38.0,22.0,18.0,6.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,696.0
0.55,0.5,5.0,1.0,5.0,22.0,136.0,274.0,287.0,247.0,204.0,146.0,115.0,95.0,72.0,57.0,34.0,18.0,17.0,13.0,5.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,711.0
0.55,0.5,5.0,1.0,5.0,36.0,198.0,312.0,272.0,232.0,164.0,125.0,88.0,60.0,41.0,35.0,26.0,16.0,15.0,11.0,8.0,6.0,5.0,5.0,3.0,3.0,2.0,1.0,1.0,0.0,694.0
0.55,0.5,5.0,1.0,5.0,7.0,26.0,127.0,255.0,308.0,270.0,199.0,141.0,103.0,75.0,45.0,29.0,22.0,13.0,12.0,8.0,8.0,5.0,5.0,4.0,5.0,3.0,1.0,1.0,0.0,691.0
0.55,0.5,5.0,1.0,5.0,13.0,96.0,272.0,285.0,256.0,218.0,171.0,136.0,99.0,78.0,55.0,46.0,26.0,18.0,14.0,7.0,6.0,4.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,690.0
0.55,0.5,5.0,1.0,5.0,4.0,19.0,110.0,224.0,263.0,236.0,199.0,150.0,124.0,89.0,62.0,42.0,29.0,22.0,22.0,21.0,18.0,13.0,11.0,9.0,6.0,5.0,2.0,1.0,1.0,690.0
0.55,0.5,5.0,1.0,5.0,10.0,51.0,174.0,307.0,300.0,240.0,188.0,151.0,116.0,75.0,64.0,47.0,35.0,27.0,22.0,23.0,16.0,13.0,8.0,8.0,5.0,4.0,3.0,1.0,0.0,724.0
0.55,0.5,5.0,1.0,5.0,17.0,63.0,182.0,265.0,272.0,233.0,179.0,139.0,119.0,85.0,58.0,42.0,27.0,20.0,13.0,8.0,5.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,711.0
0.55,0.5,5.0,1.0,5.0,17.0,84.0,187.0,244.0,238.0,210.0,153.0,116.0,108.0,71.0,59.0,34.0,26.0,22.0,16.0,15.0,13.0,11.0,7.0,8.0,6.0,6.0,4.0,3.0,3.0,672.0
0.55,0.5,5.0,1.0,5.0,18.0,98.0,203.0,266.0,254.0,222.0,172.0,128.0,99.0,77.0,56.0,40.0,27.0,19.0,12.0,10.0,9.0,6.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,678.0
0.55,0.5,5.0,1.0,5.0,40.0,120.0,231.0,279.0,258.0,220.0,160.0,131.0,91.0,62.0,43.0,36.0,28.0,21.0,15.0,11.0,10.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,699.0
0.55,0.5,5.0,1.0,5.0,27.0,92.0,214.0,271.0,262.0,194.0,167.0,126.0,104.0,68.0,54.0,41.0,31.0,22.0,18.0,15.0,11.0,9.0,8.0,7.0,7.0,5.0,2.0,1.0,1.0,700.0
