inf_prop,diag_prop,i0,beta_measure,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,total_immunized
0.55,0.5,5.0,1.0,0.0,1.0,3.0,7.0,18.0,43.0,57.0,55.0,44.0,44.0,30.0,21.0,16.0,7.0,8.0,3.0,7.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,717.0
0.55,0.5,5.0,1.0,0.0,2.0,1.0,11.0,42.0,47.0,44.0,58.0,35.0,23.0,18.0,19.0,13.0,5.0,4.0,13.0,6.0,2.0,1.0,4.0,2.0,2.0,0.0,0.0,1.0,0.0,693.0
0.55,0.5,5.0,1.0,0.0,1.0,21.0,42.0,60.0,67.0,61.0,38.0,26.0,20.0,13.0,17.0,11.0,5.0,6.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,738.0
0.55,0.5,5.0,1.0,0.0,5.0,9.0,41.0,70.0,56.0,55.0,31.0,30.0,20.0,19.0,11.0,6.0,9.0,2.0,1.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,714.0
0.55,0.5,5.0,1.0,0.0,1.0,8.0,32.0,53.0,50.0,65.0,42.0,38.0,29.0,23.0,9.0,7.0,6.0,2.0,13.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,696.0
0.55,0.5,5.0,1.0,0.0,3.0,11.0,39.0,59.0,55.0,54.0,37.0,26.0,15.0,17.0,7.0,9.0,8.0,4.0,2.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,711.0
0.55,0.5,5.0,1.0,0.0,3.0,15.0,41.0,68.0,52.0,50.0,36.0,29.0,21.0,11.0,7.0,8.0,3.0,2.0,2.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,694.0
0.55,0.5,5.0,1.0,0.0,2.0,3.0,12.0,34.0,56.0,61.0,63.0,37.0,24.0,17.0,17.0,9.0,3.0,5.0,1.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,691.0
0.55,0.5,5.0,1.0,0.0,2.0,8.0,43.0,67.0,45.0,37.0,42.0,29.0,29.0,12.0,8.0,10.0,10.0,4.0,4.0,4.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,690.0
0.55,0.5,5.0,1.0,0.0,2.0,1.0,9.0,35.0,40.0,53.0,40.0,41.0,28.0,30.0,23.0,8.0,9.0,3.0,4.0,6.0,2.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,690.0
0.55,0.5,5.0,1.0,0.0,2.0,10.0,20.0,37.0,73.0,67.0,33.0,27.0,22.0,22.0,7.0,10.0,6.0,3.0,2.0,2.0,1.0,2.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,724.0
0.55,0.5,5.0,1.0,0.0,3.0,7.0,27.0,48.0,54.0,41.0,42.0,31.0,23.0,30.0,14.0,13.0,9.0,4.0,3.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,711.0
0.55,0.5,5.0,1.0,0.0,1.0,11.0,32.0,57.0,54.0,42.0,58.0,25.0,18.0,25.0,10.0,8.0,8.0,7.0,4.0,2.0,0.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,672.0
0.55,0.5,5.0,1.0,0.0,1.0,2.0,28.0,56.0,55.0,55.0,50.0,25.0,21.0,12.0,13.0,9.0,6.0,7.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,678.0
0.55,0.5,5.0,1.0,0.0,4.0,18.0,41.0,53.0,64.0,51.0,29.0,20.0,23.0,21.0,12.0,8.0,9.0,5.0,3.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,699.0
0.55,0.5,5.0,1.0,0.0,3.0,15.0,33.0,47.0,51.0,46.0,31.0,41.0,21.0,20.0,5.0,9.0,5.0,5.0,3.0,1.0,4.0,1.0,3.0,2.0,0.0,1.0,3.0,1.0,0.0,700.0
0.55,0.5,5.0,1.0,0.0,3.0,6.0,26.0,35.0,48.0,57.0,25.0,29.0,19.0,17.0,18.0,7.0,6.0,4.0,2.0,3.0,5.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,703.0
0.55,0.5,5.0,1.0,0.0,2.0,15.0,28.0,55.0,53.0,61.0,46.0,27.0,32.0,22.0,14.0,8.0,8.0,4.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,719.0
0.55,0.5,5.0,1.0,0.0,1.0,5.0,5.0,31.0,54.0,56.0,62.0,36.0,36.0,19.0,14.0,12.0,9.0,8.0,5.0,2.0,1.0,0.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,693.0
