infections,diagnosed,susceptible,steps
11.0,21.0,68.0,4053.0
22.0,29.0,49.0,3913.0
29.0,23.0,48.0,4001.0
22.0,22.0,56.0,3880.0
25.0,20.0,55.0,4070.0
10.0,18.0,72.0,4109.0
17.0,19.0,64.0,4139.0
23.0,25.0,52.0,3931.0
15.0,21.0,64.0,3907.0
32.0,25.0,43.0,3932.0
27.0,23.0,50.0,3953.0
11.0,18.0,71.0,4050.0
20.0,30.0,50.0,4015.0
30.0,18.0,52.0,4148.0
11.0,19.0,70.0,3740.0
13.0,26.0,61.0,3732.0
18.0,29.0,53.0,4050.0
15.0,33.0,52.0,3854.0
31.0,25.0,44.0,4133.0
21.0,24.0,55.0,4023.0
18.0,15.0,67.0,4213.0
20.0,21.0,59.0,3961.0
34.0,30.0,36.0,3881.0
18.0,30.0,52.0,3871.0
21.0,20.0,59.0,4226.0
21.0,20.0,59.0,4079.0
18.0,30.0,52.0,3749.0
14.0,27.0,59.0,3965.0
18.0,21.0,61.0,4222.0
18.0,21.0,61.0,3942.0
19.0,21.0,60.0,3924.0
17.0,26.0,57.0,3806.0
20.0,22.0,58.0,4121.0
21.0,26.0,53.0,4089.0
15.0,24.0,61.0,3939.0
10.0,15.0,75.0,3959.0
19.0,16.0,65.0,4137.0
26.0,28.0,46.0,4069.0
28.0,23.0,49.0,3803.0
13.0,26.0,61.0,3877.0
22.0,27.0,51.0,4012.0
16.0,21.0,63.0,4210.0
15.0,28.0,57.0,3906.0
20.0,15.0,65.0,3934.0
24.0,30.0,46.0,4052.0
16.0,30.0,54.0,3711.0
26.0,20.0,54.0,4054.0
22.0,22.0,56.0,4016.0
19.0,22.0,59.0,4074.0
13.0,22.0,65.0,3837.0
27.0,29.0,44.0,3810.0
20.0,22.0,58.0,4007.0
11.0,18.0,71.0,4088.0
12.0,18.0,70.0,4136.0
24.0,31.0,45.0,3902.0
23.0,19.0,58.0,4180.0
22.0,28.0,50.0,4027.0
19.0,29.0,52.0,3677.0
20.0,25.0,55.0,3901.0
26.0,30.0,44.0,3783.0
12.0,18.0,70.0,3999.0
15.0,26.0,59.0,3964.0
17.0,18.0,65.0,4098.0
22.0,23.0,55.0,4060.0
24.0,23.0,53.0,4078.0
23.0,16.0,61.0,4224.0
24.0,28.0,48.0,3946.0
16.0,22.0,62.0,4071.0
13.0,24.0,63.0,3844.0
20.0,25.0,55.0,4098.0
15.0,31.0,54.0,3818.0
18.0,21.0,61.0,4006.0
27.0,21.0,52.0,4059.0
14.0,24.0,62.0,3870.0
33.0,15.0,52.0,4425.0
20.0,33.0,47.0,3800.0
17.0,25.0,58.0,3918.0
31.0,31.0,38.0,3848.0
10.0,25.0,65.0,3916.0
14.0,17.0,69.0,4074.0
23.0,33.0,44.0,3881.0
22.0,32.0,46.0,3926.0
27.0,21.0,52.0,3992.0
24.0,30.0,46.0,4042.0
24.0,30.0,46.0,3846.0
13.0,29.0,58.0,3995.0
25.0,16.0,59.0,4036.0
21.0,22.0,57.0,4063.0
15.0,21.0,64.0,3865.0
18.0,23.0,59.0,3973.0
17.0,23.0,60.0,4037.0
20.0,26.0,54.0,4050.0
22.0,23.0,55.0,3843.0
25.0,27.0,48.0,3911.0
13.0,19.0,68.0,4155.0
26.0,32.0,42.0,3762.0
21.0,17.0,62.0,3994.0
17.0,19.0,64.0,3988.0
30.0,17.0,53.0,4031.0
21.0,34.0,45.0,3956.0
21.0,24.0,55.0,3821.0
18.0,24.0,58.0,3920.0
25.0,21.0,54.0,4120.0
16.0,22.0,62.0,3966.0
21.0,20.0,59.0,4252.0
19.0,24.0,57.0,3932.0
18.0,26.0,56.0,3759.0
25.0,29.0,46.0,3884.0
18.0,14.0,68.0,3936.0
15.0,24.0,61.0,3864.0
6.0,16.0,78.0,3942.0
13.0,12.0,75.0,3997.0
20.0,27.0,53.0,3983.0
32.0,27.0,41.0,4180.0
25.0,15.0,60.0,4142.0
22.0,34.0,44.0,3827.0
13.0,21.0,66.0,3846.0
22.0,24.0,54.0,3921.0
26.0,20.0,54.0,3961.0
15.0,24.0,61.0,3883.0
16.0,25.0,59.0,4022.0
21.0,27.0,52.0,3963.0
23.0,22.0,55.0,4130.0
20.0,22.0,58.0,4141.0
17.0,22.0,61.0,3981.0
20.0,19.0,61.0,4054.0
23.0,37.0,40.0,3752.0
25.0,18.0,57.0,4186.0
18.0,28.0,54.0,3924.0
19.0,20.0,61.0,4034.0
20.0,36.0,44.0,3876.0
9.0,25.0,66.0,4050.0
20.0,21.0,59.0,3857.0
19.0,26.0,55.0,4095.0
26.0,25.0,49.0,3958.0
22.0,24.0,54.0,4286.0
22.0,23.0,55.0,3921.0
23.0,28.0,49.0,3872.0
14.0,19.0,67.0,3962.0
27.0,25.0,48.0,3637.0
15.0,25.0,60.0,3738.0
10.0,17.0,73.0,4060.0
21.0,18.0,61.0,3845.0
15.0,18.0,67.0,4058.0
9.0,19.0,72.0,3890.0
11.0,20.0,69.0,3882.0
17.0,26.0,57.0,3703.0
22.0,27.0,51.0,3838.0
18.0,20.0,62.0,3974.0
18.0,26.0,56.0,3824.0
17.0,21.0,62.0,4079.0
24.0,31.0,45.0,3970.0
15.0,18.0,67.0,4208.0
23.0,28.0,49.0,3974.0
9.0,21.0,70.0,3988.0
23.0,29.0,48.0,4071.0
23.0,25.0,52.0,3871.0
27.0,15.0,58.0,3959.0
22.0,32.0,46.0,3884.0
17.0,28.0,55.0,3930.0
14.0,23.0,63.0,4036.0
27.0,27.0,46.0,4176.0
23.0,23.0,54.0,3947.0
11.0,31.0,58.0,3800.0
11.0,14.0,75.0,4109.0
11.0,22.0,67.0,4161.0
17.0,23.0,60.0,3863.0
23.0,22.0,55.0,4023.0
29.0,19.0,52.0,4181.0
27.0,19.0,54.0,4230.0
13.0,20.0,67.0,4002.0
23.0,28.0,49.0,3891.0
21.0,24.0,55.0,3876.0
18.0,25.0,57.0,3827.0
16.0,26.0,58.0,3684.0
22.0,21.0,57.0,4085.0
18.0,23.0,59.0,3823.0
14.0,17.0,69.0,4267.0
10.0,18.0,72.0,4077.0
20.0,30.0,50.0,3667.0
23.0,20.0,57.0,3943.0
18.0,18.0,64.0,4145.0
19.0,19.0,62.0,4051.0
21.0,10.0,69.0,4225.0
24.0,22.0,54.0,3958.0
19.0,24.0,57.0,3834.0
17.0,20.0,63.0,3969.0
10.0,18.0,72.0,4206.0
25.0,28.0,47.0,3999.0
22.0,22.0,56.0,3932.0
27.0,22.0,51.0,4099.0
25.0,24.0,51.0,4125.0
23.0,20.0,57.0,4100.0
16.0,25.0,59.0,3826.0
24.0,24.0,52.0,4015.0
27.0,30.0,43.0,3835.0
18.0,30.0,52.0,3957.0
21.0,17.0,62.0,4166.0
21.0,16.0,63.0,4034.0
18.0,24.0,58.0,4011.0
16.0,25.0,59.0,3908.0
15.0,20.0,65.0,3919.0
24.0,30.0,46.0,3797.0
15.0,23.0,62.0,4065.0
16.0,22.0,62.0,3911.0
20.0,32.0,48.0,4104.0
19.0,19.0,62.0,3989.0
17.0,27.0,56.0,3945.0
14.0,25.0,61.0,4092.0
23.0,23.0,54.0,3949.0
22.0,23.0,55.0,3986.0
16.0,28.0,56.0,3831.0
16.0,27.0,57.0,3815.0
14.0,18.0,68.0,4016.0
22.0,26.0,52.0,4058.0
19.0,19.0,62.0,4005.0
16.0,23.0,61.0,4036.0
23.0,23.0,54.0,4178.0
22.0,23.0,55.0,4125.0
18.0,24.0,58.0,3970.0
18.0,31.0,51.0,3910.0
14.0,23.0,63.0,3846.0
13.0,25.0,62.0,3845.0
24.0,28.0,48.0,3956.0
26.0,18.0,56.0,3935.0
19.0,15.0,66.0,4193.0
24.0,17.0,59.0,4157.0
17.0,25.0,58.0,4141.0
16.0,27.0,57.0,3862.0
21.0,23.0,56.0,3896.0
17.0,19.0,64.0,3686.0
23.0,23.0,54.0,4050.0
20.0,26.0,54.0,4177.0
23.0,29.0,48.0,3811.0
22.0,27.0,51.0,3909.0
22.0,20.0,58.0,3965.0
24.0,25.0,51.0,3953.0
25.0,18.0,57.0,4070.0
13.0,23.0,64.0,4062.0
25.0,23.0,52.0,4041.0
11.0,22.0,67.0,4072.0
20.0,23.0,57.0,3864.0
18.0,18.0,64.0,4100.0
18.0,23.0,59.0,4111.0
14.0,19.0,67.0,3893.0
19.0,20.0,61.0,4021.0
17.0,16.0,67.0,4169.0
25.0,26.0,49.0,4077.0
26.0,23.0,51.0,4074.0
29.0,24.0,47.0,4127.0
14.0,28.0,58.0,3669.0
22.0,32.0,46.0,3862.0
18.0,30.0,52.0,3970.0
26.0,30.0,44.0,3871.0
10.0,24.0,66.0,4163.0
26.0,28.0,46.0,3870.0
19.0,23.0,58.0,4137.0
18.0,17.0,65.0,4253.0
23.0,21.0,56.0,3927.0
17.0,21.0,62.0,3989.0
15.0,17.0,68.0,3985.0
15.0,27.0,58.0,3971.0
24.0,23.0,53.0,4000.0
17.0,24.0,59.0,3853.0
21.0,24.0,55.0,4200.0
18.0,26.0,56.0,3762.0
25.0,30.0,45.0,3754.0
15.0,26.0,59.0,3745.0
28.0,26.0,46.0,3932.0
24.0,25.0,51.0,3891.0
26.0,25.0,49.0,3916.0
18.0,28.0,54.0,3736.0
24.0,24.0,52.0,4026.0
23.0,20.0,57.0,4115.0
18.0,21.0,61.0,3940.0
23.0,23.0,54.0,4108.0
18.0,18.0,64.0,4374.0
17.0,18.0,65.0,3882.0
14.0,20.0,66.0,4118.0
15.0,18.0,67.0,4046.0
17.0,27.0,56.0,4180.0
23.0,26.0,51.0,3765.0
21.0,26.0,53.0,3900.0
21.0,27.0,52.0,3984.0
17.0,20.0,63.0,4023.0
22.0,31.0,47.0,4035.0
25.0,28.0,47.0,3908.0
15.0,19.0,66.0,3958.0
21.0,14.0,65.0,3941.0
19.0,17.0,64.0,4056.0
24.0,27.0,49.0,3912.0
16.0,21.0,63.0,4148.0
21.0,20.0,59.0,4140.0
20.0,22.0,58.0,4085.0
16.0,25.0,59.0,4188.0
26.0,30.0,44.0,3897.0
12.0,22.0,66.0,4000.0
25.0,27.0,48.0,4081.0
18.0,25.0,57.0,3844.0
25.0,18.0,57.0,4172.0
20.0,20.0,60.0,4029.0
21.0,26.0,53.0,3860.0
10.0,16.0,74.0,3873.0
27.0,17.0,56.0,4014.0
23.0,27.0,50.0,3863.0
15.0,28.0,57.0,3958.0
28.0,25.0,47.0,4187.0
17.0,21.0,62.0,3983.0
18.0,26.0,56.0,4092.0
20.0,26.0,54.0,4138.0
15.0,22.0,63.0,4111.0
15.0,33.0,52.0,3844.0
24.0,18.0,58.0,3973.0
28.0,31.0,41.0,4145.0
16.0,29.0,55.0,3952.0
20.0,29.0,51.0,4064.0
17.0,18.0,65.0,4166.0
21.0,20.0,59.0,4005.0
13.0,30.0,57.0,3671.0
11.0,35.0,54.0,3650.0
22.0,23.0,55.0,4000.0
15.0,18.0,67.0,4053.0
21.0,32.0,47.0,3862.0
23.0,29.0,48.0,3903.0
19.0,35.0,46.0,3791.0
21.0,26.0,53.0,3897.0
17.0,23.0,60.0,3959.0
25.0,28.0,47.0,3795.0
27.0,26.0,47.0,3847.0
18.0,31.0,51.0,3989.0
20.0,33.0,47.0,3852.0
15.0,19.0,66.0,3977.0
26.0,14.0,60.0,4217.0
13.0,16.0,71.0,4197.0
29.0,31.0,40.0,3989.0
29.0,24.0,47.0,4240.0
25.0,28.0,47.0,4044.0
23.0,31.0,46.0,3772.0
8.0,21.0,71.0,4020.0
16.0,35.0,49.0,4026.0
20.0,34.0,46.0,3964.0
16.0,23.0,61.0,4034.0
23.0,19.0,58.0,4173.0
22.0,23.0,55.0,4109.0
25.0,19.0,56.0,4043.0
20.0,28.0,52.0,3866.0
19.0,28.0,53.0,3871.0
12.0,20.0,68.0,4151.0
20.0,34.0,46.0,4001.0
25.0,19.0,56.0,4336.0
16.0,16.0,68.0,3993.0
30.0,26.0,44.0,4156.0
23.0,21.0,56.0,3936.0
14.0,23.0,63.0,3957.0
17.0,20.0,63.0,4070.0
18.0,24.0,58.0,4125.0
18.0,18.0,64.0,4240.0
21.0,24.0,55.0,4078.0
21.0,25.0,54.0,4046.0
19.0,25.0,56.0,3813.0
21.0,28.0,51.0,4042.0
23.0,26.0,51.0,4035.0
22.0,21.0,57.0,3963.0
20.0,19.0,61.0,4200.0
17.0,30.0,53.0,3713.0
12.0,25.0,63.0,3947.0
17.0,28.0,55.0,3653.0
13.0,28.0,59.0,3684.0
21.0,23.0,56.0,3999.0
36.0,27.0,37.0,4113.0
13.0,27.0,60.0,3829.0
16.0,23.0,61.0,3935.0
25.0,22.0,53.0,3872.0
21.0,21.0,58.0,4097.0
15.0,28.0,57.0,3822.0
22.0,22.0,56.0,3979.0
23.0,20.0,57.0,3880.0
19.0,33.0,48.0,3937.0
18.0,30.0,52.0,4028.0
23.0,23.0,54.0,3908.0
18.0,17.0,65.0,3911.0
22.0,29.0,49.0,3945.0
22.0,27.0,51.0,3871.0
27.0,26.0,47.0,3914.0
13.0,33.0,54.0,3859.0
17.0,29.0,54.0,3881.0
9.0,20.0,71.0,4188.0
19.0,21.0,60.0,4067.0
23.0,31.0,46.0,3892.0
21.0,32.0,47.0,3823.0
16.0,22.0,62.0,3980.0
15.0,14.0,71.0,4254.0
17.0,27.0,56.0,4065.0
14.0,24.0,62.0,3803.0
7.0,17.0,76.0,3894.0
22.0,25.0,53.0,3969.0
14.0,22.0,64.0,4014.0
18.0,24.0,58.0,4053.0
16.0,17.0,67.0,4172.0
21.0,29.0,50.0,3752.0
21.0,22.0,57.0,3837.0
23.0,22.0,55.0,4012.0
12.0,21.0,67.0,3849.0
18.0,25.0,57.0,4192.0
13.0,13.0,74.0,4086.0
33.0,30.0,37.0,4032.0
23.0,19.0,58.0,3990.0
14.0,31.0,55.0,3965.0
22.0,32.0,46.0,3837.0
16.0,23.0,61.0,3957.0
11.0,20.0,69.0,4128.0
24.0,23.0,53.0,4102.0
16.0,19.0,65.0,4163.0
26.0,24.0,50.0,4151.0
14.0,20.0,66.0,4129.0
17.0,24.0,59.0,3923.0
17.0,17.0,66.0,4139.0
25.0,28.0,47.0,4021.0
22.0,24.0,54.0,3777.0
18.0,34.0,48.0,3685.0
14.0,28.0,58.0,3712.0
22.0,18.0,60.0,4037.0
18.0,17.0,65.0,4174.0
21.0,24.0,55.0,3819.0
15.0,23.0,62.0,4089.0
26.0,25.0,49.0,3954.0
11.0,25.0,64.0,4001.0
18.0,34.0,48.0,3897.0
8.0,21.0,71.0,3976.0
14.0,28.0,58.0,3983.0
16.0,20.0,64.0,3907.0
19.0,16.0,65.0,4072.0
21.0,25.0,54.0,3713.0
24.0,25.0,51.0,4099.0
29.0,25.0,46.0,4059.0
16.0,28.0,56.0,3860.0
11.0,12.0,77.0,4226.0
25.0,26.0,49.0,4071.0
15.0,27.0,58.0,3775.0
21.0,30.0,49.0,3821.0
11.0,29.0,60.0,3916.0
19.0,19.0,62.0,4100.0
13.0,16.0,71.0,4112.0
14.0,20.0,66.0,4096.0
22.0,22.0,56.0,3941.0
12.0,15.0,73.0,4170.0
22.0,26.0,52.0,3987.0
13.0,25.0,62.0,4038.0
24.0,26.0,50.0,3908.0
26.0,22.0,52.0,3965.0
15.0,24.0,61.0,3903.0
20.0,21.0,59.0,4024.0
19.0,37.0,44.0,3865.0
24.0,15.0,61.0,4217.0
22.0,22.0,56.0,4037.0
15.0,28.0,57.0,3984.0
17.0,19.0,64.0,3765.0
22.0,27.0,51.0,3990.0
20.0,20.0,60.0,4097.0
24.0,30.0,46.0,3914.0
20.0,22.0,58.0,3920.0
14.0,31.0,55.0,4030.0
26.0,22.0,52.0,3935.0
28.0,25.0,47.0,3922.0
21.0,18.0,61.0,3957.0
18.0,26.0,56.0,3929.0
14.0,14.0,72.0,4098.0
16.0,24.0,60.0,4010.0
21.0,20.0,59.0,3856.0
24.0,31.0,45.0,3871.0
23.0,16.0,61.0,4282.0
22.0,27.0,51.0,3753.0
23.0,15.0,62.0,4225.0
23.0,13.0,64.0,4034.0
25.0,24.0,51.0,3935.0
19.0,26.0,55.0,3991.0
17.0,18.0,65.0,3807.0
12.0,24.0,64.0,3978.0
20.0,21.0,59.0,3882.0
23.0,20.0,57.0,4012.0
20.0,22.0,58.0,4152.0
15.0,18.0,67.0,4153.0
24.0,16.0,60.0,4095.0
21.0,22.0,57.0,4291.0
14.0,21.0,65.0,3962.0
27.0,26.0,47.0,3816.0
10.0,24.0,66.0,3835.0
20.0,26.0,54.0,3892.0
17.0,23.0,60.0,3669.0
25.0,20.0,55.0,3843.0
20.0,21.0,59.0,3729.0
23.0,30.0,47.0,3859.0
22.0,24.0,54.0,4017.0
20.0,30.0,50.0,3927.0
12.0,15.0,73.0,3882.0
22.0,42.0,36.0,3785.0
24.0,20.0,56.0,4210.0
21.0,24.0,55.0,4022.0
7.0,18.0,75.0,4032.0
21.0,17.0,62.0,3929.0
18.0,18.0,64.0,3928.0
15.0,21.0,64.0,4101.0
7.0,18.0,75.0,4172.0
7.0,25.0,68.0,3972.0
21.0,23.0,56.0,3996.0
14.0,22.0,64.0,3744.0
11.0,27.0,62.0,4040.0
17.0,29.0,54.0,3768.0
25.0,25.0,50.0,4185.0
21.0,18.0,61.0,4243.0
13.0,26.0,61.0,3796.0
16.0,27.0,57.0,3954.0
28.0,23.0,49.0,4075.0
22.0,31.0,47.0,3990.0
19.0,18.0,63.0,3924.0
21.0,16.0,63.0,4269.0
24.0,21.0,55.0,3985.0
27.0,30.0,43.0,3634.0
16.0,21.0,63.0,3843.0
17.0,27.0,56.0,3692.0
12.0,17.0,71.0,4101.0
19.0,22.0,59.0,4204.0
27.0,20.0,53.0,4299.0
18.0,20.0,62.0,4154.0
29.0,31.0,40.0,3883.0
27.0,32.0,41.0,3929.0
23.0,20.0,57.0,3678.0
12.0,17.0,71.0,4019.0
17.0,24.0,59.0,3845.0
19.0,21.0,60.0,3941.0
16.0,19.0,65.0,3926.0
16.0,22.0,62.0,3900.0
26.0,20.0,54.0,3989.0
22.0,27.0,51.0,4060.0
14.0,18.0,68.0,4061.0
24.0,26.0,50.0,3803.0
16.0,23.0,61.0,3894.0
21.0,20.0,59.0,4218.0
13.0,18.0,69.0,4031.0
19.0,24.0,57.0,4014.0
21.0,25.0,54.0,4064.0
16.0,34.0,50.0,3766.0
25.0,30.0,45.0,3889.0
27.0,26.0,47.0,4101.0
19.0,24.0,57.0,3805.0
19.0,28.0,53.0,4011.0
13.0,19.0,68.0,4011.0
26.0,20.0,54.0,4144.0
17.0,22.0,61.0,4069.0
26.0,32.0,42.0,3782.0
18.0,20.0,62.0,4102.0
25.0,20.0,55.0,4224.0
19.0,25.0,56.0,4060.0
15.0,20.0,65.0,4001.0
15.0,21.0,64.0,3939.0
19.0,22.0,59.0,3867.0
21.0,31.0,48.0,3805.0
21.0,32.0,47.0,3739.0
26.0,21.0,53.0,4180.0
28.0,27.0,45.0,3875.0
17.0,25.0,58.0,3987.0
21.0,25.0,54.0,3630.0
27.0,25.0,48.0,4096.0
20.0,19.0,61.0,3899.0
27.0,29.0,44.0,4039.0
22.0,29.0,49.0,4061.0
17.0,29.0,54.0,3828.0
26.0,28.0,46.0,3837.0
14.0,21.0,65.0,3868.0
12.0,30.0,58.0,3739.0
14.0,24.0,62.0,3869.0
26.0,29.0,45.0,4001.0
23.0,30.0,47.0,3887.0
9.0,24.0,67.0,3751.0
30.0,33.0,37.0,3903.0
18.0,16.0,66.0,4040.0
18.0,25.0,57.0,3831.0
13.0,25.0,62.0,3893.0
20.0,28.0,52.0,3847.0
18.0,11.0,71.0,4177.0
14.0,19.0,67.0,4133.0
22.0,24.0,54.0,4035.0
23.0,30.0,47.0,3929.0
18.0,23.0,59.0,4061.0
14.0,14.0,72.0,4034.0
14.0,18.0,68.0,4128.0
13.0,17.0,70.0,4035.0
19.0,15.0,66.0,3922.0
18.0,20.0,62.0,4223.0
12.0,27.0,61.0,4032.0
14.0,29.0,57.0,3855.0
11.0,13.0,76.0,4123.0
13.0,19.0,68.0,3968.0
32.0,25.0,43.0,3954.0
19.0,23.0,58.0,4054.0
16.0,14.0,70.0,4040.0
19.0,30.0,51.0,3879.0
16.0,21.0,63.0,3960.0
18.0,28.0,54.0,3864.0
16.0,17.0,67.0,4062.0
17.0,23.0,60.0,4131.0
29.0,18.0,53.0,4055.0
20.0,18.0,62.0,3884.0
9.0,19.0,72.0,4132.0
10.0,18.0,72.0,3986.0
16.0,20.0,64.0,4183.0
16.0,27.0,57.0,4034.0
14.0,15.0,71.0,4111.0
23.0,29.0,48.0,4022.0
18.0,32.0,50.0,3998.0
19.0,24.0,57.0,3857.0
11.0,24.0,65.0,3689.0
20.0,21.0,59.0,3951.0
29.0,26.0,45.0,3875.0
14.0,19.0,67.0,4048.0
21.0,30.0,49.0,3903.0
18.0,23.0,59.0,3892.0
