infections,diagnosed,susceptible,steps
4.0,10.0,86.0,4220.0
0.0,11.0,89.0,4057.0
1.0,10.0,89.0,4025.0
2.0,8.0,90.0,4190.0
7.0,7.0,86.0,4338.0
3.0,9.0,88.0,4268.0
2.0,12.0,86.0,3991.0
2.0,15.0,83.0,4106.0
6.0,9.0,85.0,4178.0
3.0,10.0,87.0,4233.0
4.0,7.0,89.0,4310.0
4.0,10.0,86.0,4282.0
4.0,8.0,88.0,4298.0
5.0,13.0,82.0,4146.0
6.0,12.0,82.0,4133.0
2.0,11.0,87.0,4022.0
4.0,12.0,84.0,4030.0
4.0,14.0,82.0,3845.0
3.0,10.0,87.0,4018.0
6.0,7.0,87.0,4248.0
7.0,12.0,81.0,3982.0
3.0,11.0,86.0,4078.0
8.0,8.0,84.0,4150.0
2.0,13.0,85.0,4036.0
6.0,13.0,81.0,4363.0
6.0,8.0,86.0,4175.0
7.0,12.0,81.0,4251.0
2.0,8.0,90.0,4022.0
4.0,13.0,83.0,4157.0
3.0,8.0,89.0,3906.0
7.0,9.0,84.0,4210.0
6.0,7.0,87.0,4358.0
4.0,10.0,86.0,4125.0
3.0,8.0,89.0,4152.0
6.0,10.0,84.0,3980.0
9.0,8.0,83.0,4145.0
2.0,9.0,89.0,4227.0
7.0,9.0,84.0,4148.0
6.0,6.0,88.0,4366.0
5.0,9.0,86.0,4007.0
1.0,10.0,89.0,4235.0
2.0,11.0,87.0,4055.0
3.0,9.0,88.0,4066.0
4.0,10.0,86.0,3985.0
3.0,10.0,87.0,4138.0
5.0,11.0,84.0,4282.0
2.0,10.0,88.0,4221.0
4.0,12.0,84.0,4196.0
3.0,7.0,90.0,4263.0
5.0,9.0,86.0,4225.0
3.0,10.0,87.0,4187.0
6.0,10.0,84.0,3944.0
4.0,11.0,85.0,4129.0
6.0,11.0,83.0,4156.0
4.0,8.0,88.0,4275.0
7.0,7.0,86.0,4324.0
7.0,8.0,85.0,4397.0
3.0,8.0,89.0,4103.0
3.0,11.0,86.0,3846.0
6.0,7.0,87.0,4179.0
5.0,11.0,84.0,4300.0
10.0,7.0,83.0,4304.0
5.0,11.0,84.0,4231.0
5.0,9.0,86.0,4218.0
6.0,8.0,86.0,4409.0
4.0,12.0,84.0,3877.0
3.0,8.0,89.0,4453.0
8.0,8.0,84.0,4217.0
4.0,9.0,87.0,4226.0
9.0,12.0,79.0,4230.0
5.0,9.0,86.0,4267.0
2.0,9.0,89.0,4082.0
8.0,9.0,83.0,4168.0
2.0,9.0,89.0,4487.0
4.0,7.0,89.0,4181.0
8.0,9.0,83.0,4131.0
6.0,9.0,85.0,4183.0
4.0,10.0,86.0,4329.0
1.0,11.0,88.0,4183.0
8.0,9.0,83.0,4249.0
6.0,6.0,88.0,4147.0
8.0,9.0,83.0,4265.0
4.0,10.0,86.0,4235.0
4.0,14.0,82.0,4113.0
5.0,7.0,88.0,4118.0
5.0,11.0,84.0,4287.0
4.0,8.0,88.0,4017.0
5.0,9.0,86.0,4148.0
3.0,7.0,90.0,4225.0
4.0,8.0,88.0,4096.0
9.0,10.0,81.0,4156.0
5.0,8.0,87.0,4121.0
2.0,13.0,85.0,3883.0
4.0,8.0,88.0,4202.0
3.0,9.0,88.0,4219.0
13.0,6.0,81.0,4286.0
4.0,8.0,88.0,4116.0
8.0,8.0,84.0,4216.0
8.0,8.0,84.0,4084.0
4.0,9.0,87.0,4390.0
6.0,13.0,81.0,4066.0
7.0,10.0,83.0,4206.0
3.0,9.0,88.0,3960.0
8.0,8.0,84.0,4174.0
7.0,12.0,81.0,4137.0
5.0,7.0,88.0,4182.0
4.0,11.0,85.0,4143.0
5.0,12.0,83.0,4198.0
3.0,8.0,89.0,3976.0
3.0,13.0,84.0,4325.0
6.0,9.0,85.0,4181.0
5.0,8.0,87.0,4173.0
3.0,11.0,86.0,4030.0
4.0,8.0,88.0,4366.0
2.0,8.0,90.0,4157.0
5.0,9.0,86.0,4243.0
5.0,9.0,86.0,4175.0
5.0,10.0,85.0,4153.0
2.0,10.0,88.0,4270.0
4.0,9.0,87.0,4260.0
7.0,9.0,84.0,4119.0
3.0,10.0,87.0,4107.0
3.0,9.0,88.0,4285.0
4.0,7.0,89.0,4325.0
3.0,9.0,88.0,4181.0
6.0,10.0,84.0,4390.0
6.0,9.0,85.0,4130.0
3.0,8.0,89.0,4134.0
10.0,8.0,82.0,4475.0
5.0,10.0,85.0,4127.0
10.0,10.0,80.0,4339.0
4.0,6.0,90.0,4259.0
8.0,6.0,86.0,4392.0
7.0,8.0,85.0,4362.0
6.0,10.0,84.0,4278.0
3.0,12.0,85.0,3881.0
0.0,10.0,90.0,4030.0
4.0,9.0,87.0,4205.0
7.0,5.0,88.0,4398.0
5.0,10.0,85.0,4075.0
4.0,12.0,84.0,4106.0
10.0,5.0,85.0,4362.0
3.0,9.0,88.0,4235.0
4.0,10.0,86.0,4120.0
3.0,9.0,88.0,4158.0
6.0,7.0,87.0,4301.0
9.0,11.0,80.0,3890.0
7.0,8.0,85.0,4403.0
3.0,10.0,87.0,4022.0
6.0,8.0,86.0,4353.0
7.0,8.0,85.0,4131.0
3.0,9.0,88.0,4214.0
0.0,11.0,89.0,3923.0
1.0,11.0,88.0,4349.0
6.0,8.0,86.0,4160.0
8.0,10.0,82.0,4114.0
4.0,9.0,87.0,4112.0
6.0,9.0,85.0,4250.0
5.0,9.0,86.0,4264.0
6.0,10.0,84.0,4274.0
7.0,9.0,84.0,4254.0
5.0,9.0,86.0,3974.0
2.0,13.0,85.0,4157.0
7.0,8.0,85.0,4298.0
4.0,12.0,84.0,4144.0
6.0,7.0,87.0,4359.0
5.0,8.0,87.0,4138.0
3.0,10.0,87.0,4099.0
4.0,10.0,86.0,4219.0
2.0,9.0,89.0,4253.0
3.0,11.0,86.0,4110.0
5.0,9.0,86.0,4193.0
5.0,13.0,82.0,4157.0
3.0,14.0,83.0,4178.0
6.0,11.0,83.0,4037.0
8.0,10.0,82.0,4023.0
5.0,13.0,82.0,4093.0
2.0,13.0,85.0,3953.0
3.0,11.0,86.0,4167.0
7.0,10.0,83.0,4114.0
4.0,11.0,85.0,4210.0
1.0,11.0,88.0,4318.0
5.0,7.0,88.0,4197.0
