infections,diagnosed,susceptible,steps
44.0,39.0,17.0,3883.0
35.0,32.0,33.0,3702.0
34.0,43.0,23.0,3578.0
38.0,38.0,24.0,3786.0
39.0,42.0,19.0,3885.0
31.0,32.0,37.0,3833.0
39.0,41.0,20.0,3828.0
29.0,42.0,29.0,3827.0
33.0,48.0,19.0,3871.0
23.0,40.0,37.0,3680.0
35.0,43.0,22.0,3869.0
37.0,46.0,17.0,3758.0
37.0,38.0,25.0,3742.0
31.0,45.0,24.0,3732.0
25.0,34.0,41.0,3670.0
26.0,40.0,34.0,3700.0
39.0,47.0,14.0,3743.0
34.0,39.0,27.0,3675.0
36.0,44.0,20.0,4036.0
41.0,24.0,35.0,3919.0
36.0,46.0,18.0,3600.0
29.0,35.0,36.0,3783.0
32.0,47.0,21.0,3698.0
31.0,33.0,36.0,3820.0
34.0,45.0,21.0,3819.0
38.0,35.0,27.0,3927.0
33.0,42.0,25.0,3896.0
37.0,43.0,20.0,3745.0
37.0,36.0,27.0,3761.0
31.0,36.0,33.0,3649.0
27.0,46.0,27.0,3793.0
30.0,41.0,29.0,3783.0
39.0,39.0,22.0,3755.0
37.0,42.0,21.0,3763.0
36.0,47.0,17.0,3834.0
36.0,41.0,23.0,3526.0
27.0,58.0,15.0,3668.0
45.0,28.0,27.0,3917.0
35.0,42.0,23.0,3703.0
33.0,41.0,26.0,3681.0
42.0,39.0,19.0,3874.0
36.0,50.0,14.0,3563.0
27.0,52.0,21.0,3439.0
32.0,49.0,19.0,3799.0
37.0,31.0,32.0,3848.0
37.0,45.0,18.0,3778.0
32.0,46.0,22.0,3587.0
26.0,45.0,29.0,3800.0
37.0,39.0,24.0,3717.0
26.0,47.0,27.0,3626.0
35.0,42.0,23.0,3706.0
33.0,39.0,28.0,3582.0
25.0,47.0,28.0,3362.0
22.0,55.0,23.0,3455.0
28.0,46.0,26.0,3803.0
30.0,43.0,27.0,3566.0
38.0,37.0,25.0,3844.0
35.0,38.0,27.0,3657.0
37.0,41.0,22.0,3759.0
33.0,41.0,26.0,3773.0
33.0,39.0,28.0,3815.0
35.0,41.0,24.0,3981.0
38.0,41.0,21.0,3708.0
36.0,44.0,20.0,3821.0
25.0,49.0,26.0,3537.0
23.0,46.0,31.0,3459.0
36.0,38.0,26.0,3745.0
21.0,47.0,32.0,3594.0
34.0,41.0,25.0,3980.0
35.0,43.0,22.0,3721.0
37.0,44.0,19.0,3537.0
31.0,47.0,22.0,3747.0
33.0,45.0,22.0,3790.0
33.0,37.0,30.0,3823.0
33.0,47.0,20.0,3586.0
25.0,50.0,25.0,3503.0
29.0,35.0,36.0,3746.0
33.0,47.0,20.0,3625.0
37.0,38.0,25.0,3706.0
30.0,42.0,28.0,3795.0
30.0,42.0,28.0,3591.0
36.0,43.0,21.0,3749.0
34.0,38.0,28.0,3725.0
26.0,47.0,27.0,3464.0
37.0,35.0,28.0,3933.0
32.0,42.0,26.0,3616.0
34.0,43.0,23.0,3638.0
37.0,44.0,19.0,3600.0
36.0,47.0,17.0,3589.0
37.0,41.0,22.0,4046.0
34.0,42.0,24.0,3922.0
30.0,45.0,25.0,3607.0
39.0,35.0,26.0,3832.0
32.0,37.0,31.0,3731.0
35.0,38.0,27.0,3779.0
27.0,56.0,17.0,3646.0
34.0,42.0,24.0,3573.0
36.0,43.0,21.0,3617.0
27.0,45.0,28.0,3684.0
48.0,38.0,14.0,3850.0
35.0,44.0,21.0,3541.0
32.0,43.0,25.0,3740.0
30.0,33.0,37.0,3719.0
28.0,32.0,40.0,3666.0
33.0,34.0,33.0,3778.0
31.0,42.0,27.0,3550.0
33.0,39.0,28.0,3724.0
25.0,41.0,34.0,3593.0
24.0,57.0,19.0,3702.0
32.0,43.0,25.0,3758.0
35.0,45.0,20.0,3444.0
29.0,48.0,23.0,3737.0
29.0,40.0,31.0,3655.0
32.0,49.0,19.0,3755.0
37.0,46.0,17.0,3849.0
32.0,48.0,20.0,3615.0
29.0,37.0,34.0,3888.0
40.0,35.0,25.0,3919.0
31.0,60.0,9.0,3686.0
47.0,33.0,20.0,3698.0
25.0,51.0,24.0,3713.0
37.0,36.0,27.0,3709.0
37.0,40.0,23.0,3525.0
34.0,42.0,24.0,3658.0
31.0,49.0,20.0,3625.0
25.0,50.0,25.0,3595.0
32.0,41.0,27.0,3953.0
27.0,43.0,30.0,3430.0
23.0,50.0,27.0,3613.0
24.0,55.0,21.0,3357.0
33.0,49.0,18.0,3786.0
36.0,48.0,16.0,3813.0
35.0,35.0,30.0,3817.0
48.0,47.0,5.0,3686.0
31.0,35.0,34.0,3869.0
23.0,51.0,26.0,3427.0
33.0,39.0,28.0,3739.0
26.0,52.0,22.0,3638.0
42.0,37.0,21.0,3888.0
29.0,48.0,23.0,3829.0
32.0,37.0,31.0,3779.0
32.0,53.0,15.0,3437.0
34.0,46.0,20.0,3771.0
39.0,30.0,31.0,3835.0
37.0,47.0,16.0,3754.0
34.0,47.0,19.0,3565.0
32.0,49.0,19.0,3460.0
31.0,50.0,19.0,3538.0
45.0,34.0,21.0,3972.0
33.0,36.0,31.0,3715.0
28.0,50.0,22.0,3887.0
34.0,41.0,25.0,3880.0
33.0,50.0,17.0,3458.0
41.0,39.0,20.0,3701.0
28.0,48.0,24.0,3614.0
32.0,41.0,27.0,3830.0
26.0,57.0,17.0,3578.0
29.0,46.0,25.0,3502.0
37.0,37.0,26.0,3669.0
23.0,44.0,33.0,3688.0
35.0,49.0,16.0,3762.0
31.0,47.0,22.0,3354.0
37.0,41.0,22.0,3584.0
43.0,47.0,10.0,3873.0
29.0,40.0,31.0,3781.0
37.0,44.0,19.0,3516.0
27.0,51.0,22.0,3656.0
31.0,43.0,26.0,3482.0
29.0,45.0,26.0,3574.0
37.0,40.0,23.0,3839.0
30.0,43.0,27.0,3829.0
42.0,38.0,20.0,3705.0
28.0,45.0,27.0,3608.0
26.0,50.0,24.0,3695.0
31.0,41.0,28.0,3626.0
31.0,45.0,24.0,3864.0
44.0,30.0,26.0,3832.0
34.0,38.0,28.0,3770.0
36.0,45.0,19.0,3812.0
32.0,50.0,18.0,3589.0
30.0,43.0,27.0,3714.0
32.0,58.0,10.0,3573.0
32.0,39.0,29.0,3462.0
33.0,36.0,31.0,3715.0
43.0,38.0,19.0,3910.0
31.0,39.0,30.0,3812.0
28.0,36.0,36.0,3664.0
31.0,41.0,28.0,3536.0
41.0,46.0,13.0,3835.0
31.0,38.0,31.0,3899.0
35.0,46.0,19.0,3721.0
36.0,36.0,28.0,3985.0
32.0,42.0,26.0,3519.0
31.0,40.0,29.0,3700.0
35.0,42.0,23.0,3548.0
31.0,46.0,23.0,3678.0
28.0,55.0,17.0,3693.0
30.0,43.0,27.0,3782.0
33.0,48.0,19.0,3641.0
33.0,48.0,19.0,3632.0
31.0,51.0,18.0,3600.0
40.0,40.0,20.0,3993.0
35.0,50.0,15.0,3625.0
34.0,44.0,22.0,3699.0
34.0,37.0,29.0,3883.0
25.0,54.0,21.0,3384.0
29.0,46.0,25.0,3546.0
43.0,39.0,18.0,3761.0
31.0,46.0,23.0,3571.0
32.0,52.0,16.0,3665.0
38.0,49.0,13.0,3693.0
28.0,45.0,27.0,3875.0
37.0,46.0,17.0,3870.0
32.0,41.0,27.0,3825.0
33.0,44.0,23.0,3710.0
24.0,50.0,26.0,3607.0
29.0,57.0,14.0,3486.0
34.0,34.0,32.0,3797.0
37.0,38.0,25.0,3826.0
36.0,42.0,22.0,3699.0
39.0,38.0,23.0,4051.0
32.0,36.0,32.0,3810.0
31.0,47.0,22.0,3510.0
27.0,46.0,27.0,3504.0
38.0,41.0,21.0,3735.0
36.0,43.0,21.0,3820.0
33.0,41.0,26.0,3595.0
31.0,47.0,22.0,3525.0
32.0,41.0,27.0,3584.0
32.0,51.0,17.0,3674.0
33.0,46.0,21.0,3696.0
25.0,46.0,29.0,3610.0
31.0,51.0,18.0,3747.0
38.0,49.0,13.0,3613.0
32.0,46.0,22.0,3666.0
28.0,38.0,34.0,3573.0
26.0,40.0,34.0,3679.0
38.0,39.0,23.0,3986.0
35.0,42.0,23.0,3599.0
38.0,38.0,24.0,3758.0
32.0,43.0,25.0,3716.0
29.0,51.0,20.0,3680.0
36.0,26.0,38.0,4041.0
42.0,43.0,15.0,3546.0
25.0,55.0,20.0,3633.0
35.0,48.0,17.0,3628.0
38.0,32.0,30.0,3953.0
28.0,47.0,25.0,3757.0
30.0,43.0,27.0,3739.0
35.0,42.0,23.0,3642.0
37.0,49.0,14.0,3667.0
32.0,48.0,20.0,3616.0
34.0,36.0,30.0,3781.0
36.0,42.0,22.0,3723.0
34.0,33.0,33.0,3540.0
26.0,51.0,23.0,3496.0
39.0,30.0,31.0,3986.0
45.0,32.0,23.0,3757.0
42.0,37.0,21.0,3922.0
27.0,49.0,24.0,3534.0
30.0,56.0,14.0,3545.0
25.0,48.0,27.0,3609.0
28.0,46.0,26.0,3690.0
37.0,39.0,24.0,3771.0
36.0,40.0,24.0,3958.0
30.0,49.0,21.0,3697.0
29.0,51.0,20.0,3822.0
31.0,42.0,27.0,3667.0
27.0,42.0,31.0,3741.0
24.0,41.0,35.0,3712.0
35.0,43.0,22.0,3669.0
31.0,44.0,25.0,3707.0
41.0,43.0,16.0,3741.0
33.0,53.0,14.0,3652.0
28.0,51.0,21.0,3477.0
36.0,43.0,21.0,3567.0
35.0,48.0,17.0,3915.0
27.0,48.0,25.0,3711.0
32.0,45.0,23.0,3605.0
24.0,43.0,33.0,3438.0
40.0,36.0,24.0,3919.0
36.0,48.0,16.0,3730.0
34.0,33.0,33.0,3832.0
36.0,40.0,24.0,4034.0
30.0,49.0,21.0,3511.0
33.0,52.0,15.0,3683.0
22.0,51.0,27.0,3377.0
31.0,42.0,27.0,3858.0
36.0,35.0,29.0,3856.0
33.0,49.0,18.0,3708.0
30.0,36.0,34.0,3790.0
32.0,41.0,27.0,3652.0
29.0,41.0,30.0,3686.0
22.0,50.0,28.0,3444.0
37.0,49.0,14.0,3702.0
30.0,44.0,26.0,3725.0
39.0,48.0,13.0,3807.0
42.0,44.0,14.0,3910.0
39.0,42.0,19.0,3795.0
35.0,36.0,29.0,3859.0
30.0,47.0,23.0,3715.0
40.0,35.0,25.0,3816.0
30.0,51.0,19.0,3552.0
34.0,45.0,21.0,3838.0
35.0,44.0,21.0,3874.0
36.0,37.0,27.0,3867.0
30.0,43.0,27.0,3520.0
28.0,40.0,32.0,3648.0
20.0,46.0,34.0,3680.0
26.0,54.0,20.0,3533.0
33.0,43.0,24.0,3633.0
29.0,43.0,28.0,3562.0
30.0,53.0,17.0,3574.0
34.0,55.0,11.0,3668.0
21.0,36.0,43.0,3848.0
32.0,45.0,23.0,3578.0
41.0,43.0,16.0,3662.0
37.0,41.0,22.0,3636.0
34.0,54.0,12.0,3442.0
32.0,45.0,23.0,3715.0
35.0,39.0,26.0,3846.0
37.0,42.0,21.0,3739.0
30.0,54.0,16.0,3717.0
37.0,40.0,23.0,3814.0
26.0,54.0,20.0,3402.0
25.0,40.0,35.0,3595.0
35.0,48.0,17.0,3880.0
32.0,44.0,24.0,3619.0
36.0,45.0,19.0,3636.0
43.0,32.0,25.0,3800.0
28.0,49.0,23.0,3683.0
33.0,40.0,27.0,3699.0
28.0,41.0,31.0,3709.0
28.0,45.0,27.0,3430.0
36.0,40.0,24.0,3962.0
35.0,43.0,22.0,3703.0
39.0,34.0,27.0,3664.0
30.0,54.0,16.0,3769.0
29.0,44.0,27.0,3751.0
32.0,47.0,21.0,3695.0
37.0,44.0,19.0,3726.0
34.0,47.0,19.0,3437.0
38.0,42.0,20.0,3977.0
32.0,41.0,27.0,3616.0
20.0,55.0,25.0,3678.0
38.0,33.0,29.0,3658.0
35.0,34.0,31.0,4005.0
38.0,36.0,26.0,3898.0
26.0,48.0,26.0,3474.0
27.0,44.0,29.0,3672.0
27.0,39.0,34.0,3734.0
38.0,39.0,23.0,3874.0
41.0,40.0,19.0,3716.0
33.0,46.0,21.0,3651.0
36.0,43.0,21.0,3678.0
20.0,43.0,37.0,3440.0
34.0,46.0,20.0,3467.0
35.0,41.0,24.0,3812.0
37.0,37.0,26.0,3659.0
29.0,45.0,26.0,3639.0
32.0,38.0,30.0,3909.0
32.0,51.0,17.0,3447.0
34.0,47.0,19.0,3554.0
37.0,45.0,18.0,3858.0
20.0,47.0,33.0,3618.0
31.0,41.0,28.0,3889.0
39.0,39.0,22.0,3661.0
36.0,47.0,17.0,3747.0
31.0,38.0,31.0,3515.0
36.0,39.0,25.0,3865.0
37.0,46.0,17.0,3708.0
31.0,37.0,32.0,3739.0
38.0,47.0,15.0,3597.0
30.0,48.0,22.0,3692.0
29.0,31.0,40.0,3901.0
34.0,42.0,24.0,3700.0
40.0,36.0,24.0,3912.0
31.0,51.0,18.0,3575.0
34.0,40.0,26.0,3607.0
43.0,34.0,23.0,4086.0
32.0,42.0,26.0,3678.0
27.0,48.0,25.0,3719.0
28.0,40.0,32.0,3754.0
28.0,47.0,25.0,3414.0
32.0,44.0,24.0,3665.0
36.0,41.0,23.0,3754.0
37.0,34.0,29.0,3663.0
23.0,56.0,21.0,3559.0
33.0,47.0,20.0,3740.0
32.0,45.0,23.0,3552.0
27.0,43.0,30.0,3731.0
36.0,32.0,32.0,3733.0
41.0,37.0,22.0,3730.0
31.0,39.0,30.0,3673.0
31.0,40.0,29.0,3844.0
41.0,39.0,20.0,3665.0
32.0,37.0,31.0,3653.0
35.0,40.0,25.0,3759.0
32.0,53.0,15.0,3558.0
30.0,43.0,27.0,3687.0
33.0,49.0,18.0,3605.0
33.0,31.0,36.0,3944.0
35.0,40.0,25.0,3713.0
35.0,42.0,23.0,3747.0
21.0,43.0,36.0,3837.0
28.0,49.0,23.0,3709.0
29.0,38.0,33.0,3722.0
31.0,51.0,18.0,3761.0
35.0,44.0,21.0,3605.0
31.0,37.0,32.0,3785.0
31.0,35.0,34.0,3639.0
39.0,32.0,29.0,4152.0
34.0,40.0,26.0,3560.0
29.0,44.0,27.0,4017.0
34.0,40.0,26.0,3828.0
30.0,50.0,20.0,3823.0
28.0,40.0,32.0,3434.0
24.0,46.0,30.0,3498.0
38.0,47.0,15.0,3708.0
35.0,45.0,20.0,3694.0
33.0,45.0,22.0,3560.0
35.0,45.0,20.0,3674.0
37.0,38.0,25.0,3597.0
25.0,42.0,33.0,3781.0
38.0,41.0,21.0,3726.0
27.0,47.0,26.0,3519.0
26.0,42.0,32.0,3580.0
29.0,42.0,29.0,3855.0
33.0,45.0,22.0,3666.0
38.0,36.0,26.0,3911.0
31.0,50.0,19.0,3672.0
35.0,38.0,27.0,3544.0
28.0,48.0,24.0,3556.0
39.0,48.0,13.0,3904.0
35.0,32.0,33.0,3618.0
36.0,43.0,21.0,4083.0
32.0,37.0,31.0,3700.0
36.0,35.0,29.0,3903.0
42.0,44.0,14.0,3653.0
31.0,38.0,31.0,3806.0
33.0,47.0,20.0,3805.0
35.0,42.0,23.0,3902.0
31.0,50.0,19.0,3423.0
26.0,45.0,29.0,3648.0
29.0,45.0,26.0,3620.0
33.0,45.0,22.0,3658.0
30.0,52.0,18.0,3679.0
30.0,52.0,18.0,3426.0
28.0,50.0,22.0,3549.0
33.0,42.0,25.0,3675.0
31.0,45.0,24.0,3758.0
25.0,47.0,28.0,3305.0
37.0,44.0,19.0,3722.0
31.0,39.0,30.0,3831.0
38.0,43.0,19.0,3611.0
38.0,37.0,25.0,3776.0
26.0,33.0,41.0,4077.0
40.0,40.0,20.0,3959.0
28.0,50.0,22.0,3697.0
40.0,35.0,25.0,3703.0
33.0,36.0,31.0,3673.0
34.0,50.0,16.0,3540.0
40.0,42.0,18.0,3638.0
38.0,42.0,20.0,3945.0
35.0,44.0,21.0,3719.0
38.0,43.0,19.0,3691.0
31.0,42.0,27.0,3724.0
24.0,51.0,25.0,3510.0
42.0,45.0,13.0,3946.0
36.0,40.0,24.0,3589.0
36.0,41.0,23.0,3871.0
30.0,36.0,34.0,3747.0
31.0,46.0,23.0,3597.0
34.0,50.0,16.0,3489.0
33.0,33.0,34.0,3941.0
35.0,42.0,23.0,3545.0
24.0,33.0,43.0,3650.0
28.0,55.0,17.0,3750.0
25.0,43.0,32.0,3642.0
31.0,45.0,24.0,3614.0
33.0,34.0,33.0,3876.0
32.0,49.0,19.0,3511.0
30.0,41.0,29.0,3667.0
30.0,40.0,30.0,3487.0
25.0,50.0,25.0,3550.0
28.0,51.0,21.0,3756.0
34.0,41.0,25.0,3727.0
32.0,46.0,22.0,3695.0
42.0,34.0,24.0,4062.0
26.0,38.0,36.0,3784.0
27.0,34.0,39.0,3898.0
40.0,47.0,13.0,3518.0
42.0,39.0,19.0,3837.0
31.0,51.0,18.0,3535.0
27.0,39.0,34.0,3702.0
38.0,43.0,19.0,3785.0
30.0,48.0,22.0,3406.0
28.0,39.0,33.0,3961.0
35.0,45.0,20.0,3662.0
31.0,40.0,29.0,3931.0
34.0,36.0,30.0,3954.0
26.0,42.0,32.0,3808.0
28.0,32.0,40.0,4084.0
38.0,41.0,21.0,3760.0
29.0,41.0,30.0,3739.0
36.0,42.0,22.0,3780.0
24.0,60.0,16.0,3383.0
33.0,42.0,25.0,3797.0
31.0,42.0,27.0,3634.0
38.0,44.0,18.0,3694.0
29.0,45.0,26.0,3696.0
32.0,49.0,19.0,3684.0
40.0,43.0,17.0,3804.0
34.0,45.0,21.0,3655.0
31.0,46.0,23.0,3613.0
35.0,48.0,17.0,3702.0
38.0,34.0,28.0,3727.0
35.0,45.0,20.0,3639.0
42.0,43.0,15.0,3528.0
29.0,50.0,21.0,3516.0
42.0,42.0,16.0,3952.0
38.0,35.0,27.0,3914.0
37.0,44.0,19.0,3815.0
33.0,41.0,26.0,3671.0
32.0,48.0,20.0,3736.0
27.0,40.0,33.0,3679.0
29.0,48.0,23.0,3726.0
33.0,52.0,15.0,3600.0
31.0,44.0,25.0,3736.0
39.0,42.0,19.0,3737.0
32.0,43.0,25.0,3700.0
34.0,35.0,31.0,3728.0
32.0,36.0,32.0,3694.0
38.0,45.0,17.0,3883.0
44.0,28.0,28.0,3820.0
31.0,40.0,29.0,3801.0
30.0,50.0,20.0,3562.0
24.0,33.0,43.0,3652.0
37.0,45.0,18.0,3737.0
27.0,49.0,24.0,3741.0
31.0,49.0,20.0,3530.0
37.0,43.0,20.0,3849.0
29.0,53.0,18.0,3485.0
35.0,48.0,17.0,3529.0
39.0,35.0,26.0,3897.0
26.0,39.0,35.0,3528.0
41.0,33.0,26.0,3894.0
32.0,36.0,32.0,4009.0
36.0,39.0,25.0,4039.0
29.0,47.0,24.0,3353.0
27.0,44.0,29.0,3665.0
39.0,34.0,27.0,3855.0
34.0,48.0,18.0,3730.0
27.0,41.0,32.0,3604.0
40.0,37.0,23.0,3835.0
28.0,45.0,27.0,3512.0
35.0,48.0,17.0,3408.0
29.0,44.0,27.0,3961.0
31.0,42.0,27.0,3688.0
34.0,43.0,23.0,3682.0
41.0,37.0,22.0,3722.0
35.0,42.0,23.0,3726.0
31.0,49.0,20.0,3496.0
33.0,50.0,17.0,3728.0
35.0,39.0,26.0,3697.0
27.0,52.0,21.0,3581.0
39.0,41.0,20.0,3718.0
38.0,32.0,30.0,3995.0
34.0,47.0,19.0,3697.0
32.0,44.0,24.0,3902.0
37.0,46.0,17.0,3753.0
35.0,48.0,17.0,3675.0
41.0,40.0,19.0,3621.0
30.0,44.0,26.0,3635.0
24.0,44.0,32.0,3778.0
38.0,41.0,21.0,3659.0
30.0,44.0,26.0,3643.0
28.0,52.0,20.0,3416.0
36.0,38.0,26.0,3738.0
39.0,37.0,24.0,3620.0
42.0,40.0,18.0,3974.0
32.0,41.0,27.0,3756.0
37.0,41.0,22.0,3695.0
26.0,46.0,28.0,3782.0
42.0,41.0,17.0,3715.0
24.0,44.0,32.0,3621.0
26.0,53.0,21.0,3546.0
26.0,49.0,25.0,3661.0
35.0,53.0,12.0,3615.0
31.0,43.0,26.0,3513.0
34.0,40.0,26.0,3661.0
42.0,46.0,12.0,3774.0
29.0,46.0,25.0,3920.0
29.0,46.0,25.0,3728.0
36.0,44.0,20.0,3683.0
28.0,49.0,23.0,3464.0
31.0,50.0,19.0,3574.0
34.0,44.0,22.0,3670.0
47.0,37.0,16.0,3921.0
38.0,33.0,29.0,4001.0
30.0,38.0,32.0,3773.0
28.0,61.0,11.0,3334.0
29.0,40.0,31.0,3741.0
27.0,45.0,28.0,3715.0
37.0,47.0,16.0,3739.0
35.0,34.0,31.0,3948.0
37.0,42.0,21.0,3675.0
28.0,47.0,25.0,3696.0
33.0,38.0,29.0,3580.0
26.0,47.0,27.0,3485.0
41.0,42.0,17.0,3818.0
34.0,45.0,21.0,3656.0
26.0,46.0,28.0,3609.0
31.0,43.0,26.0,3763.0
30.0,47.0,23.0,3809.0
32.0,35.0,33.0,3916.0
30.0,49.0,21.0,3466.0
36.0,50.0,14.0,3687.0
36.0,45.0,19.0,3709.0
28.0,44.0,28.0,3803.0
36.0,44.0,20.0,3601.0
32.0,40.0,28.0,3611.0
23.0,44.0,33.0,3803.0
30.0,50.0,20.0,3666.0
34.0,33.0,33.0,3740.0
26.0,48.0,26.0,3598.0
28.0,42.0,30.0,3854.0
37.0,47.0,16.0,3723.0
37.0,49.0,14.0,3589.0
38.0,39.0,23.0,3742.0
39.0,42.0,19.0,3848.0
36.0,44.0,20.0,3890.0
33.0,44.0,23.0,3579.0
36.0,38.0,26.0,3639.0
33.0,38.0,29.0,3990.0
34.0,40.0,26.0,3791.0
31.0,43.0,26.0,3626.0
39.0,41.0,20.0,3873.0
29.0,49.0,22.0,3572.0
38.0,46.0,16.0,3598.0
34.0,30.0,36.0,3834.0
35.0,43.0,22.0,3766.0
24.0,43.0,33.0,3685.0
32.0,44.0,24.0,3838.0
32.0,48.0,20.0,3624.0
27.0,44.0,29.0,3639.0
34.0,44.0,22.0,3668.0
35.0,42.0,23.0,3668.0
28.0,38.0,34.0,3736.0
33.0,35.0,32.0,3529.0
32.0,39.0,29.0,3709.0
37.0,46.0,17.0,3535.0
34.0,36.0,30.0,3803.0
30.0,49.0,21.0,3761.0
32.0,42.0,26.0,3845.0
34.0,34.0,32.0,3707.0
29.0,52.0,19.0,3642.0
35.0,38.0,27.0,3797.0
33.0,36.0,31.0,3906.0
31.0,34.0,35.0,3679.0
38.0,40.0,22.0,3733.0
30.0,51.0,19.0,3551.0
42.0,35.0,23.0,3898.0
37.0,33.0,30.0,3987.0
35.0,36.0,29.0,3797.0
37.0,48.0,15.0,3496.0
25.0,46.0,29.0,3669.0
35.0,39.0,26.0,3835.0
39.0,39.0,22.0,3857.0
33.0,45.0,22.0,3774.0
30.0,34.0,36.0,3625.0
33.0,38.0,29.0,3718.0
34.0,34.0,32.0,3656.0
37.0,40.0,23.0,3774.0
33.0,48.0,19.0,3726.0
31.0,37.0,32.0,3861.0
45.0,40.0,15.0,3924.0
33.0,47.0,20.0,3618.0
36.0,48.0,16.0,3814.0
29.0,44.0,27.0,3889.0
35.0,47.0,18.0,3616.0
44.0,41.0,15.0,3982.0
31.0,51.0,18.0,3622.0
34.0,45.0,21.0,3739.0
32.0,40.0,28.0,3787.0
30.0,45.0,25.0,3358.0
32.0,42.0,26.0,3751.0
38.0,43.0,19.0,3936.0
32.0,34.0,34.0,3897.0
34.0,47.0,19.0,3759.0
36.0,45.0,19.0,3662.0
33.0,45.0,22.0,3546.0
42.0,40.0,18.0,3740.0
36.0,47.0,17.0,3636.0
39.0,44.0,17.0,3672.0
34.0,46.0,20.0,3669.0
29.0,52.0,19.0,3640.0
34.0,40.0,26.0,3656.0
38.0,40.0,22.0,3873.0
34.0,44.0,22.0,3701.0
38.0,41.0,21.0,4075.0
29.0,41.0,30.0,3701.0
34.0,43.0,23.0,3908.0
24.0,54.0,22.0,3666.0
32.0,48.0,20.0,3543.0
32.0,51.0,17.0,3813.0
39.0,42.0,19.0,3896.0
33.0,38.0,29.0,3830.0
36.0,28.0,36.0,3778.0
29.0,49.0,22.0,3678.0
36.0,36.0,28.0,3828.0
34.0,43.0,23.0,3606.0
35.0,37.0,28.0,3817.0
27.0,55.0,18.0,3692.0
32.0,35.0,33.0,3809.0
37.0,41.0,22.0,3805.0
34.0,43.0,23.0,3686.0
34.0,36.0,30.0,3825.0
34.0,43.0,23.0,3868.0
43.0,40.0,17.0,3788.0
38.0,46.0,16.0,3566.0
33.0,35.0,32.0,3807.0
42.0,32.0,26.0,3997.0
40.0,37.0,23.0,3891.0
40.0,37.0,23.0,3885.0
28.0,35.0,37.0,3610.0
33.0,43.0,24.0,3790.0
28.0,49.0,23.0,3727.0
33.0,46.0,21.0,3814.0
36.0,32.0,32.0,3724.0
37.0,39.0,24.0,3768.0
39.0,45.0,16.0,3642.0
28.0,36.0,36.0,3835.0
34.0,45.0,21.0,3675.0
35.0,44.0,21.0,3846.0
29.0,43.0,28.0,3631.0
35.0,45.0,20.0,3507.0
34.0,41.0,25.0,3732.0
37.0,38.0,25.0,3866.0
30.0,49.0,21.0,3920.0
31.0,40.0,29.0,3784.0
37.0,52.0,11.0,3537.0
33.0,35.0,32.0,3835.0
38.0,39.0,23.0,3568.0
36.0,42.0,22.0,3409.0
32.0,39.0,29.0,3809.0
33.0,33.0,34.0,3765.0
32.0,27.0,41.0,4009.0
34.0,50.0,16.0,3772.0
33.0,44.0,23.0,3726.0
47.0,38.0,15.0,3694.0
26.0,51.0,23.0,3696.0
37.0,44.0,19.0,3771.0
35.0,46.0,19.0,3707.0
40.0,42.0,18.0,3693.0
36.0,45.0,19.0,3719.0
32.0,42.0,26.0,3381.0
30.0,41.0,29.0,3575.0
41.0,41.0,18.0,3997.0
24.0,38.0,38.0,3688.0
38.0,35.0,27.0,3941.0
30.0,43.0,27.0,3547.0
33.0,47.0,20.0,3711.0
