infections,diagnosed,susceptible,steps
21.0,79.0,0.0,2870.0
25.0,75.0,0.0,2930.0
23.0,77.0,0.0,2741.0
19.0,81.0,0.0,2526.0
28.0,72.0,0.0,2880.0
27.0,73.0,0.0,2858.0
25.0,75.0,0.0,2869.0
25.0,75.0,0.0,2731.0
24.0,76.0,0.0,2836.0
25.0,75.0,0.0,2864.0
18.0,82.0,0.0,2652.0
23.0,77.0,0.0,2742.0
17.0,83.0,0.0,2833.0
20.0,80.0,0.0,2726.0
17.0,83.0,0.0,2525.0
22.0,78.0,0.0,2808.0
21.0,79.0,0.0,2918.0
28.0,72.0,0.0,3017.0
19.0,81.0,0.0,2620.0
22.0,78.0,0.0,2798.0
22.0,78.0,0.0,2861.0
21.0,79.0,0.0,2759.0
26.0,74.0,0.0,2710.0
24.0,76.0,0.0,2835.0
30.0,70.0,0.0,2891.0
30.0,70.0,0.0,2766.0
21.0,79.0,0.0,2587.0
21.0,79.0,0.0,2944.0
26.0,74.0,0.0,2879.0
15.0,85.0,0.0,2681.0
27.0,73.0,0.0,2870.0
22.0,78.0,0.0,2731.0
22.0,78.0,0.0,2755.0
27.0,73.0,0.0,2856.0
24.0,76.0,0.0,2754.0
19.0,81.0,0.0,2886.0
23.0,77.0,0.0,2825.0
26.0,74.0,0.0,2923.0
28.0,72.0,0.0,3065.0
20.0,80.0,0.0,2724.0
25.0,75.0,0.0,3102.0
27.0,73.0,0.0,2783.0
24.0,76.0,0.0,2670.0
22.0,78.0,0.0,2728.0
20.0,80.0,0.0,2625.0
24.0,76.0,0.0,2726.0
21.0,79.0,0.0,2835.0
15.0,85.0,0.0,2604.0
30.0,70.0,0.0,2927.0
26.0,74.0,0.0,2916.0
25.0,75.0,0.0,2663.0
25.0,75.0,0.0,2736.0
23.0,77.0,0.0,2598.0
22.0,78.0,0.0,2800.0
23.0,77.0,0.0,2821.0
25.0,75.0,0.0,2864.0
22.0,78.0,0.0,2683.0
24.0,76.0,0.0,2939.0
21.0,79.0,0.0,2815.0
22.0,78.0,0.0,2607.0
23.0,77.0,0.0,2858.0
21.0,79.0,0.0,2508.0
24.0,76.0,0.0,2787.0
25.0,75.0,0.0,2742.0
20.0,80.0,0.0,2651.0
25.0,75.0,0.0,2724.0
20.0,80.0,0.0,2726.0
23.0,77.0,0.0,2599.0
21.0,79.0,0.0,2603.0
33.0,67.0,0.0,2819.0
23.0,77.0,0.0,2737.0
25.0,75.0,0.0,2768.0
26.0,74.0,0.0,2797.0
17.0,83.0,0.0,2795.0
27.0,73.0,0.0,2775.0
20.0,80.0,0.0,2778.0
24.0,76.0,0.0,2714.0
18.0,82.0,0.0,2787.0
22.0,78.0,0.0,2779.0
27.0,73.0,0.0,2781.0
22.0,78.0,0.0,2807.0
20.0,80.0,0.0,2604.0
23.0,77.0,0.0,2683.0
22.0,78.0,0.0,2816.0
21.0,79.0,0.0,2913.0
29.0,71.0,0.0,2793.0
15.0,85.0,0.0,2652.0
27.0,73.0,0.0,2699.0
20.0,80.0,0.0,2784.0
21.0,79.0,0.0,2664.0
26.0,74.0,0.0,2868.0
17.0,83.0,0.0,2432.0
21.0,79.0,0.0,2844.0
25.0,75.0,0.0,2842.0
25.0,75.0,0.0,2691.0
25.0,75.0,0.0,2755.0
20.0,80.0,0.0,2601.0
19.0,81.0,0.0,2569.0
21.0,79.0,0.0,2726.0
25.0,75.0,0.0,2868.0
24.0,76.0,0.0,2939.0
25.0,75.0,0.0,3126.0
23.0,77.0,0.0,2708.0
22.0,78.0,0.0,2650.0
13.0,87.0,0.0,2898.0
24.0,76.0,0.0,2665.0
23.0,77.0,0.0,2978.0
21.0,79.0,0.0,2684.0
20.0,80.0,0.0,2821.0
19.0,81.0,0.0,2653.0
20.0,80.0,0.0,2534.0
25.0,75.0,0.0,2571.0
23.0,77.0,0.0,2532.0
19.0,81.0,0.0,2745.0
22.0,78.0,0.0,2825.0
23.0,77.0,0.0,2606.0
20.0,80.0,0.0,2545.0
22.0,78.0,0.0,2813.0
23.0,77.0,0.0,2804.0
19.0,81.0,0.0,2665.0
22.0,78.0,0.0,2733.0
25.0,75.0,0.0,2759.0
20.0,80.0,0.0,2670.0
21.0,79.0,0.0,2602.0
24.0,76.0,0.0,2587.0
20.0,80.0,0.0,2484.0
27.0,73.0,0.0,2705.0
24.0,76.0,0.0,2735.0
24.0,76.0,0.0,2940.0
26.0,74.0,0.0,2869.0
21.0,79.0,0.0,2788.0
24.0,76.0,0.0,2929.0
18.0,82.0,0.0,2588.0
26.0,74.0,0.0,2918.0
16.0,84.0,0.0,2621.0
23.0,77.0,0.0,2706.0
20.0,80.0,0.0,2659.0
26.0,74.0,0.0,2902.0
25.0,75.0,0.0,2685.0
26.0,74.0,0.0,2729.0
28.0,72.0,0.0,3001.0
22.0,78.0,0.0,2684.0
27.0,73.0,0.0,2657.0
17.0,83.0,0.0,2669.0
20.0,80.0,0.0,2703.0
19.0,81.0,0.0,2795.0
20.0,80.0,0.0,2883.0
20.0,80.0,0.0,2826.0
25.0,75.0,0.0,2767.0
23.0,77.0,0.0,2844.0
23.0,77.0,0.0,2791.0
17.0,83.0,0.0,2568.0
28.0,72.0,0.0,2807.0
20.0,80.0,0.0,2770.0
18.0,82.0,0.0,2666.0
26.0,74.0,0.0,2759.0
24.0,76.0,0.0,3006.0
22.0,78.0,0.0,2687.0
25.0,75.0,0.0,2789.0
20.0,80.0,0.0,2687.0
27.0,73.0,0.0,2768.0
21.0,79.0,0.0,2696.0
28.0,72.0,0.0,2813.0
23.0,77.0,0.0,2823.0
25.0,75.0,0.0,2784.0
23.0,77.0,0.0,2713.0
24.0,76.0,0.0,2775.0
23.0,77.0,0.0,2638.0
20.0,80.0,0.0,2502.0
15.0,85.0,0.0,2546.0
23.0,77.0,0.0,2708.0
18.0,82.0,0.0,2559.0
22.0,78.0,0.0,2738.0
24.0,76.0,0.0,2641.0
29.0,71.0,0.0,2899.0
21.0,79.0,0.0,2909.0
22.0,78.0,0.0,2777.0
26.0,74.0,0.0,2910.0
30.0,70.0,0.0,3093.0
20.0,80.0,0.0,2610.0
24.0,76.0,0.0,2594.0
27.0,73.0,0.0,2635.0
26.0,74.0,0.0,2771.0
20.0,80.0,0.0,2907.0
20.0,80.0,0.0,2909.0
18.0,82.0,0.0,2552.0
25.0,75.0,0.0,2681.0
15.0,85.0,0.0,2511.0
19.0,81.0,0.0,2736.0
21.0,79.0,0.0,2752.0
28.0,72.0,0.0,2673.0
23.0,77.0,0.0,2898.0
25.0,75.0,0.0,2978.0
31.0,69.0,0.0,2882.0
24.0,76.0,0.0,2553.0
18.0,82.0,0.0,2556.0
18.0,82.0,0.0,2641.0
25.0,75.0,0.0,2702.0
29.0,71.0,0.0,2977.0
19.0,81.0,0.0,2700.0
25.0,75.0,0.0,2737.0
28.0,72.0,0.0,2827.0
22.0,78.0,0.0,2807.0
22.0,78.0,0.0,2583.0
20.0,80.0,0.0,2593.0
25.0,75.0,0.0,2895.0
27.0,73.0,0.0,2875.0
28.0,72.0,0.0,2828.0
24.0,76.0,0.0,2797.0
26.0,74.0,0.0,2699.0
25.0,75.0,0.0,2811.0
19.0,81.0,0.0,2641.0
18.0,82.0,0.0,2670.0
17.0,83.0,0.0,2835.0
22.0,78.0,0.0,2840.0
19.0,81.0,0.0,2736.0
22.0,78.0,0.0,2873.0
25.0,75.0,0.0,2574.0
23.0,77.0,0.0,2893.0
20.0,80.0,0.0,2605.0
22.0,78.0,0.0,2684.0
23.0,77.0,0.0,2819.0
18.0,82.0,0.0,2782.0
23.0,77.0,0.0,2610.0
25.0,75.0,0.0,2798.0
23.0,77.0,0.0,2671.0
28.0,72.0,0.0,2921.0
29.0,71.0,0.0,2753.0
25.0,75.0,0.0,2704.0
18.0,82.0,0.0,2541.0
24.0,76.0,0.0,2738.0
20.0,80.0,0.0,2595.0
19.0,81.0,0.0,2916.0
23.0,77.0,0.0,2776.0
20.0,80.0,0.0,2650.0
25.0,75.0,0.0,2874.0
17.0,83.0,0.0,2507.0
25.0,75.0,0.0,2837.0
18.0,82.0,0.0,2639.0
24.0,76.0,0.0,2827.0
26.0,74.0,0.0,2965.0
28.0,72.0,0.0,2954.0
23.0,77.0,0.0,2680.0
24.0,76.0,0.0,3009.0
27.0,73.0,0.0,2823.0
26.0,74.0,0.0,2805.0
23.0,77.0,0.0,2731.0
18.0,82.0,0.0,2665.0
21.0,79.0,0.0,2623.0
22.0,78.0,0.0,2655.0
24.0,76.0,0.0,2826.0
17.0,83.0,0.0,2518.0
21.0,79.0,0.0,2594.0
20.0,80.0,0.0,2731.0
22.0,78.0,0.0,2522.0
23.0,77.0,0.0,2962.0
23.0,77.0,0.0,2697.0
18.0,82.0,0.0,2597.0
18.0,82.0,0.0,2418.0
23.0,77.0,0.0,2932.0
26.0,74.0,0.0,2906.0
21.0,79.0,0.0,2693.0
19.0,81.0,0.0,2600.0
23.0,77.0,0.0,2851.0
23.0,77.0,0.0,2740.0
25.0,75.0,0.0,2971.0
20.0,80.0,0.0,2592.0
29.0,71.0,0.0,2960.0
24.0,76.0,0.0,2623.0
20.0,80.0,0.0,2497.0
23.0,77.0,0.0,2770.0
20.0,80.0,0.0,2745.0
20.0,80.0,0.0,2580.0
18.0,82.0,0.0,2504.0
18.0,82.0,0.0,2942.0
24.0,76.0,0.0,2757.0
27.0,73.0,0.0,2822.0
26.0,74.0,0.0,2907.0
25.0,75.0,0.0,2834.0
24.0,76.0,0.0,2716.0
23.0,77.0,0.0,2667.0
13.0,87.0,0.0,2545.0
23.0,77.0,0.0,2646.0
24.0,76.0,0.0,2818.0
22.0,78.0,0.0,2694.0
24.0,76.0,0.0,2770.0
23.0,77.0,0.0,2638.0
24.0,76.0,0.0,2832.0
20.0,80.0,0.0,2752.0
23.0,77.0,0.0,2884.0
13.0,87.0,0.0,2537.0
23.0,77.0,0.0,2873.0
23.0,77.0,0.0,2776.0
21.0,79.0,0.0,2689.0
23.0,77.0,0.0,2443.0
21.0,79.0,0.0,2833.0
24.0,76.0,0.0,2913.0
19.0,81.0,0.0,2574.0
23.0,77.0,0.0,2822.0
18.0,82.0,0.0,2526.0
22.0,78.0,0.0,2560.0
24.0,76.0,0.0,2722.0
22.0,78.0,0.0,2684.0
25.0,75.0,0.0,2641.0
29.0,71.0,0.0,3095.0
24.0,76.0,0.0,2763.0
21.0,79.0,0.0,2605.0
24.0,76.0,0.0,2919.0
23.0,77.0,0.0,2615.0
21.0,79.0,0.0,2662.0
20.0,80.0,0.0,3081.0
25.0,75.0,0.0,2753.0
27.0,73.0,0.0,2806.0
26.0,74.0,0.0,2819.0
25.0,75.0,0.0,2914.0
21.0,79.0,0.0,2676.0
22.0,78.0,0.0,2492.0
24.0,76.0,0.0,2816.0
22.0,78.0,0.0,2748.0
18.0,82.0,0.0,2630.0
24.0,76.0,0.0,2751.0
20.0,80.0,0.0,2579.0
23.0,77.0,0.0,2617.0
23.0,77.0,0.0,2601.0
28.0,72.0,0.0,2680.0
20.0,80.0,0.0,2696.0
21.0,79.0,0.0,2723.0
25.0,75.0,0.0,2723.0
24.0,76.0,0.0,2562.0
21.0,79.0,0.0,2747.0
20.0,80.0,0.0,2806.0
19.0,81.0,0.0,2844.0
27.0,73.0,0.0,2814.0
24.0,76.0,0.0,2646.0
21.0,79.0,0.0,2638.0
21.0,79.0,0.0,2589.0
21.0,79.0,0.0,2616.0
25.0,75.0,0.0,2880.0
20.0,80.0,0.0,2512.0
30.0,70.0,0.0,2911.0
21.0,79.0,0.0,2594.0
25.0,75.0,0.0,2544.0
25.0,75.0,0.0,2522.0
26.0,74.0,0.0,2910.0
21.0,79.0,0.0,2650.0
21.0,79.0,0.0,2815.0
18.0,82.0,0.0,2562.0
25.0,75.0,0.0,2862.0
25.0,75.0,0.0,2968.0
18.0,82.0,0.0,2485.0
26.0,74.0,0.0,2733.0
20.0,80.0,0.0,2632.0
21.0,79.0,0.0,2802.0
22.0,78.0,0.0,2606.0
24.0,76.0,0.0,2779.0
23.0,77.0,0.0,2702.0
16.0,84.0,0.0,2689.0
19.0,81.0,0.0,2796.0
24.0,76.0,0.0,2855.0
17.0,83.0,0.0,2591.0
26.0,74.0,0.0,2812.0
21.0,79.0,0.0,2658.0
22.0,78.0,0.0,2696.0
17.0,83.0,0.0,2616.0
20.0,80.0,0.0,2559.0
25.0,75.0,0.0,2863.0
22.0,78.0,0.0,2515.0
21.0,79.0,0.0,2851.0
23.0,77.0,0.0,2726.0
16.0,84.0,0.0,2650.0
21.0,79.0,0.0,2687.0
18.0,82.0,0.0,2643.0
23.0,77.0,0.0,2500.0
22.0,78.0,0.0,2784.0
28.0,72.0,0.0,2769.0
16.0,84.0,0.0,2787.0
23.0,77.0,0.0,2576.0
27.0,73.0,0.0,2922.0
29.0,71.0,0.0,2639.0
20.0,80.0,0.0,2741.0
29.0,71.0,0.0,2868.0
26.0,74.0,0.0,2694.0
27.0,73.0,0.0,2897.0
19.0,81.0,0.0,2672.0
27.0,73.0,0.0,2953.0
22.0,78.0,0.0,2905.0
22.0,78.0,0.0,2374.0
28.0,72.0,0.0,2747.0
26.0,74.0,0.0,2880.0
23.0,77.0,0.0,2757.0
28.0,72.0,0.0,3008.0
23.0,77.0,0.0,2794.0
31.0,69.0,0.0,2992.0
25.0,75.0,0.0,2830.0
31.0,69.0,0.0,2886.0
24.0,76.0,0.0,2593.0
30.0,70.0,0.0,2852.0
24.0,76.0,0.0,2654.0
24.0,76.0,0.0,2660.0
24.0,76.0,0.0,2710.0
28.0,72.0,0.0,2865.0
19.0,81.0,0.0,2560.0
24.0,76.0,0.0,2854.0
20.0,80.0,0.0,2548.0
25.0,75.0,0.0,2641.0
19.0,81.0,0.0,2519.0
29.0,71.0,0.0,2827.0
26.0,74.0,0.0,2833.0
26.0,74.0,0.0,2803.0
16.0,84.0,0.0,2743.0
19.0,81.0,0.0,2382.0
21.0,79.0,0.0,2783.0
29.0,71.0,0.0,3039.0
22.0,78.0,0.0,2686.0
20.0,80.0,0.0,2847.0
24.0,76.0,0.0,2753.0
19.0,81.0,0.0,2826.0
27.0,73.0,0.0,2770.0
25.0,75.0,0.0,2803.0
18.0,82.0,0.0,2572.0
21.0,79.0,0.0,2554.0
20.0,80.0,0.0,2627.0
21.0,79.0,0.0,2447.0
25.0,75.0,0.0,2880.0
26.0,74.0,0.0,2800.0
19.0,81.0,0.0,2695.0
28.0,72.0,0.0,3013.0
16.0,84.0,0.0,2629.0
26.0,74.0,0.0,2723.0
21.0,79.0,0.0,2552.0
22.0,78.0,0.0,2635.0
24.0,76.0,0.0,2670.0
19.0,81.0,0.0,2553.0
27.0,73.0,0.0,2880.0
20.0,80.0,0.0,2492.0
20.0,80.0,0.0,2519.0
22.0,78.0,0.0,2602.0
23.0,77.0,0.0,2779.0
17.0,83.0,0.0,2415.0
30.0,70.0,0.0,2827.0
22.0,78.0,0.0,2744.0
20.0,80.0,0.0,2733.0
18.0,82.0,0.0,2685.0
27.0,73.0,0.0,2764.0
21.0,79.0,0.0,2772.0
26.0,74.0,0.0,2671.0
16.0,84.0,0.0,2609.0
24.0,76.0,0.0,2554.0
23.0,77.0,0.0,2930.0
21.0,79.0,0.0,2690.0
26.0,74.0,0.0,2894.0
19.0,81.0,0.0,2805.0
28.0,72.0,0.0,2977.0
20.0,80.0,0.0,2683.0
31.0,69.0,0.0,2813.0
21.0,79.0,0.0,2470.0
22.0,78.0,0.0,2591.0
27.0,73.0,0.0,2723.0
17.0,83.0,0.0,2571.0
20.0,80.0,0.0,2624.0
21.0,79.0,0.0,2721.0
17.0,83.0,0.0,2555.0
24.0,76.0,0.0,2839.0
22.0,78.0,0.0,2615.0
19.0,81.0,0.0,2523.0
21.0,79.0,0.0,2867.0
21.0,79.0,0.0,2678.0
21.0,79.0,0.0,2679.0
20.0,80.0,0.0,2683.0
26.0,74.0,0.0,2651.0
24.0,76.0,0.0,2778.0
18.0,82.0,0.0,2646.0
21.0,79.0,0.0,2826.0
20.0,80.0,0.0,2784.0
23.0,77.0,0.0,2465.0
24.0,76.0,0.0,2761.0
23.0,77.0,0.0,2820.0
20.0,80.0,0.0,2626.0
16.0,84.0,0.0,2515.0
18.0,82.0,0.0,2926.0
26.0,74.0,0.0,2956.0
24.0,76.0,0.0,2672.0
26.0,74.0,0.0,2779.0
28.0,72.0,0.0,2795.0
20.0,80.0,0.0,2912.0
17.0,83.0,0.0,2713.0
27.0,73.0,0.0,2982.0
21.0,79.0,0.0,2784.0
23.0,77.0,0.0,2709.0
24.0,76.0,0.0,2750.0
22.0,78.0,0.0,2813.0
27.0,73.0,0.0,2816.0
23.0,77.0,0.0,2663.0
21.0,79.0,0.0,2793.0
22.0,78.0,0.0,2601.0
26.0,74.0,0.0,2693.0
23.0,77.0,0.0,2608.0
29.0,71.0,0.0,2764.0
22.0,78.0,0.0,2638.0
28.0,72.0,0.0,2847.0
20.0,80.0,0.0,2480.0
27.0,73.0,0.0,2934.0
24.0,76.0,0.0,2704.0
19.0,81.0,0.0,2531.0
30.0,70.0,0.0,2736.0
17.0,83.0,0.0,2821.0
23.0,77.0,0.0,2962.0
25.0,75.0,0.0,3001.0
19.0,81.0,0.0,2715.0
26.0,74.0,0.0,2911.0
22.0,78.0,0.0,2780.0
19.0,81.0,0.0,2670.0
20.0,80.0,0.0,2636.0
23.0,77.0,0.0,2764.0
26.0,74.0,0.0,2816.0
21.0,79.0,0.0,2823.0
24.0,76.0,0.0,2882.0
28.0,72.0,0.0,2938.0
21.0,79.0,0.0,2449.0
23.0,77.0,0.0,2562.0
22.0,78.0,0.0,2922.0
21.0,79.0,0.0,2735.0
23.0,77.0,0.0,2928.0
17.0,83.0,0.0,2536.0
23.0,77.0,0.0,2780.0
18.0,82.0,0.0,2592.0
26.0,74.0,0.0,2771.0
22.0,78.0,0.0,2843.0
23.0,77.0,0.0,2650.0
18.0,82.0,0.0,2906.0
21.0,79.0,0.0,2603.0
23.0,77.0,0.0,2765.0
21.0,79.0,0.0,2751.0
23.0,77.0,0.0,2618.0
23.0,77.0,0.0,2664.0
20.0,80.0,0.0,2630.0
19.0,81.0,0.0,2718.0
17.0,83.0,0.0,2565.0
27.0,73.0,0.0,2673.0
21.0,79.0,0.0,2885.0
32.0,68.0,0.0,2887.0
23.0,77.0,0.0,2918.0
25.0,75.0,0.0,2724.0
29.0,71.0,0.0,2743.0
24.0,76.0,0.0,2751.0
13.0,87.0,0.0,2454.0
19.0,81.0,0.0,2726.0
23.0,77.0,0.0,2729.0
17.0,83.0,0.0,2839.0
23.0,77.0,0.0,2689.0
25.0,75.0,0.0,2810.0
22.0,78.0,0.0,2661.0
21.0,79.0,0.0,2873.0
19.0,81.0,0.0,2732.0
22.0,78.0,0.0,2954.0
25.0,75.0,0.0,2948.0
27.0,73.0,0.0,2900.0
25.0,75.0,0.0,2975.0
22.0,78.0,0.0,2751.0
23.0,77.0,0.0,2580.0
15.0,85.0,0.0,2772.0
20.0,80.0,0.0,2735.0
22.0,78.0,0.0,2622.0
17.0,83.0,0.0,2539.0
29.0,71.0,0.0,2712.0
16.0,84.0,0.0,2549.0
19.0,81.0,0.0,2727.0
26.0,74.0,0.0,2657.0
18.0,82.0,0.0,2569.0
21.0,79.0,0.0,2696.0
25.0,75.0,0.0,2543.0
19.0,81.0,0.0,2841.0
21.0,79.0,0.0,2659.0
22.0,78.0,0.0,2878.0
24.0,76.0,0.0,2813.0
31.0,69.0,0.0,2825.0
19.0,81.0,0.0,2691.0
23.0,77.0,0.0,2862.0
25.0,75.0,0.0,2829.0
22.0,78.0,0.0,2575.0
24.0,76.0,0.0,2746.0
29.0,71.0,0.0,2948.0
24.0,76.0,0.0,2987.0
21.0,79.0,0.0,2629.0
15.0,85.0,0.0,2614.0
26.0,74.0,0.0,2787.0
29.0,71.0,0.0,2730.0
23.0,77.0,0.0,2791.0
24.0,76.0,0.0,2897.0
24.0,76.0,0.0,2850.0
33.0,67.0,0.0,2957.0
20.0,80.0,0.0,2813.0
25.0,75.0,0.0,2763.0
19.0,81.0,0.0,2739.0
18.0,82.0,0.0,2713.0
28.0,72.0,0.0,2866.0
23.0,77.0,0.0,2732.0
28.0,72.0,0.0,2842.0
25.0,75.0,0.0,2615.0
26.0,74.0,0.0,2741.0
30.0,70.0,0.0,3087.0
18.0,82.0,0.0,2647.0
21.0,79.0,0.0,2630.0
25.0,75.0,0.0,2902.0
27.0,73.0,0.0,2817.0
26.0,74.0,0.0,2698.0
16.0,84.0,0.0,2797.0
24.0,76.0,0.0,2767.0
28.0,72.0,0.0,2542.0
18.0,82.0,0.0,2745.0
19.0,81.0,0.0,2660.0
24.0,76.0,0.0,2603.0
30.0,70.0,0.0,2736.0
24.0,76.0,0.0,2850.0
23.0,77.0,0.0,2755.0
17.0,83.0,0.0,2705.0
15.0,85.0,0.0,2500.0
22.0,78.0,0.0,2682.0
21.0,79.0,0.0,2528.0
20.0,80.0,0.0,2943.0
23.0,77.0,0.0,2716.0
29.0,71.0,0.0,2793.0
24.0,76.0,0.0,2764.0
28.0,72.0,0.0,2722.0
25.0,75.0,0.0,2681.0
20.0,80.0,0.0,2537.0
25.0,75.0,0.0,2769.0
27.0,73.0,0.0,2732.0
21.0,79.0,0.0,2806.0
17.0,83.0,0.0,2526.0
25.0,75.0,0.0,2848.0
25.0,75.0,0.0,2791.0
30.0,70.0,0.0,2749.0
29.0,71.0,0.0,2884.0
25.0,75.0,0.0,2821.0
26.0,74.0,0.0,2759.0
18.0,82.0,0.0,2512.0
21.0,79.0,0.0,2910.0
25.0,75.0,0.0,2683.0
25.0,75.0,0.0,2680.0
18.0,82.0,0.0,2564.0
16.0,84.0,0.0,2561.0
21.0,79.0,0.0,2608.0
21.0,79.0,0.0,2730.0
30.0,70.0,0.0,2678.0
22.0,78.0,0.0,2824.0
21.0,79.0,0.0,2771.0
22.0,78.0,0.0,2655.0
