infections,diagnosed,susceptible,steps
21.0,79.0,0.0,2616.0
24.0,76.0,0.0,2777.0
19.0,81.0,0.0,2912.0
25.0,75.0,0.0,2708.0
26.0,74.0,0.0,2947.0
27.0,73.0,0.0,2860.0
32.0,68.0,0.0,2885.0
21.0,79.0,0.0,2667.0
23.0,77.0,0.0,2589.0
21.0,79.0,0.0,2614.0
22.0,78.0,0.0,2771.0
26.0,74.0,0.0,2972.0
20.0,80.0,0.0,2690.0
29.0,71.0,0.0,2861.0
16.0,84.0,0.0,2791.0
23.0,77.0,0.0,2569.0
22.0,78.0,0.0,2781.0
21.0,79.0,0.0,2767.0
22.0,78.0,0.0,2787.0
29.0,71.0,0.0,3129.0
22.0,78.0,0.0,2869.0
22.0,78.0,0.0,2646.0
29.0,71.0,0.0,2994.0
30.0,70.0,0.0,2906.0
24.0,76.0,0.0,2668.0
27.0,73.0,0.0,2734.0
21.0,79.0,0.0,2737.0
22.0,78.0,0.0,2700.0
20.0,80.0,0.0,2731.0
25.0,75.0,0.0,2831.0
21.0,79.0,0.0,2816.0
18.0,82.0,0.0,2609.0
23.0,77.0,0.0,3018.0
24.0,76.0,0.0,2622.0
25.0,75.0,0.0,2727.0
25.0,75.0,0.0,2748.0
20.0,80.0,0.0,2484.0
20.0,80.0,0.0,2813.0
26.0,74.0,0.0,2779.0
19.0,81.0,0.0,2573.0
23.0,77.0,0.0,2703.0
27.0,73.0,0.0,3116.0
20.0,80.0,0.0,2699.0
26.0,74.0,0.0,2765.0
18.0,82.0,0.0,2779.0
23.0,77.0,0.0,2391.0
24.0,76.0,0.0,2791.0
21.0,79.0,0.0,2639.0
25.0,75.0,0.0,2799.0
25.0,75.0,0.0,2895.0
25.0,75.0,0.0,2764.0
23.0,77.0,0.0,2612.0
25.0,75.0,0.0,2683.0
27.0,73.0,0.0,2840.0
22.0,78.0,0.0,2734.0
20.0,80.0,0.0,2595.0
19.0,81.0,0.0,2499.0
18.0,82.0,0.0,2896.0
19.0,81.0,0.0,2713.0
24.0,76.0,0.0,2549.0
24.0,76.0,0.0,2716.0
17.0,83.0,0.0,2627.0
19.0,81.0,0.0,2525.0
24.0,76.0,0.0,2697.0
21.0,79.0,0.0,2649.0
17.0,83.0,0.0,2844.0
25.0,75.0,0.0,2878.0
24.0,76.0,0.0,2733.0
19.0,81.0,0.0,2706.0
28.0,72.0,0.0,2783.0
26.0,74.0,0.0,2806.0
21.0,79.0,0.0,2693.0
25.0,75.0,0.0,2703.0
20.0,80.0,0.0,2677.0
22.0,78.0,0.0,2700.0
20.0,80.0,0.0,2730.0
20.0,80.0,0.0,2487.0
21.0,79.0,0.0,2698.0
23.0,77.0,0.0,2894.0
27.0,73.0,0.0,2926.0
17.0,83.0,0.0,2608.0
25.0,75.0,0.0,2802.0
20.0,80.0,0.0,2601.0
24.0,76.0,0.0,3112.0
27.0,73.0,0.0,2850.0
20.0,80.0,0.0,2617.0
30.0,70.0,0.0,2920.0
25.0,75.0,0.0,2713.0
21.0,79.0,0.0,2480.0
20.0,80.0,0.0,2813.0
29.0,71.0,0.0,2954.0
18.0,82.0,0.0,2577.0
25.0,75.0,0.0,2718.0
17.0,83.0,0.0,2598.0
24.0,76.0,0.0,2928.0
18.0,82.0,0.0,2624.0
24.0,76.0,0.0,2901.0
27.0,73.0,0.0,2684.0
20.0,80.0,0.0,2631.0
21.0,79.0,0.0,2923.0
21.0,79.0,0.0,2533.0
23.0,77.0,0.0,2822.0
27.0,73.0,0.0,2910.0
28.0,72.0,0.0,3110.0
21.0,79.0,0.0,2836.0
23.0,77.0,0.0,2625.0
24.0,76.0,0.0,2917.0
23.0,77.0,0.0,2581.0
22.0,78.0,0.0,2800.0
18.0,82.0,0.0,2597.0
25.0,75.0,0.0,2903.0
26.0,74.0,0.0,2886.0
26.0,74.0,0.0,2680.0
21.0,79.0,0.0,2636.0
16.0,84.0,0.0,2780.0
21.0,79.0,0.0,2704.0
20.0,80.0,0.0,2828.0
24.0,76.0,0.0,2926.0
26.0,74.0,0.0,2945.0
22.0,78.0,0.0,2518.0
23.0,77.0,0.0,2681.0
20.0,80.0,0.0,2716.0
20.0,80.0,0.0,2633.0
25.0,75.0,0.0,2723.0
21.0,79.0,0.0,2822.0
15.0,85.0,0.0,2446.0
26.0,74.0,0.0,2580.0
24.0,76.0,0.0,2825.0
25.0,75.0,0.0,2848.0
25.0,75.0,0.0,2779.0
23.0,77.0,0.0,2788.0
22.0,78.0,0.0,2733.0
25.0,75.0,0.0,2980.0
28.0,72.0,0.0,2723.0
22.0,78.0,0.0,2749.0
28.0,72.0,0.0,2842.0
16.0,84.0,0.0,2539.0
23.0,77.0,0.0,2712.0
19.0,81.0,0.0,2741.0
23.0,77.0,0.0,2734.0
22.0,78.0,0.0,2708.0
25.0,75.0,0.0,2923.0
18.0,82.0,0.0,2568.0
25.0,75.0,0.0,2817.0
33.0,67.0,0.0,2957.0
26.0,74.0,0.0,2762.0
19.0,81.0,0.0,2656.0
27.0,73.0,0.0,2933.0
21.0,79.0,0.0,2785.0
26.0,74.0,0.0,2771.0
22.0,78.0,0.0,2623.0
30.0,70.0,0.0,2858.0
23.0,77.0,0.0,2900.0
21.0,79.0,0.0,2752.0
22.0,78.0,0.0,2688.0
21.0,79.0,0.0,2592.0
22.0,78.0,0.0,2933.0
23.0,77.0,0.0,2872.0
26.0,74.0,0.0,2693.0
29.0,71.0,0.0,2855.0
31.0,69.0,0.0,2842.0
34.0,66.0,0.0,2974.0
18.0,82.0,0.0,2753.0
26.0,74.0,0.0,2577.0
20.0,80.0,0.0,2553.0
21.0,79.0,0.0,2605.0
20.0,80.0,0.0,2712.0
29.0,71.0,0.0,2907.0
24.0,76.0,0.0,2820.0
21.0,79.0,0.0,2777.0
21.0,79.0,0.0,2745.0
28.0,72.0,0.0,2863.0
19.0,81.0,0.0,2684.0
28.0,72.0,0.0,2862.0
28.0,72.0,0.0,2791.0
22.0,78.0,0.0,2725.0
18.0,82.0,0.0,2651.0
33.0,67.0,0.0,2995.0
17.0,83.0,0.0,2791.0
17.0,83.0,0.0,2694.0
17.0,83.0,0.0,2719.0
23.0,77.0,0.0,2840.0
27.0,73.0,0.0,2748.0
23.0,77.0,0.0,2817.0
26.0,74.0,0.0,2911.0
23.0,77.0,0.0,2842.0
23.0,77.0,0.0,2929.0
27.0,73.0,0.0,2843.0
26.0,74.0,0.0,2956.0
17.0,83.0,0.0,2516.0
22.0,78.0,0.0,2992.0
23.0,77.0,0.0,2733.0
31.0,69.0,0.0,3012.0
20.0,80.0,0.0,2678.0
20.0,80.0,0.0,2718.0
22.0,78.0,0.0,2868.0
30.0,70.0,0.0,3069.0
21.0,79.0,0.0,2763.0
26.0,74.0,0.0,2863.0
25.0,75.0,0.0,2974.0
30.0,70.0,0.0,2897.0
24.0,76.0,0.0,2602.0
29.0,71.0,0.0,2826.0
19.0,81.0,0.0,2721.0
27.0,73.0,0.0,2664.0
28.0,72.0,0.0,2970.0
22.0,78.0,0.0,2864.0
26.0,74.0,0.0,2975.0
20.0,80.0,0.0,2636.0
26.0,74.0,0.0,2923.0
20.0,80.0,0.0,2601.0
22.0,78.0,0.0,2902.0
31.0,69.0,0.0,2814.0
22.0,78.0,0.0,2593.0
29.0,71.0,0.0,2879.0
24.0,76.0,0.0,2651.0
19.0,81.0,0.0,2789.0
25.0,75.0,0.0,2789.0
25.0,75.0,0.0,2541.0
27.0,73.0,0.0,2777.0
19.0,81.0,0.0,2541.0
20.0,80.0,0.0,2673.0
25.0,75.0,0.0,2633.0
21.0,79.0,0.0,2795.0
27.0,73.0,0.0,2733.0
24.0,76.0,0.0,2640.0
22.0,78.0,0.0,2705.0
17.0,83.0,0.0,2434.0
22.0,78.0,0.0,2773.0
25.0,75.0,0.0,2890.0
20.0,80.0,0.0,2747.0
32.0,68.0,0.0,2942.0
23.0,77.0,0.0,2819.0
28.0,72.0,0.0,2913.0
24.0,76.0,0.0,2845.0
23.0,77.0,0.0,2850.0
24.0,76.0,0.0,2547.0
22.0,78.0,0.0,2602.0
27.0,73.0,0.0,2638.0
24.0,76.0,0.0,2548.0
31.0,69.0,0.0,2857.0
21.0,79.0,0.0,2809.0
18.0,82.0,0.0,2554.0
23.0,77.0,0.0,2807.0
21.0,79.0,0.0,2573.0
22.0,78.0,0.0,2771.0
20.0,80.0,0.0,2585.0
22.0,78.0,0.0,2787.0
25.0,75.0,0.0,2623.0
20.0,80.0,0.0,2704.0
23.0,77.0,0.0,2884.0
29.0,71.0,0.0,2896.0
26.0,74.0,0.0,2466.0
22.0,78.0,0.0,2734.0
23.0,77.0,0.0,2716.0
17.0,83.0,0.0,2444.0
23.0,77.0,0.0,2427.0
29.0,71.0,0.0,2881.0
22.0,78.0,0.0,2842.0
22.0,78.0,0.0,2733.0
21.0,79.0,0.0,2579.0
18.0,82.0,0.0,2730.0
24.0,76.0,0.0,2755.0
19.0,81.0,0.0,2716.0
16.0,84.0,0.0,2686.0
20.0,80.0,0.0,2747.0
20.0,80.0,0.0,2595.0
25.0,75.0,0.0,2884.0
21.0,79.0,0.0,2732.0
21.0,79.0,0.0,2691.0
25.0,75.0,0.0,2778.0
18.0,82.0,0.0,2599.0
26.0,74.0,0.0,2786.0
23.0,77.0,0.0,2572.0
11.0,89.0,0.0,2555.0
24.0,76.0,0.0,2603.0
20.0,80.0,0.0,2867.0
26.0,74.0,0.0,2738.0
23.0,77.0,0.0,2597.0
19.0,81.0,0.0,2731.0
23.0,77.0,0.0,2796.0
23.0,77.0,0.0,2786.0
21.0,79.0,0.0,2700.0
30.0,70.0,0.0,2690.0
25.0,75.0,0.0,2787.0
21.0,79.0,0.0,2585.0
25.0,75.0,0.0,2739.0
19.0,81.0,0.0,2734.0
23.0,77.0,0.0,2655.0
18.0,82.0,0.0,2700.0
20.0,80.0,0.0,2603.0
22.0,78.0,0.0,2585.0
26.0,74.0,0.0,2635.0
22.0,78.0,0.0,2891.0
19.0,81.0,0.0,2674.0
26.0,74.0,0.0,2664.0
25.0,75.0,0.0,2819.0
24.0,76.0,0.0,2788.0
17.0,83.0,0.0,2637.0
29.0,71.0,0.0,2887.0
20.0,80.0,0.0,2729.0
26.0,74.0,0.0,2792.0
21.0,79.0,0.0,2953.0
28.0,72.0,0.0,2944.0
20.0,80.0,0.0,2526.0
21.0,79.0,0.0,2695.0
18.0,82.0,0.0,2666.0
21.0,79.0,0.0,2566.0
20.0,80.0,0.0,2636.0
31.0,69.0,0.0,2895.0
23.0,77.0,0.0,2851.0
20.0,80.0,0.0,2685.0
18.0,82.0,0.0,2710.0
22.0,78.0,0.0,2737.0
26.0,74.0,0.0,2844.0
23.0,77.0,0.0,2608.0
23.0,77.0,0.0,2754.0
25.0,75.0,0.0,2630.0
21.0,79.0,0.0,2597.0
18.0,82.0,0.0,2675.0
25.0,75.0,0.0,2668.0
25.0,75.0,0.0,2663.0
24.0,76.0,0.0,2867.0
22.0,78.0,0.0,2847.0
25.0,75.0,0.0,2919.0
19.0,81.0,0.0,2760.0
32.0,68.0,0.0,2885.0
23.0,77.0,0.0,2873.0
24.0,76.0,0.0,2731.0
18.0,82.0,0.0,2629.0
24.0,76.0,0.0,2801.0
22.0,78.0,0.0,2885.0
28.0,72.0,0.0,2959.0
25.0,75.0,0.0,2813.0
26.0,74.0,0.0,2726.0
15.0,85.0,0.0,2554.0
25.0,75.0,0.0,2846.0
20.0,80.0,0.0,2638.0
22.0,78.0,0.0,2698.0
22.0,78.0,0.0,2871.0
18.0,82.0,0.0,2573.0
27.0,73.0,0.0,2718.0
22.0,78.0,0.0,2730.0
24.0,76.0,0.0,2853.0
26.0,74.0,0.0,2709.0
23.0,77.0,0.0,2939.0
21.0,79.0,0.0,2731.0
22.0,78.0,0.0,2790.0
19.0,81.0,0.0,2717.0
25.0,75.0,0.0,3001.0
25.0,75.0,0.0,2783.0
24.0,76.0,0.0,3108.0
23.0,77.0,0.0,2724.0
28.0,72.0,0.0,2935.0
24.0,76.0,0.0,2875.0
19.0,81.0,0.0,2675.0
19.0,81.0,0.0,2766.0
20.0,80.0,0.0,2626.0
24.0,76.0,0.0,2713.0
35.0,65.0,0.0,3100.0
27.0,73.0,0.0,2846.0
31.0,69.0,0.0,2898.0
19.0,81.0,0.0,2732.0
15.0,85.0,0.0,2672.0
25.0,75.0,0.0,2853.0
23.0,77.0,0.0,2831.0
17.0,83.0,0.0,2782.0
22.0,78.0,0.0,2749.0
23.0,77.0,0.0,2807.0
20.0,80.0,0.0,2752.0
23.0,77.0,0.0,2764.0
21.0,79.0,0.0,2716.0
14.0,86.0,0.0,2746.0
27.0,73.0,0.0,2770.0
23.0,77.0,0.0,2920.0
31.0,69.0,0.0,3008.0
26.0,74.0,0.0,2822.0
21.0,79.0,0.0,2697.0
23.0,77.0,0.0,2900.0
24.0,76.0,0.0,2584.0
20.0,80.0,0.0,2936.0
25.0,75.0,0.0,2790.0
18.0,82.0,0.0,2525.0
23.0,77.0,0.0,2543.0
22.0,78.0,0.0,2692.0
23.0,77.0,0.0,2746.0
20.0,80.0,0.0,2684.0
21.0,79.0,0.0,2785.0
25.0,75.0,0.0,2769.0
23.0,77.0,0.0,2770.0
24.0,76.0,0.0,2816.0
21.0,79.0,0.0,2631.0
23.0,77.0,0.0,2792.0
26.0,74.0,0.0,2779.0
22.0,78.0,0.0,3039.0
25.0,75.0,0.0,2800.0
24.0,76.0,0.0,2744.0
24.0,76.0,0.0,2772.0
21.0,79.0,0.0,2766.0
18.0,82.0,0.0,2711.0
20.0,80.0,0.0,2450.0
19.0,81.0,0.0,2847.0
26.0,74.0,0.0,2749.0
23.0,77.0,0.0,2637.0
22.0,78.0,0.0,2820.0
23.0,77.0,0.0,2624.0
24.0,76.0,0.0,2986.0
17.0,83.0,0.0,2607.0
17.0,83.0,0.0,2538.0
18.0,82.0,0.0,2711.0
26.0,74.0,0.0,2842.0
22.0,78.0,0.0,2725.0
23.0,77.0,0.0,2978.0
22.0,78.0,0.0,2631.0
22.0,78.0,0.0,2824.0
25.0,75.0,0.0,3027.0
27.0,73.0,0.0,2954.0
23.0,77.0,0.0,2724.0
24.0,76.0,0.0,2833.0
16.0,84.0,0.0,2532.0
26.0,74.0,0.0,2737.0
22.0,78.0,0.0,2886.0
21.0,79.0,0.0,2763.0
21.0,79.0,0.0,2624.0
21.0,79.0,0.0,2845.0
23.0,77.0,0.0,2790.0
28.0,72.0,0.0,2939.0
23.0,77.0,0.0,2804.0
27.0,73.0,0.0,2927.0
19.0,81.0,0.0,2731.0
20.0,80.0,0.0,2471.0
22.0,78.0,0.0,2831.0
23.0,77.0,0.0,2691.0
22.0,78.0,0.0,2819.0
21.0,79.0,0.0,2799.0
19.0,81.0,0.0,2620.0
23.0,77.0,0.0,2552.0
22.0,78.0,0.0,2818.0
21.0,79.0,0.0,2662.0
19.0,81.0,0.0,2636.0
24.0,76.0,0.0,2890.0
15.0,85.0,0.0,2610.0
29.0,71.0,0.0,2837.0
22.0,78.0,0.0,2858.0
19.0,81.0,0.0,2629.0
23.0,77.0,0.0,2730.0
22.0,78.0,0.0,2765.0
24.0,76.0,0.0,2792.0
23.0,77.0,0.0,2671.0
18.0,82.0,0.0,2624.0
28.0,72.0,0.0,2800.0
28.0,72.0,0.0,2782.0
25.0,75.0,0.0,2789.0
21.0,79.0,0.0,2463.0
22.0,78.0,0.0,2694.0
24.0,76.0,0.0,2815.0
26.0,74.0,0.0,2651.0
22.0,78.0,0.0,2870.0
21.0,79.0,0.0,2551.0
24.0,76.0,0.0,2780.0
18.0,82.0,0.0,2758.0
23.0,77.0,0.0,2773.0
20.0,80.0,0.0,2910.0
22.0,78.0,0.0,2770.0
21.0,79.0,0.0,2846.0
24.0,76.0,0.0,2812.0
23.0,77.0,0.0,2650.0
30.0,70.0,0.0,2806.0
23.0,77.0,0.0,2836.0
23.0,77.0,0.0,2735.0
18.0,82.0,0.0,2626.0
25.0,75.0,0.0,2634.0
22.0,78.0,0.0,2830.0
20.0,80.0,0.0,2593.0
25.0,75.0,0.0,2792.0
25.0,75.0,0.0,2830.0
22.0,78.0,0.0,2620.0
27.0,73.0,0.0,2768.0
21.0,79.0,0.0,2648.0
16.0,84.0,0.0,2669.0
19.0,81.0,0.0,2543.0
20.0,80.0,0.0,2658.0
26.0,74.0,0.0,2620.0
23.0,77.0,0.0,2790.0
25.0,75.0,0.0,2898.0
22.0,78.0,0.0,2652.0
24.0,76.0,0.0,2733.0
19.0,81.0,0.0,2696.0
17.0,83.0,0.0,2672.0
21.0,79.0,0.0,2808.0
21.0,79.0,0.0,2885.0
28.0,72.0,0.0,3070.0
22.0,78.0,0.0,2728.0
27.0,73.0,0.0,2763.0
23.0,77.0,0.0,2809.0
19.0,81.0,0.0,2686.0
22.0,78.0,0.0,2693.0
19.0,81.0,0.0,3006.0
29.0,71.0,0.0,2907.0
21.0,79.0,0.0,2823.0
23.0,77.0,0.0,2759.0
26.0,74.0,0.0,2730.0
21.0,79.0,0.0,2768.0
18.0,82.0,0.0,2827.0
23.0,77.0,0.0,2789.0
24.0,76.0,0.0,2912.0
22.0,78.0,0.0,2831.0
27.0,73.0,0.0,2763.0
21.0,79.0,0.0,2533.0
27.0,73.0,0.0,2758.0
28.0,72.0,0.0,3062.0
18.0,82.0,0.0,2657.0
17.0,83.0,0.0,2551.0
24.0,76.0,0.0,2711.0
17.0,83.0,0.0,2826.0
29.0,71.0,0.0,2786.0
25.0,75.0,0.0,2702.0
21.0,79.0,0.0,2723.0
32.0,68.0,0.0,2916.0
27.0,73.0,0.0,2754.0
23.0,77.0,0.0,2734.0
19.0,81.0,0.0,2723.0
26.0,74.0,0.0,2668.0
18.0,82.0,0.0,2523.0
22.0,78.0,0.0,2602.0
26.0,74.0,0.0,2846.0
24.0,76.0,0.0,2917.0
24.0,76.0,0.0,2603.0
21.0,79.0,0.0,2827.0
21.0,79.0,0.0,2689.0
21.0,79.0,0.0,2586.0
19.0,81.0,0.0,2589.0
22.0,78.0,0.0,2871.0
21.0,79.0,0.0,2797.0
23.0,77.0,0.0,2739.0
23.0,77.0,0.0,2596.0
28.0,72.0,0.0,3088.0
26.0,74.0,0.0,2915.0
22.0,78.0,0.0,2797.0
20.0,80.0,0.0,2683.0
20.0,80.0,0.0,2731.0
30.0,70.0,0.0,2800.0
24.0,76.0,0.0,2768.0
13.0,87.0,0.0,2535.0
20.0,80.0,0.0,2631.0
24.0,76.0,0.0,2653.0
29.0,71.0,0.0,2971.0
23.0,77.0,0.0,3051.0
23.0,77.0,0.0,2816.0
29.0,71.0,0.0,2874.0
23.0,77.0,0.0,2634.0
22.0,78.0,0.0,2718.0
27.0,73.0,0.0,2665.0
23.0,77.0,0.0,2827.0
29.0,71.0,0.0,2841.0
13.0,87.0,0.0,2711.0
24.0,76.0,0.0,2792.0
19.0,81.0,0.0,2713.0
26.0,74.0,0.0,2723.0
21.0,79.0,0.0,2774.0
21.0,79.0,0.0,2855.0
19.0,81.0,0.0,2723.0
25.0,75.0,0.0,2833.0
24.0,76.0,0.0,2854.0
21.0,79.0,0.0,2627.0
25.0,75.0,0.0,2762.0
24.0,76.0,0.0,2743.0
25.0,75.0,0.0,2956.0
21.0,79.0,0.0,2681.0
24.0,76.0,0.0,2778.0
24.0,76.0,0.0,2765.0
23.0,77.0,0.0,2593.0
22.0,78.0,0.0,2682.0
19.0,81.0,0.0,2966.0
11.0,89.0,0.0,2838.0
22.0,78.0,0.0,2697.0
23.0,77.0,0.0,2858.0
34.0,66.0,0.0,2896.0
17.0,83.0,0.0,2626.0
25.0,75.0,0.0,2814.0
21.0,79.0,0.0,2741.0
20.0,80.0,0.0,2789.0
27.0,73.0,0.0,3071.0
26.0,74.0,0.0,2795.0
26.0,74.0,0.0,2852.0
25.0,75.0,0.0,2853.0
29.0,71.0,0.0,2796.0
24.0,76.0,0.0,2734.0
22.0,78.0,0.0,2735.0
17.0,83.0,0.0,2814.0
22.0,78.0,0.0,2671.0
23.0,77.0,0.0,2470.0
29.0,71.0,0.0,2835.0
21.0,79.0,0.0,2783.0
24.0,76.0,0.0,2707.0
21.0,79.0,0.0,3106.0
19.0,81.0,0.0,2682.0
24.0,76.0,0.0,2853.0
26.0,74.0,0.0,2696.0
19.0,81.0,0.0,2632.0
23.0,77.0,0.0,2811.0
34.0,66.0,0.0,2861.0
21.0,79.0,0.0,2649.0
23.0,77.0,0.0,2941.0
25.0,75.0,0.0,2838.0
21.0,79.0,0.0,2841.0
22.0,78.0,0.0,2780.0
30.0,70.0,0.0,2894.0
22.0,78.0,0.0,2708.0
14.0,86.0,0.0,2650.0
21.0,79.0,0.0,2695.0
25.0,75.0,0.0,2719.0
24.0,76.0,0.0,2858.0
23.0,77.0,0.0,2791.0
22.0,78.0,0.0,2691.0
26.0,74.0,0.0,2864.0
28.0,72.0,0.0,2893.0
19.0,81.0,0.0,2814.0
23.0,77.0,0.0,2757.0
25.0,75.0,0.0,2719.0
24.0,76.0,0.0,2759.0
22.0,78.0,0.0,2596.0
22.0,78.0,0.0,2734.0
18.0,82.0,0.0,2553.0
26.0,74.0,0.0,2938.0
22.0,78.0,0.0,2735.0
24.0,76.0,0.0,2724.0
23.0,77.0,0.0,2743.0
26.0,74.0,0.0,2726.0
21.0,79.0,0.0,3069.0
22.0,78.0,0.0,2603.0
30.0,70.0,0.0,2940.0
23.0,77.0,0.0,2645.0
14.0,86.0,0.0,2612.0
25.0,75.0,0.0,2842.0
25.0,75.0,0.0,2870.0
27.0,73.0,0.0,2820.0
21.0,79.0,0.0,2918.0
22.0,78.0,0.0,2712.0
25.0,75.0,0.0,2812.0
26.0,74.0,0.0,2802.0
25.0,75.0,0.0,2717.0
24.0,76.0,0.0,2758.0
19.0,81.0,0.0,2710.0
22.0,78.0,0.0,2687.0
18.0,82.0,0.0,2710.0
23.0,77.0,0.0,2687.0
22.0,78.0,0.0,2751.0
25.0,75.0,0.0,2771.0
25.0,75.0,0.0,2696.0
26.0,74.0,0.0,3058.0
25.0,75.0,0.0,2759.0
19.0,81.0,0.0,2709.0
22.0,78.0,0.0,2669.0
26.0,74.0,0.0,2841.0
23.0,77.0,0.0,2716.0
23.0,77.0,0.0,2598.0
25.0,75.0,0.0,2915.0
25.0,75.0,0.0,2690.0
19.0,81.0,0.0,2821.0
22.0,78.0,0.0,2929.0
19.0,81.0,0.0,2754.0
19.0,81.0,0.0,2514.0
28.0,72.0,0.0,2964.0
27.0,73.0,0.0,2729.0
26.0,74.0,0.0,2987.0
22.0,78.0,0.0,2842.0
21.0,79.0,0.0,2739.0
21.0,79.0,0.0,2714.0
23.0,77.0,0.0,2938.0
20.0,80.0,0.0,2766.0
22.0,78.0,0.0,2674.0
21.0,79.0,0.0,2923.0
23.0,77.0,0.0,2618.0
22.0,78.0,0.0,2763.0
23.0,77.0,0.0,2719.0
24.0,76.0,0.0,2771.0
22.0,78.0,0.0,2623.0
27.0,73.0,0.0,2854.0
19.0,81.0,0.0,2545.0
25.0,75.0,0.0,2794.0
24.0,76.0,0.0,2911.0
20.0,80.0,0.0,2735.0
26.0,74.0,0.0,2892.0
30.0,70.0,0.0,2891.0
29.0,71.0,0.0,2556.0
20.0,80.0,0.0,2750.0
30.0,70.0,0.0,2766.0
17.0,83.0,0.0,2696.0
22.0,78.0,0.0,2851.0
26.0,74.0,0.0,2730.0
21.0,79.0,0.0,2541.0
20.0,80.0,0.0,2729.0
24.0,76.0,0.0,3011.0
26.0,74.0,0.0,2723.0
23.0,77.0,0.0,2738.0
22.0,78.0,0.0,2752.0
21.0,79.0,0.0,2501.0
26.0,74.0,0.0,2753.0
21.0,79.0,0.0,2742.0
29.0,71.0,0.0,2821.0
21.0,79.0,0.0,2783.0
29.0,71.0,0.0,2933.0
27.0,73.0,0.0,2921.0
29.0,71.0,0.0,2773.0
21.0,79.0,0.0,2856.0
25.0,75.0,0.0,2874.0
19.0,81.0,0.0,2626.0
24.0,76.0,0.0,2936.0
23.0,77.0,0.0,2822.0
25.0,75.0,0.0,2826.0
28.0,72.0,0.0,2559.0
26.0,74.0,0.0,2772.0
29.0,71.0,0.0,2553.0
21.0,79.0,0.0,2843.0
20.0,80.0,0.0,2925.0
23.0,77.0,0.0,2835.0
23.0,77.0,0.0,2726.0
