S,I,D,R,steps
0.0,23.0,77.0,0.0,5373.0
0.0,19.0,81.0,0.0,5585.0
0.0,27.0,73.0,0.0,5044.0
0.0,27.0,73.0,0.0,4476.0
0.0,22.0,78.0,0.0,4656.0
0.0,29.0,71.0,0.0,5802.0
0.0,20.0,80.0,0.0,5896.0
0.0,22.0,78.0,0.0,5937.0
0.0,23.0,77.0,0.0,4527.0
0.0,24.0,76.0,0.0,5074.0
0.0,25.0,75.0,0.0,5112.0
0.0,24.0,76.0,0.0,5197.0
0.0,26.0,74.0,0.0,5272.0
0.0,26.0,74.0,0.0,5917.0
0.0,29.0,71.0,0.0,5763.0
0.0,28.0,72.0,0.0,5794.0
0.0,24.0,76.0,0.0,7059.0
0.0,29.0,71.0,0.0,6124.0
0.0,28.0,72.0,0.0,4698.0
0.0,27.0,73.0,0.0,4744.0
0.0,17.0,83.0,0.0,4179.0
0.0,19.0,81.0,0.0,5569.0
0.0,24.0,76.0,0.0,4885.0
0.0,21.0,79.0,0.0,4725.0
0.0,28.0,72.0,0.0,6050.0
0.0,26.0,74.0,0.0,4600.0
0.0,28.0,72.0,0.0,4800.0
0.0,26.0,74.0,0.0,5825.0
0.0,21.0,79.0,0.0,4935.0
0.0,22.0,78.0,0.0,4948.0
0.0,16.0,84.0,0.0,5623.0
0.0,17.0,83.0,0.0,4909.0
0.0,19.0,81.0,0.0,4831.0
0.0,17.0,83.0,0.0,6062.0
0.0,23.0,77.0,0.0,4291.0
0.0,17.0,83.0,0.0,5210.0
0.0,29.0,71.0,0.0,4442.0
0.0,22.0,78.0,0.0,4946.0
0.0,19.0,81.0,0.0,5396.0
0.0,23.0,77.0,0.0,5521.0
0.0,16.0,84.0,0.0,4394.0
0.0,22.0,78.0,0.0,5502.0
0.0,21.0,79.0,0.0,5335.0
0.0,23.0,77.0,0.0,5185.0
0.0,28.0,72.0,0.0,4981.0
0.0,17.0,83.0,0.0,5077.0
0.0,21.0,79.0,0.0,5350.0
0.0,23.0,77.0,0.0,4677.0
0.0,26.0,74.0,0.0,4688.0
0.0,20.0,80.0,0.0,5757.0
0.0,28.0,72.0,0.0,5207.0
0.0,16.0,84.0,0.0,5086.0
0.0,22.0,78.0,0.0,4517.0
0.0,24.0,76.0,0.0,6010.0
0.0,16.0,84.0,0.0,4551.0
0.0,21.0,79.0,0.0,5490.0
0.0,23.0,77.0,0.0,5483.0
0.0,21.0,79.0,0.0,4357.0
0.0,22.0,78.0,0.0,5519.0
0.0,19.0,81.0,0.0,6019.0
0.0,24.0,76.0,0.0,5284.0
0.0,21.0,79.0,0.0,5565.0
0.0,24.0,76.0,0.0,5688.0
0.0,26.0,74.0,0.0,6026.0
0.0,17.0,83.0,0.0,5807.0
0.0,21.0,79.0,0.0,4332.0
0.0,20.0,80.0,0.0,5552.0
0.0,33.0,67.0,0.0,4663.0
0.0,26.0,74.0,0.0,4721.0
0.0,20.0,80.0,0.0,5238.0
0.0,26.0,74.0,0.0,5869.0
0.0,23.0,77.0,0.0,4715.0
0.0,25.0,75.0,0.0,4887.0
0.0,23.0,77.0,0.0,5207.0
0.0,27.0,73.0,0.0,4994.0
0.0,25.0,75.0,0.0,5587.0
0.0,21.0,79.0,0.0,5038.0
0.0,21.0,79.0,0.0,4439.0
0.0,25.0,75.0,0.0,4963.0
0.0,19.0,81.0,0.0,4080.0
0.0,23.0,77.0,0.0,4618.0
0.0,18.0,82.0,0.0,5266.0
0.0,13.0,87.0,0.0,5250.0
0.0,17.0,83.0,0.0,4462.0
0.0,26.0,74.0,0.0,4939.0
0.0,30.0,70.0,0.0,5658.0
0.0,23.0,77.0,0.0,6834.0
0.0,22.0,78.0,0.0,5885.0
0.0,23.0,77.0,0.0,6345.0
0.0,22.0,78.0,0.0,3849.0
0.0,23.0,77.0,0.0,4312.0
0.0,30.0,70.0,0.0,5828.0
0.0,15.0,85.0,0.0,4236.0
0.0,16.0,84.0,0.0,4836.0
0.0,28.0,72.0,0.0,4907.0
0.0,18.0,82.0,0.0,5531.0
0.0,22.0,78.0,0.0,4670.0
0.0,29.0,71.0,0.0,4619.0
0.0,19.0,81.0,0.0,5079.0
0.0,24.0,76.0,0.0,6229.0
0.0,18.0,82.0,0.0,5425.0
0.0,19.0,81.0,0.0,7277.0
0.0,22.0,78.0,0.0,5507.0
0.0,25.0,75.0,0.0,4554.0
0.0,20.0,80.0,0.0,5018.0
0.0,21.0,79.0,0.0,6593.0
0.0,27.0,73.0,0.0,4194.0
0.0,21.0,79.0,0.0,4513.0
0.0,21.0,79.0,0.0,5397.0
0.0,15.0,85.0,0.0,5200.0
0.0,23.0,77.0,0.0,5550.0
0.0,26.0,74.0,0.0,4230.0
0.0,22.0,78.0,0.0,5395.0
0.0,25.0,75.0,0.0,4751.0
0.0,19.0,81.0,0.0,5570.0
0.0,29.0,71.0,0.0,4954.0
0.0,23.0,77.0,0.0,4598.0
0.0,23.0,77.0,0.0,5599.0
0.0,21.0,79.0,0.0,4868.0
0.0,22.0,78.0,0.0,6758.0
0.0,22.0,78.0,0.0,5134.0
0.0,25.0,75.0,0.0,5298.0
0.0,24.0,76.0,0.0,6083.0
0.0,25.0,75.0,0.0,5795.0
0.0,22.0,78.0,0.0,5134.0
0.0,19.0,81.0,0.0,5662.0
0.0,27.0,73.0,0.0,4461.0
0.0,27.0,73.0,0.0,5409.0
0.0,24.0,76.0,0.0,4989.0
0.0,21.0,79.0,0.0,5316.0
0.0,24.0,76.0,0.0,5419.0
0.0,29.0,71.0,0.0,5809.0
0.0,23.0,77.0,0.0,4791.0
0.0,28.0,72.0,0.0,4537.0
0.0,26.0,74.0,0.0,4868.0
0.0,22.0,78.0,0.0,6655.0
0.0,20.0,80.0,0.0,4592.0
0.0,20.0,80.0,0.0,4886.0
0.0,17.0,83.0,0.0,4876.0
0.0,27.0,73.0,0.0,5893.0
0.0,22.0,78.0,0.0,3854.0
0.0,26.0,74.0,0.0,6162.0
0.0,28.0,72.0,0.0,4933.0
0.0,24.0,76.0,0.0,4340.0
0.0,22.0,78.0,0.0,6087.0
0.0,22.0,78.0,0.0,4111.0
0.0,20.0,80.0,0.0,5323.0
0.0,17.0,83.0,0.0,5355.0
0.0,22.0,78.0,0.0,5525.0
0.0,28.0,72.0,0.0,3860.0
0.0,23.0,77.0,0.0,4620.0
0.0,22.0,78.0,0.0,5723.0
0.0,24.0,76.0,0.0,4290.0
0.0,19.0,81.0,0.0,5587.0
0.0,20.0,80.0,0.0,5232.0
0.0,22.0,78.0,0.0,6387.0
0.0,23.0,77.0,0.0,4462.0
0.0,20.0,80.0,0.0,5953.0
0.0,24.0,76.0,0.0,5013.0
0.0,28.0,72.0,0.0,6135.0
0.0,23.0,77.0,0.0,5050.0
0.0,24.0,76.0,0.0,5429.0
0.0,27.0,73.0,0.0,5449.0
0.0,25.0,75.0,0.0,5406.0
0.0,25.0,75.0,0.0,6141.0
0.0,20.0,80.0,0.0,4472.0
0.0,33.0,67.0,0.0,5391.0
0.0,24.0,76.0,0.0,5420.0
0.0,18.0,82.0,0.0,5524.0
0.0,17.0,83.0,0.0,6474.0
0.0,15.0,85.0,0.0,5236.0
0.0,28.0,72.0,0.0,5587.0
0.0,27.0,73.0,0.0,4440.0
0.0,16.0,84.0,0.0,4968.0
0.0,23.0,77.0,0.0,5127.0
0.0,23.0,77.0,0.0,4540.0
0.0,25.0,75.0,0.0,5228.0
0.0,24.0,76.0,0.0,4749.0
0.0,29.0,71.0,0.0,6054.0
0.0,25.0,75.0,0.0,5626.0
0.0,19.0,81.0,0.0,4026.0
0.0,28.0,72.0,0.0,4791.0
0.0,28.0,72.0,0.0,5005.0
0.0,21.0,79.0,0.0,5477.0
0.0,16.0,84.0,0.0,5413.0
0.0,23.0,77.0,0.0,4495.0
0.0,21.0,79.0,0.0,5110.0
0.0,20.0,80.0,0.0,4381.0
0.0,24.0,76.0,0.0,3934.0
0.0,21.0,79.0,0.0,4299.0
0.0,18.0,82.0,0.0,5745.0
0.0,25.0,75.0,0.0,4992.0
0.0,21.0,79.0,0.0,4843.0
0.0,24.0,76.0,0.0,4933.0
0.0,20.0,80.0,0.0,5005.0
0.0,22.0,78.0,0.0,5664.0
0.0,26.0,74.0,0.0,4806.0
0.0,24.0,76.0,0.0,5630.0
0.0,26.0,74.0,0.0,4167.0
0.0,19.0,81.0,0.0,5098.0
0.0,24.0,76.0,0.0,5288.0
0.0,23.0,77.0,0.0,4242.0
0.0,21.0,79.0,0.0,5282.0
0.0,22.0,78.0,0.0,5164.0
0.0,25.0,75.0,0.0,5234.0
0.0,22.0,78.0,0.0,5192.0
0.0,27.0,73.0,0.0,4198.0
0.0,23.0,77.0,0.0,4499.0
0.0,27.0,73.0,0.0,5419.0
0.0,29.0,71.0,0.0,5577.0
0.0,27.0,73.0,0.0,5006.0
0.0,22.0,78.0,0.0,6348.0
0.0,23.0,77.0,0.0,5223.0
0.0,21.0,79.0,0.0,6022.0
0.0,26.0,74.0,0.0,4440.0
0.0,21.0,79.0,0.0,5423.0
0.0,35.0,65.0,0.0,6612.0
0.0,22.0,78.0,0.0,5459.0
0.0,17.0,83.0,0.0,6602.0
0.0,23.0,77.0,0.0,4850.0
0.0,25.0,75.0,0.0,5228.0
0.0,19.0,81.0,0.0,5331.0
0.0,24.0,76.0,0.0,5337.0
0.0,23.0,77.0,0.0,5326.0
0.0,27.0,73.0,0.0,5203.0
0.0,15.0,85.0,0.0,4597.0
0.0,24.0,76.0,0.0,5507.0
0.0,17.0,83.0,0.0,5448.0
0.0,23.0,77.0,0.0,4120.0
0.0,22.0,78.0,0.0,4495.0
0.0,28.0,72.0,0.0,5840.0
0.0,24.0,76.0,0.0,4404.0
0.0,17.0,83.0,0.0,6267.0
0.0,30.0,70.0,0.0,4328.0
0.0,26.0,74.0,0.0,4650.0
0.0,25.0,75.0,0.0,4720.0
0.0,21.0,79.0,0.0,5846.0
0.0,19.0,81.0,0.0,4703.0
0.0,27.0,73.0,0.0,5060.0
0.0,23.0,77.0,0.0,4920.0
0.0,25.0,75.0,0.0,6014.0
0.0,24.0,76.0,0.0,5883.0
0.0,25.0,75.0,0.0,4949.0
0.0,27.0,73.0,0.0,5420.0
0.0,23.0,77.0,0.0,5857.0
0.0,29.0,71.0,0.0,4679.0
0.0,25.0,75.0,0.0,4670.0
0.0,28.0,72.0,0.0,4652.0
0.0,24.0,76.0,0.0,5340.0
0.0,28.0,72.0,0.0,4992.0
0.0,24.0,76.0,0.0,5442.0
0.0,23.0,77.0,0.0,5648.0
0.0,18.0,82.0,0.0,3838.0
0.0,22.0,78.0,0.0,5267.0
0.0,24.0,76.0,0.0,5243.0
0.0,26.0,74.0,0.0,5155.0
0.0,18.0,82.0,0.0,4779.0
0.0,26.0,74.0,0.0,6447.0
0.0,25.0,75.0,0.0,5554.0
0.0,22.0,78.0,0.0,5128.0
0.0,19.0,81.0,0.0,5259.0
0.0,25.0,75.0,0.0,4325.0
0.0,25.0,75.0,0.0,5312.0
0.0,26.0,74.0,0.0,5173.0
0.0,25.0,75.0,0.0,6131.0
0.0,21.0,79.0,0.0,5032.0
0.0,28.0,72.0,0.0,6064.0
0.0,24.0,76.0,0.0,5625.0
0.0,21.0,79.0,0.0,4495.0
0.0,22.0,78.0,0.0,5361.0
0.0,18.0,82.0,0.0,5643.0
0.0,31.0,69.0,0.0,4045.0
0.0,17.0,83.0,0.0,5131.0
0.0,25.0,75.0,0.0,5748.0
0.0,28.0,72.0,0.0,4455.0
0.0,21.0,79.0,0.0,4872.0
0.0,22.0,78.0,0.0,5459.0
0.0,25.0,75.0,0.0,5238.0
0.0,22.0,78.0,0.0,6155.0
0.0,24.0,76.0,0.0,5105.0
0.0,25.0,75.0,0.0,4945.0
0.0,24.0,76.0,0.0,5836.0
0.0,26.0,74.0,0.0,5405.0
0.0,28.0,72.0,0.0,5281.0
0.0,24.0,76.0,0.0,4497.0
0.0,24.0,76.0,0.0,5221.0
0.0,29.0,71.0,0.0,4630.0
0.0,21.0,79.0,0.0,5071.0
0.0,25.0,75.0,0.0,5800.0
0.0,17.0,83.0,0.0,3444.0
0.0,24.0,76.0,0.0,6054.0
0.0,22.0,78.0,0.0,4395.0
0.0,20.0,80.0,0.0,5539.0
0.0,26.0,74.0,0.0,5288.0
0.0,20.0,80.0,0.0,5366.0
0.0,25.0,75.0,0.0,4891.0
0.0,21.0,79.0,0.0,4424.0
0.0,20.0,80.0,0.0,4353.0
0.0,24.0,76.0,0.0,5019.0
0.0,21.0,79.0,0.0,5742.0
0.0,20.0,80.0,0.0,5886.0
0.0,23.0,77.0,0.0,4964.0
0.0,28.0,72.0,0.0,4875.0
0.0,22.0,78.0,0.0,5308.0
0.0,18.0,82.0,0.0,5658.0
0.0,22.0,78.0,0.0,5336.0
0.0,23.0,77.0,0.0,5211.0
0.0,25.0,75.0,0.0,5273.0
0.0,28.0,72.0,0.0,5537.0
0.0,25.0,75.0,0.0,5230.0
0.0,24.0,76.0,0.0,5198.0
0.0,26.0,74.0,0.0,5776.0
0.0,23.0,77.0,0.0,6590.0
0.0,19.0,81.0,0.0,4621.0
0.0,19.0,81.0,0.0,4536.0
0.0,23.0,77.0,0.0,4499.0
0.0,23.0,77.0,0.0,4753.0
0.0,26.0,74.0,0.0,4659.0
0.0,24.0,76.0,0.0,6084.0
0.0,28.0,72.0,0.0,6106.0
0.0,23.0,77.0,0.0,5888.0
0.0,20.0,80.0,0.0,4179.0
0.0,19.0,81.0,0.0,4983.0
0.0,23.0,77.0,0.0,5085.0
0.0,26.0,74.0,0.0,4775.0
0.0,28.0,72.0,0.0,4911.0
0.0,20.0,80.0,0.0,5433.0
0.0,25.0,75.0,0.0,5170.0
0.0,21.0,79.0,0.0,4316.0
0.0,25.0,75.0,0.0,5323.0
0.0,27.0,73.0,0.0,4977.0
0.0,26.0,74.0,0.0,4933.0
0.0,22.0,78.0,0.0,6536.0
0.0,22.0,78.0,0.0,5157.0
0.0,36.0,64.0,0.0,5531.0
0.0,21.0,79.0,0.0,4226.0
0.0,15.0,85.0,0.0,3867.0
0.0,27.0,73.0,0.0,5796.0
0.0,21.0,79.0,0.0,5470.0
0.0,19.0,81.0,0.0,4123.0
0.0,21.0,79.0,0.0,4305.0
0.0,22.0,78.0,0.0,5635.0
0.0,26.0,74.0,0.0,5487.0
0.0,26.0,74.0,0.0,5006.0
0.0,19.0,81.0,0.0,5153.0
0.0,22.0,78.0,0.0,4961.0
0.0,23.0,77.0,0.0,5015.0
0.0,21.0,79.0,0.0,5010.0
0.0,26.0,74.0,0.0,5657.0
0.0,21.0,79.0,0.0,5357.0
0.0,23.0,77.0,0.0,5724.0
0.0,27.0,73.0,0.0,4478.0
0.0,17.0,83.0,0.0,4824.0
0.0,20.0,80.0,0.0,5041.0
0.0,24.0,76.0,0.0,5446.0
0.0,24.0,76.0,0.0,4361.0
0.0,20.0,80.0,0.0,4290.0
0.0,27.0,73.0,0.0,4642.0
0.0,28.0,72.0,0.0,6093.0
0.0,29.0,71.0,0.0,5854.0
0.0,25.0,75.0,0.0,4790.0
0.0,19.0,81.0,0.0,5100.0
0.0,27.0,73.0,0.0,5546.0
0.0,27.0,73.0,0.0,4820.0
0.0,24.0,76.0,0.0,6264.0
0.0,27.0,73.0,0.0,6371.0
0.0,25.0,75.0,0.0,4786.0
0.0,18.0,82.0,0.0,5581.0
0.0,17.0,83.0,0.0,5783.0
0.0,20.0,80.0,0.0,4318.0
0.0,20.0,80.0,0.0,4613.0
0.0,24.0,76.0,0.0,5204.0
0.0,26.0,74.0,0.0,6200.0
0.0,20.0,80.0,0.0,5169.0
0.0,18.0,82.0,0.0,4487.0
0.0,20.0,80.0,0.0,5920.0
0.0,26.0,74.0,0.0,5162.0
0.0,26.0,74.0,0.0,5632.0
0.0,22.0,78.0,0.0,5544.0
0.0,20.0,80.0,0.0,5312.0
0.0,20.0,80.0,0.0,4066.0
0.0,23.0,77.0,0.0,5366.0
0.0,23.0,77.0,0.0,4137.0
0.0,27.0,73.0,0.0,5857.0
0.0,23.0,77.0,0.0,4758.0
0.0,23.0,77.0,0.0,5076.0
0.0,26.0,74.0,0.0,5596.0
0.0,23.0,77.0,0.0,5020.0
0.0,19.0,81.0,0.0,4653.0
0.0,21.0,79.0,0.0,4444.0
0.0,29.0,71.0,0.0,5670.0
0.0,21.0,79.0,0.0,5681.0
0.0,18.0,82.0,0.0,5631.0
0.0,22.0,78.0,0.0,4830.0
0.0,22.0,78.0,0.0,4458.0
0.0,24.0,76.0,0.0,4553.0
0.0,24.0,76.0,0.0,6271.0
0.0,23.0,77.0,0.0,4851.0
0.0,23.0,77.0,0.0,4787.0
0.0,23.0,77.0,0.0,3914.0
0.0,24.0,76.0,0.0,5540.0
0.0,30.0,70.0,0.0,6897.0
0.0,19.0,81.0,0.0,6100.0
0.0,29.0,71.0,0.0,4885.0
0.0,26.0,74.0,0.0,5018.0
0.0,29.0,71.0,0.0,5558.0
0.0,22.0,78.0,0.0,5416.0
0.0,21.0,79.0,0.0,6303.0
0.0,21.0,79.0,0.0,4912.0
0.0,27.0,73.0,0.0,4658.0
0.0,20.0,80.0,0.0,5489.0
0.0,24.0,76.0,0.0,5598.0
0.0,25.0,75.0,0.0,4178.0
0.0,28.0,72.0,0.0,5631.0
0.0,18.0,82.0,0.0,4242.0
0.0,23.0,77.0,0.0,3898.0
0.0,19.0,81.0,0.0,5574.0
0.0,26.0,74.0,0.0,5016.0
0.0,19.0,81.0,0.0,5913.0
0.0,20.0,80.0,0.0,4228.0
0.0,25.0,75.0,0.0,5840.0
0.0,22.0,78.0,0.0,5040.0
0.0,25.0,75.0,0.0,5703.0
0.0,28.0,72.0,0.0,6787.0
0.0,22.0,78.0,0.0,4932.0
0.0,19.0,81.0,0.0,5139.0
0.0,26.0,74.0,0.0,5238.0
0.0,26.0,74.0,0.0,4314.0
0.0,25.0,75.0,0.0,4530.0
0.0,25.0,75.0,0.0,5801.0
0.0,28.0,72.0,0.0,4891.0
0.0,22.0,78.0,0.0,5551.0
0.0,19.0,81.0,0.0,4484.0
0.0,20.0,80.0,0.0,4788.0
0.0,25.0,75.0,0.0,4408.0
0.0,27.0,73.0,0.0,5035.0
0.0,20.0,80.0,0.0,4460.0
0.0,22.0,78.0,0.0,4611.0
0.0,22.0,78.0,0.0,6147.0
0.0,24.0,76.0,0.0,6082.0
0.0,29.0,71.0,0.0,5281.0
0.0,23.0,77.0,0.0,5386.0
0.0,26.0,74.0,0.0,4798.0
0.0,26.0,74.0,0.0,4893.0
0.0,25.0,75.0,0.0,5550.0
0.0,24.0,76.0,0.0,5243.0
0.0,20.0,80.0,0.0,5304.0
0.0,27.0,73.0,0.0,4992.0
0.0,21.0,79.0,0.0,6142.0
0.0,23.0,77.0,0.0,4827.0
0.0,24.0,76.0,0.0,4588.0
0.0,26.0,74.0,0.0,5826.0
0.0,26.0,74.0,0.0,5677.0
0.0,27.0,73.0,0.0,4728.0
0.0,22.0,78.0,0.0,6360.0
0.0,19.0,81.0,0.0,4573.0
0.0,22.0,78.0,0.0,6471.0
0.0,24.0,76.0,0.0,6034.0
0.0,20.0,80.0,0.0,5099.0
0.0,15.0,85.0,0.0,6374.0
0.0,22.0,78.0,0.0,4578.0
0.0,19.0,81.0,0.0,6015.0
0.0,22.0,78.0,0.0,5343.0
0.0,25.0,75.0,0.0,5616.0
0.0,21.0,79.0,0.0,5578.0
0.0,25.0,75.0,0.0,4505.0
0.0,21.0,79.0,0.0,4844.0
0.0,22.0,78.0,0.0,4485.0
0.0,23.0,77.0,0.0,5095.0
0.0,18.0,82.0,0.0,4849.0
0.0,29.0,71.0,0.0,5089.0
0.0,27.0,73.0,0.0,5543.0
0.0,10.0,90.0,0.0,5738.0
0.0,22.0,78.0,0.0,4758.0
0.0,16.0,84.0,0.0,5470.0
0.0,28.0,72.0,0.0,6737.0
0.0,23.0,77.0,0.0,4087.0
0.0,23.0,77.0,0.0,5327.0
0.0,25.0,75.0,0.0,6219.0
0.0,23.0,77.0,0.0,5082.0
0.0,24.0,76.0,0.0,5059.0
0.0,23.0,77.0,0.0,5056.0
0.0,23.0,77.0,0.0,4530.0
0.0,26.0,74.0,0.0,4337.0
0.0,19.0,81.0,0.0,5701.0
0.0,24.0,76.0,0.0,5507.0
0.0,21.0,79.0,0.0,4262.0
0.0,18.0,82.0,0.0,4682.0
0.0,22.0,78.0,0.0,4971.0
0.0,26.0,74.0,0.0,6535.0
0.0,23.0,77.0,0.0,5051.0
0.0,28.0,72.0,0.0,4749.0
0.0,19.0,81.0,0.0,4405.0
0.0,22.0,78.0,0.0,4829.0
0.0,21.0,79.0,0.0,5810.0
0.0,24.0,76.0,0.0,6282.0
