inf_prop,diag_prop,i0,beta_measure,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,total_immunized
0.55,0.5,5.0,1.0,719.8571428571429,719.8571428571429,717.428571428225,711.8741041970808,706.1991514651025,697.7301810680611,673.591604100479,630.6035411652528,559.6626578231394,508.33740419960367,492.96026960459324,472.7092414319088,464.1747771284136,493.78891378653464,504.98049871488365,518.1163474487057,537.5801587760703,568.1460171189439,585.8081490649602,608.9871652863044,627.2672153915843,647.4423960944443,659.2907432264661,669.1769100354162,674.2867820875822,676.363253860748,761.0
0.55,0.5,5.0,1.0,719.8571428571429,717.5714285708628,716.8582779582703,710.7363646897262,700.4056331234785,688.4710111279438,647.8445596209002,601.6399480368528,544.8870076605542,500.5563399246067,478.2780503569467,478.39696934487046,505.1019086944194,505.1009196259403,513.881639089352,520.3046959732247,544.7708781506394,554.8924039835472,578.2242897207071,596.2981615949845,613.3322143002293,621.539985854576,636.3703911138055,646.6268258207084,663.9480815966245,672.6250805788643,718.0
0.55,0.5,5.0,1.0,719.8571428571429,717.1437082623572,714.008372150759,708.4673220541916,677.4710521786874,622.7314807583112,569.6641231906744,520.1748116258276,477.81355330849135,473.39931917690205,489.77033121670485,506.41928865856147,499.60427608089094,510.3822392658484,523.4644319912111,534.4957631297341,543.6496468005327,572.2163221493001,594.0870290636383,607.8005150285297,622.6012847366617,641.217160593557,653.4177372735766,663.399182327145,672.6264926027327,677.6100712960538,773.0
0.55,0.5,5.0,1.0,719.8571428571429,715.7172671790743,713.0108498046931,696.1814648357915,676.6372591919336,632.2095737651449,586.0606368298127,530.311733809015,484.481347906002,467.97146624545326,466.24225229340055,497.1099575550965,516.782679315164,537.826284538812,547.2589574765954,564.5954310886652,581.815370865216,605.4405780721462,615.3127841838818,629.8027180896628,642.839308021138,654.9181986463313,670.1405935588555,684.9817234489698,690.1507183315823,698.2923808376108,748.0
0.55,0.5,5.0,1.0,719.8571428571429,719.8571428577055,719.8571428577055,718.7142857151449,718.7142857140818,718.7142857140818,704.3584530518322,695.7608785361331,675.3908601700266,647.3000445160592,602.1624747737801,547.0052266039011,484.83090949378993,461.88130976911935,465.66697163461043,483.18794387844116,500.9171425253218,522.247901564366,545.2651701572506,570.1768582457496,572.2146558954616,597.0772028581264,619.0186487331679,631.6763212133106,653.8300534414179,665.0493968172274,755.0
0.55,0.5,5.0,1.0,719.8571428571429,719.1428571428069,719.1428571428069,697.5872439720947,681.4983274534122,619.1447152074826,578.0881831791821,542.1565071629103,519.2066275712247,500.7972107756334,490.2441102351406,492.4859255388032,490.95029787452,517.1481492176661,536.4681905156427,561.4337124181283,582.0730073235302,599.4245638984129,617.2970993528362,631.8097359122589,646.7631462942653,661.0680903132921,664.9095471129356,681.7765725591366,690.5697993092658,698.4333165604728,737.0
0.55,0.5,5.0,1.0,719.8571428571429,719.8571428571429,717.4295922928775,711.447943844269,706.1995425192921,701.8180694286283,689.4520446290076,647.1692822683948,611.4846042876368,553.7538863085908,532.2744284209059,501.8662848189585,500.3206961697762,509.2981940218659,518.1140150024589,517.1450296279769,537.8234416895986,552.7545800986046,576.811602483203,594.087724179417,616.2381543678622,633.687099314604,653.0119021805045,660.3860435259106,667.1109265508281,674.7018181009101,761.0
0.55,0.5,5.0,1.0,719.8571428571429,718.7142857145805,712.0154063444195,707.8988783800215,693.5087503773282,653.9594128361016,601.7681701547269,548.1259999728477,506.2949801443391,486.2387921987156,501.9919367181004,491.54079233537465,517.7531999451974,543.5237402321295,557.9022340140663,573.2342587492054,585.286765803757,602.6865860578221,623.266319078194,622.201196069533,634.4885554158984,643.5131105357353,648.3877186604204,663.1240547771924,674.1453541663399,681.0805971114966,755.0
0.55,0.5,5.0,1.0,719.8571428571429,714.292019205789,703.9343522991883,689.4482494215387,654.0989172121813,596.2959957677188,557.1486526112935,519.935081015525,501.7526536983609,491.89827845275664,505.2229044312159,518.8461035239516,535.9767629667004,558.4089753438936,581.8160286878859,589.0342509685111,595.6467955084039,604.3918181423769,619.54993874293,634.2254171431163,646.4934319241319,656.8299164906931,669.1773736837489,676.501664854857,677.7492521979526,683.8658027071167,766.0
0.55,0.5,5.0,1.0,719.8571428571429,717.7142857137083,719.8571428577179,705.4904458511014,690.5687875506,634.4895189515191,573.2320339815813,520.9019284709985,486.2368511178068,452.42676566351355,462.3418969217794,480.7386877163308,497.34922702321154,525.6638799786057,546.7604170011106,577.4551891960349,595.2573513301071,606.4876398375825,632.7471481031047,652.0593102196717,660.2488729949856,671.2458093036041,681.7786745706794,692.254218168855,692.534461429271,698.8590480439209,772.0
0.55,0.5,5.0,1.0,719.8571428571429,716.0025551049828,702.5221787260189,680.2476322295913,628.5963176344723,580.7825373156307,537.4515282679824,515.5695375419331,511.82599621793867,505.45991451127577,512.4323392262932,523.9563203774726,545.7668569118983,571.0722969222993,589.2932603123912,605.4407313607942,614.3883595590167,639.4680976178963,651.7875193575385,657.7860870290061,666.8357433789797,676.6408234481821,685.6789415493108,689.1712689266664,695.479655009101,703.5125223394816,756.0
0.55,0.5,5.0,1.0,719.8571428571429,717.7142857137083,713.8659411292523,711.8742872833774,702.9454493700957,704.3590810008608,685.2589165108346,629.2622308029294,589.9340143199964,549.24953613742,521.2714054195918,496.15873043911625,500.4407001830433,506.29912618041647,518.7233215824807,535.3573226119698,566.4943494207266,578.0935164693126,602.9545913099678,614.3909997286297,633.01889852121,636.1065603925981,649.8875890911165,657.7870205626612,669.4533288010035,674.7021380696395,743.0
0.55,0.5,5.0,1.0,719.8571428571429,718.8571428573601,685.1182833880946,651.7824490839038,600.7243869078148,558.9117942228621,514.0032497544572,508.104098176577,510.87261352873776,498.66131934646455,516.9105085727821,533.7601202558669,545.7691772435544,577.4613134417576,601.5204047206397,608.8588622868913,624.070283199221,638.7996706831764,647.3090858373954,667.1137903640696,671.5230944719877,678.4435457491336,690.2922304531419,695.9029862655916,698.4347643058015,698.1535369793189,785.0
0.55,0.5,5.0,1.0,719.8571428571429,715.0051514785702,708.0419718841067,683.1693038909601,658.4691520119285,617.2948675960412,545.6383854526232,514.9663621568585,492.0104014028537,477.8181780300157,494.2626834547783,502.8287014889887,514.4855295968719,532.7718428345044,566.1174494908541,588.6493077055105,611.3595712365301,624.3372914475297,637.4518768826474,651.2465482300979,663.9516843001555,670.9717578635733,678.3066323847027,687.7753974083598,694.7803961824776,699.7036016053615,779.0
