inf_prop,diag_prop,i0,beta_measure,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,total_immunized
0.55,0.5,5.0,1.0,0.0,0.0,6.0,9.0,12.0,57.0,104.0,194.0,165.0,92.0,57.0,31.0,16.0,10.0,10.0,9.0,7.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,761.0
0.55,0.5,5.0,1.0,0.0,6.0,7.0,14.0,27.0,57.0,87.0,149.0,128.0,89.0,56.0,31.0,20.0,22.0,21.0,13.0,5.0,7.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,718.0
0.55,0.5,5.0,1.0,0.0,2.0,19.0,49.0,100.0,158.0,157.0,110.0,63.0,58.0,27.0,13.0,13.0,11.0,6.0,2.0,0.0,2.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,773.0
0.55,0.5,5.0,1.0,0.0,10.0,33.0,42.0,100.0,152.0,144.0,90.0,60.0,42.0,25.0,13.0,13.0,6.0,8.0,9.0,3.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,748.0
0.55,0.5,5.0,1.0,0.0,2.0,1.0,4.0,0.0,11.0,24.0,41.0,81.0,121.0,178.0,127.0,70.0,32.0,32.0,22.0,11.0,14.0,12.0,6.0,1.0,1.0,3.0,2.0,1.0,0.0,755.0
0.55,0.5,5.0,1.0,0.0,8.0,25.0,71.0,83.0,152.0,148.0,79.0,73.0,29.0,21.0,24.0,15.0,6.0,7.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,737.0
0.55,0.5,5.0,1.0,0.0,5.0,9.0,16.0,8.0,29.0,53.0,141.0,159.0,136.0,73.0,52.0,36.0,29.0,12.0,6.0,5.0,4.0,2.0,5.0,1.0,3.0,3.0,4.0,1.0,0.0,761.0
0.55,0.5,5.0,1.0,0.0,9.0,14.0,31.0,69.0,149.0,172.0,125.0,69.0,54.0,21.0,21.0,12.0,8.0,9.0,5.0,4.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,755.0
0.55,0.5,5.0,1.0,0.0,14.0,36.0,101.0,117.0,152.0,105.0,87.0,60.0,32.0,24.0,19.0,7.0,11.0,4.0,4.0,4.0,1.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,766.0
0.55,0.5,5.0,1.0,0.0,2.0,15.0,56.0,113.0,168.0,145.0,97.0,56.0,56.0,20.0,12.0,12.0,14.0,8.0,4.0,1.0,3.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,772.0
0.55,0.5,5.0,1.0,0.0,25.0,68.0,105.0,150.0,143.0,98.0,54.0,40.0,32.0,9.0,7.0,9.0,6.0,3.0,4.0,3.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,756.0
0.55,0.5,5.0,1.0,0.0,4.0,2.0,10.0,9.0,36.0,68.0,170.0,154.0,110.0,45.0,43.0,25.0,29.0,24.0,10.0,10.0,5.0,4.0,5.0,2.0,2.0,1.0,0.0,0.0,0.0,743.0
0.55,0.5,5.0,1.0,0.0,27.0,85.0,137.0,172.0,128.0,80.0,54.0,36.0,18.0,16.0,16.0,9.0,8.0,2.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,785.0
0.55,0.5,5.0,1.0,0.0,20.0,37.0,78.0,139.0,167.0,138.0,67.0,45.0,35.0,15.0,12.0,16.0,8.0,5.0,2.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,779.0
0.55,0.5,5.0,1.0,0.0,2.0,6.0,11.0,69.0,123.0,153.0,148.0,84.0,52.0,35.0,30.0,11.0,10.0,8.0,6.0,8.0,2.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,743.0
0.55,0.5,5.0,1.0,0.0,4.0,1.0,9.0,27.0,70.0,134.0,169.0,132.0,88.0,44.0,25.0,11.0,10.0,12.0,11.0,5.0,7.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,745.0
0.55,0.5,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.55,0.5,5.0,1.0,0.0,9.0,17.0,50.0,107.0,136.0,128.0,98.0,70.0,37.0,22.0,23.0,18.0,11.0,4.0,6.0,4.0,6.0,1.0,3.0,0.0,2.0,3.0,1.0,1.0,3.0,738.0
0.55,0.5,5.0,1.0,0.0,33.0,66.0,132.0,180.0,142.0,74.0,46.0,26.0,25.0,16.0,11.0,10.0,1.0,0.0,5.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,763.0
0.55,0.5,5.0,1.0,0.0,4.0,30.0,48.0,72.0,160.0,169.0,114.0,62.0,56.0,25.0,13.0,8.0,6.0,5.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,764.0
0.55,0.5,5.0,1.0,0.0,2.0,3.0,10.0,50.0,54.0,134.0,167.0,118.0,75.0,42.0,30.0,34.0,13.0,19.0,9.0,8.0,6.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,750.0
0.55,0.5,5.0,1.0,0.0,4.0,10.0,59.0,104.0,168.0,148.0,105.0,52.0,40.0,30.0,19.0,10.0,5.0,4.0,7.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,758.0
0.55,0.5,5.0,1.0,0.0,2.0,0.0,4.0,9.0,62.0,156.0,168.0,132.0,79.0,50.0,26.0,18.0,19.0,8.0,7.0,7.0,2.0,7.0,0.0,2.0,0.0,1.0,3.0,1.0,0.0,738.0
0.55,0.5,5.0,1.0,0.0,12.0,35.0,103.0,195.0,143.0,93.0,72.0,36.0,33.0,19.0,11.0,17.0,5.0,9.0,3.0,3.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,781.0
0.55,0.5,5.0,1.0,0.0,16.0,27.0,54.0,120.0,195.0,128.0,78.0,48.0,31.0,15.0,8.0,11.0,8.0,3.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,738.0
0.55,0.5,5.0,1.0,0.0,5.0,13.0,10.0,57.0,126.0,177.0,155.0,83.0,63.0,35.0,12.0,13.0,2.0,10.0,1.0,5.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,758.0
