inf_prop,diag_prop,i0,beta_measure,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,total_immunized
0.05,0.5,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.000000000111422,6.418988672576569,8.57142857269373,9.1428571441223,12.714285715550872,12.714285715550872,12.714285715550872,12.714285715550872,12.714285715550872,12.714285715550872,12.714285715550872,12.714285715550872,12.714285715550872,12.714285715550872,12.714285715550872,12.714285715550872,12.714285715550872,12.714285715550872,12.714285715550872,8.0
0.05,0.5,5.0,1.0,0.0,2.4247084555855514,5.134678187657605,5.132124719236336,7.270509899287333,7.26472045840077,7.26472045840077,9.55906998150527,9.55906998150527,11.428571429215843,11.428571429215843,11.428571429215843,11.428571429215843,11.428571429215843,11.428571429215843,11.428571429215843,11.428571429215843,11.428571429215843,11.428571429215843,11.428571429215843,11.428571429215843,11.428571429215843,11.428571429215843,11.428571429215843,11.428571429215843,11.428571429215843,7.0
0.05,0.5,5.0,1.0,0.0,1.1410405533004808,1.1397924935482506,2.422060150118185,9.275567484420975,9.275567484420975,9.26726715536956,9.26726715536956,10.559877542373771,10.559877542373771,10.559877542373771,12.142857142539969,12.142857142539969,12.142857142539969,12.142857142539969,12.142857142539969,12.142857142539969,12.142857142539969,12.142857142539969,12.142857142539969,12.142857142539969,12.142857142539969,12.142857142539969,12.142857142539969,12.142857142539969,12.142857142539969,8.0
0.05,0.5,5.0,1.0,0.0,0.5714285714285714,0.570691918165603,0.5697839077216095,2.706466266242138,4.993544844591094,5.7097460545694325,6.857142857787269,6.857142857787269,6.857142857787269,6.857142857787269,6.857142857787269,6.857142857787269,6.857142857787269,6.857142857787269,6.857142857787269,6.857142857787269,6.857142857787269,6.857142857787269,6.857142857787269,6.857142857787269,6.857142857787269,6.857142857787269,6.857142857787269,6.857142857787269,6.857142857787269,5.0
0.05,0.5,5.0,1.0,0.0,1.7142857142857142,1.713435631822283,1.713435631822283,1.713435631822283,1.713435631822283,1.7108816900330162,1.7108816900330162,1.7108816900330162,2.989273921334214,2.989273921334214,5.132128882143906,5.847831362956072,5.847831362956072,5.847831362956072,5.847831362956072,5.847831362956072,5.847831362956072,5.847831362956072,5.847831362956072,5.847831362956072,8.142857145251199,8.142857145251199,8.142857145251199,8.142857145251199,8.142857145251199,6.0
0.05,0.5,5.0,1.0,0.0,0.0,2.9943367841193496,3.5632686493036707,3.5632686493036707,3.5632686493036707,3.5632686493036707,3.5632686493036707,4.707259809460573,4.707259809460573,4.707259809460573,4.707259809460573,4.707259809460573,4.707259809460573,6.857142858066866,6.857142858066866,6.857142858066866,6.857142858066866,6.857142858066866,6.857142858066866,6.857142858066866,6.857142858066866,6.857142858066866,6.857142858066866,6.857142858066866,6.857142858066866,5.0
0.05,0.5,5.0,1.0,0.0,0.7142857142857143,0.7131506125385805,3.000000001128898,5.142857143986041,6.2857142868431835,6.2857142868431835,6.2857142868431835,6.283218502877421,6.283218502877421,6.283218502877421,6.283218502877421,6.283218502877421,6.857142858637935,6.857142858637935,6.857142858637935,6.857142858637935,6.857142858637935,6.857142858637935,6.857142858637935,6.857142858637935,6.857142858637935,6.857142858637935,6.857142858637935,6.857142858637935,6.857142858637935,5.0
0.05,0.5,5.0,1.0,0.0,0.0,2.282306313944618,2.281171212197484,4.426372336941552,4.426372336941552,4.424613206238758,4.424613206238758,4.424613206238758,5.140814770788998,5.140814770788998,5.136728520464855,6.283218502417776,6.283218502417776,6.283218502417776,6.283218502417776,6.283218502417776,6.857142858178289,6.857142858178289,6.857142858178289,6.857142858178289,6.857142858178289,6.857142858178289,6.857142858178289,6.857142858178289,6.857142858178289,5.0
0.05,0.5,5.0,1.0,0.0,2.7099697320720537,3.423120344610634,5.714285715414612,5.714285715414612,6.857142858271755,6.857142858271755,6.857142858271755,6.857142858271755,6.857142858271755,6.857142858271755,6.857142858271755,6.857142858271755,6.857142858271755,6.857142858271755,6.857142858271755,6.857142858271755,6.857142858271755,6.857142858271755,6.857142858271755,6.857142858271755,6.857142858271755,6.857142858271755,6.857142858271755,6.857142858271755,6.857142858271755,5.0
0.05,0.5,5.0,1.0,0.0,5.568662638812037,6.857142857254278,6.857142857254278,6.857142857254278,6.857142857254278,6.857142857254278,6.857142857254278,6.857142857254278,6.857142857254278,6.857142857254278,6.857142857254278,6.857142857254278,6.857142857254278,6.857142857254278,6.857142857254278,6.857142857254278,6.857142857254278,6.857142857254278,6.857142857254278,6.857142857254278,6.857142857254278,6.857142857254278,6.857142857254278,6.857142857254278,6.857142857254278,5.0
0.05,0.5,5.0,1.0,0.0,0.0,0.7128673699080702,4.564160898873201,4.564160898873201,6.857142858637934,6.857142858637934,6.857142858637934,6.857142858637934,6.857142858637934,6.857142858637934,6.857142858637934,6.857142858637934,6.857142858637934,6.857142858637934,6.857142858637934,6.857142858637934,6.857142858637934,6.857142858637934,6.857142858637934,6.857142858637934,6.857142858637934,6.857142858637934,6.857142858637934,6.857142858637934,6.857142858637934,5.0
0.05,0.5,5.0,1.0,0.0,0.7131506125385805,3.4203972726147875,4.564160897911115,4.564160897911115,4.564160897911115,6.133091072848494,6.133091072848494,6.133091072848494,6.133091072848494,6.133091072848494,8.42857142910442,8.42857142910442,8.42857142910442,8.42857142910442,8.42857142910442,8.42857142910442,8.42857142910442,8.42857142910442,8.42857142910442,8.42857142910442,8.42857142910442,8.42857142910442,8.42857142910442,8.42857142910442,8.42857142910442,6.0
