infections,diagnosed,susceptible,steps
25.0,74.0,1.0,41063.0
30.0,70.0,0.0,41069.0
29.0,71.0,0.0,41747.0
29.0,70.0,1.0,41922.0
35.0,64.0,1.0,42333.0
25.0,75.0,0.0,41092.0
19.0,79.0,2.0,40287.0
25.0,75.0,0.0,40329.0
26.0,73.0,1.0,39927.0
28.0,72.0,0.0,41315.0
32.0,67.0,1.0,44344.0
29.0,70.0,1.0,41524.0
28.0,72.0,0.0,41421.0
31.0,69.0,0.0,41894.0
31.0,69.0,0.0,41456.0
24.0,75.0,1.0,40877.0
28.0,71.0,1.0,40682.0
26.0,74.0,0.0,42021.0
25.0,75.0,0.0,40267.0
32.0,67.0,1.0,42962.0
26.0,73.0,1.0,39963.0
33.0,66.0,1.0,41368.0
32.0,66.0,2.0,42343.0
27.0,72.0,1.0,41323.0
32.0,68.0,0.0,41469.0
23.0,77.0,0.0,41915.0
29.0,71.0,0.0,42647.0
33.0,66.0,1.0,41309.0
23.0,77.0,0.0,39233.0
29.0,70.0,1.0,41031.0
25.0,74.0,1.0,39742.0
26.0,73.0,1.0,40908.0
32.0,68.0,0.0,42045.0
25.0,75.0,0.0,38984.0
34.0,66.0,0.0,44474.0
22.0,77.0,1.0,42574.0
26.0,74.0,0.0,40680.0
32.0,68.0,0.0,42479.0
25.0,74.0,1.0,41258.0
28.0,71.0,1.0,42652.0
28.0,71.0,1.0,39862.0
34.0,65.0,1.0,41994.0
25.0,75.0,0.0,40620.0
26.0,74.0,0.0,42538.0
25.0,75.0,0.0,40284.0
28.0,71.0,1.0,41335.0
27.0,73.0,0.0,40197.0
28.0,71.0,1.0,42187.0
30.0,70.0,0.0,41118.0
29.0,71.0,0.0,42252.0
21.0,79.0,0.0,40384.0
28.0,72.0,0.0,39206.0
31.0,69.0,0.0,42861.0
30.0,69.0,1.0,42835.0
26.0,74.0,0.0,40852.0
31.0,67.0,2.0,41711.0
28.0,70.0,2.0,41166.0
24.0,75.0,1.0,39876.0
29.0,70.0,1.0,40589.0
33.0,65.0,2.0,41807.0
28.0,72.0,0.0,41199.0
26.0,73.0,1.0,40755.0
32.0,67.0,1.0,41445.0
31.0,68.0,1.0,41914.0
37.0,63.0,0.0,41214.0
27.0,73.0,0.0,39967.0
30.0,68.0,2.0,38532.0
28.0,72.0,0.0,42527.0
21.0,78.0,1.0,39889.0
28.0,70.0,2.0,40620.0
25.0,75.0,0.0,40978.0
28.0,71.0,1.0,41120.0
30.0,70.0,0.0,42649.0
28.0,72.0,0.0,42639.0
25.0,74.0,1.0,40316.0
29.0,71.0,0.0,42620.0
25.0,74.0,1.0,41089.0
27.0,72.0,1.0,41347.0
30.0,69.0,1.0,43004.0
32.0,66.0,2.0,41009.0
27.0,72.0,1.0,40929.0
31.0,69.0,0.0,41125.0
31.0,69.0,0.0,41369.0
35.0,64.0,1.0,43948.0
25.0,74.0,1.0,41561.0
30.0,69.0,1.0,43363.0
28.0,71.0,1.0,41474.0
25.0,74.0,1.0,41885.0
27.0,72.0,1.0,42388.0
28.0,70.0,2.0,41649.0
31.0,69.0,0.0,44071.0
26.0,74.0,0.0,41647.0
29.0,71.0,0.0,42928.0
24.0,76.0,0.0,40124.0
29.0,71.0,0.0,42369.0
22.0,74.0,4.0,41515.0
30.0,69.0,1.0,42650.0
31.0,69.0,0.0,41671.0
30.0,69.0,1.0,40865.0
29.0,69.0,2.0,40248.0
27.0,72.0,1.0,40962.0
28.0,71.0,1.0,43054.0
23.0,77.0,0.0,39117.0
30.0,69.0,1.0,41890.0
31.0,69.0,0.0,40839.0
27.0,72.0,1.0,40653.0
26.0,73.0,1.0,39977.0
29.0,71.0,0.0,40816.0
26.0,73.0,1.0,42321.0
28.0,71.0,1.0,42333.0
29.0,69.0,2.0,42831.0
33.0,65.0,2.0,43010.0
29.0,69.0,2.0,40221.0
35.0,65.0,0.0,41983.0
23.0,76.0,1.0,38961.0
21.0,79.0,0.0,39895.0
26.0,74.0,0.0,42084.0
31.0,68.0,1.0,42866.0
21.0,76.0,3.0,40600.0
20.0,78.0,2.0,40635.0
28.0,71.0,1.0,40697.0
35.0,64.0,1.0,42498.0
22.0,77.0,1.0,40279.0
27.0,71.0,2.0,41036.0
22.0,77.0,1.0,40930.0
22.0,78.0,0.0,39756.0
30.0,69.0,1.0,41235.0
32.0,66.0,2.0,42108.0
29.0,70.0,1.0,40560.0
28.0,72.0,0.0,41283.0
26.0,72.0,2.0,39405.0
28.0,70.0,2.0,42367.0
27.0,73.0,0.0,40768.0
29.0,70.0,1.0,42425.0
34.0,66.0,0.0,42893.0
25.0,73.0,2.0,40453.0
34.0,66.0,0.0,42745.0
26.0,74.0,0.0,38914.0
27.0,67.0,6.0,43304.0
27.0,73.0,0.0,41405.0
33.0,67.0,0.0,41759.0
25.0,75.0,0.0,41336.0
28.0,71.0,1.0,41120.0
28.0,72.0,0.0,41411.0
26.0,73.0,1.0,40839.0
31.0,68.0,1.0,42610.0
30.0,69.0,1.0,43278.0
26.0,73.0,1.0,40072.0
30.0,70.0,0.0,41254.0
31.0,69.0,0.0,41542.0
35.0,64.0,1.0,41860.0
22.0,77.0,1.0,37196.0
31.0,67.0,2.0,41331.0
33.0,67.0,0.0,41319.0
31.0,69.0,0.0,43317.0
23.0,75.0,2.0,39067.0
22.0,78.0,0.0,39105.0
27.0,71.0,2.0,40197.0
31.0,69.0,0.0,40406.0
24.0,74.0,2.0,41503.0
24.0,75.0,1.0,40153.0
30.0,70.0,0.0,43357.0
28.0,69.0,3.0,41679.0
28.0,71.0,1.0,39933.0
23.0,76.0,1.0,39535.0
26.0,73.0,1.0,40051.0
27.0,73.0,0.0,41535.0
30.0,69.0,1.0,41406.0
30.0,69.0,1.0,40319.0
30.0,68.0,2.0,43661.0
37.0,63.0,0.0,43291.0
27.0,71.0,2.0,42531.0
28.0,71.0,1.0,41374.0
27.0,73.0,0.0,40842.0
30.0,69.0,1.0,40858.0
35.0,63.0,2.0,42370.0
31.0,68.0,1.0,41521.0
27.0,72.0,1.0,42472.0
26.0,73.0,1.0,41253.0
28.0,72.0,0.0,40654.0
19.0,80.0,1.0,39500.0
28.0,71.0,1.0,39574.0
26.0,74.0,0.0,42342.0
31.0,68.0,1.0,41062.0
35.0,65.0,0.0,41265.0
28.0,71.0,1.0,42812.0
28.0,71.0,1.0,41054.0
32.0,68.0,0.0,40756.0
30.0,67.0,3.0,39809.0
27.0,73.0,0.0,41654.0
29.0,70.0,1.0,40719.0
32.0,68.0,0.0,41148.0
24.0,75.0,1.0,39928.0
25.0,75.0,0.0,39781.0
28.0,72.0,0.0,41178.0
29.0,70.0,1.0,43430.0
30.0,69.0,1.0,41810.0
28.0,70.0,2.0,42138.0
26.0,74.0,0.0,41719.0
36.0,63.0,1.0,41675.0
23.0,75.0,2.0,40158.0
28.0,71.0,1.0,39944.0
31.0,68.0,1.0,43492.0
32.0,67.0,1.0,41173.0
33.0,66.0,1.0,42700.0
28.0,72.0,0.0,39554.0
27.0,71.0,2.0,40073.0
31.0,68.0,1.0,41557.0
28.0,72.0,0.0,40815.0
34.0,65.0,1.0,41252.0
28.0,72.0,0.0,41749.0
30.0,67.0,3.0,39237.0
30.0,69.0,1.0,41671.0
25.0,75.0,0.0,39667.0
30.0,69.0,1.0,40381.0
30.0,70.0,0.0,41609.0
34.0,66.0,0.0,42253.0
27.0,72.0,1.0,41470.0
25.0,73.0,2.0,41189.0
33.0,66.0,1.0,42692.0
33.0,67.0,0.0,42529.0
28.0,71.0,1.0,42482.0
27.0,72.0,1.0,42161.0
31.0,68.0,1.0,41830.0
36.0,63.0,1.0,43107.0
35.0,65.0,0.0,41329.0
28.0,72.0,0.0,42440.0
29.0,71.0,0.0,40073.0
31.0,68.0,1.0,43560.0
29.0,71.0,0.0,41579.0
26.0,74.0,0.0,40134.0
22.0,78.0,0.0,40595.0
34.0,66.0,0.0,44260.0
30.0,69.0,1.0,42653.0
34.0,65.0,1.0,41644.0
25.0,74.0,1.0,39558.0
33.0,66.0,1.0,42611.0
26.0,73.0,1.0,41186.0
22.0,77.0,1.0,40823.0
29.0,71.0,0.0,41465.0
30.0,70.0,0.0,42138.0
28.0,70.0,2.0,39902.0
25.0,74.0,1.0,40994.0
26.0,73.0,1.0,41140.0
26.0,73.0,1.0,42331.0
30.0,70.0,0.0,40088.0
34.0,64.0,2.0,43239.0
27.0,72.0,1.0,42941.0
26.0,73.0,1.0,40063.0
32.0,67.0,1.0,41354.0
30.0,68.0,2.0,42834.0
31.0,67.0,2.0,40997.0
28.0,72.0,0.0,41821.0
30.0,70.0,0.0,43444.0
37.0,63.0,0.0,44186.0
27.0,73.0,0.0,40103.0
34.0,66.0,0.0,41934.0
32.0,66.0,2.0,42664.0
38.0,62.0,0.0,41211.0
24.0,74.0,2.0,41047.0
21.0,78.0,1.0,40914.0
28.0,71.0,1.0,41064.0
22.0,75.0,3.0,39274.0
27.0,73.0,0.0,41023.0
22.0,78.0,0.0,41514.0
31.0,69.0,0.0,41831.0
32.0,67.0,1.0,41002.0
26.0,74.0,0.0,39070.0
25.0,75.0,0.0,40407.0
26.0,74.0,0.0,40138.0
27.0,72.0,1.0,43757.0
28.0,71.0,1.0,39797.0
28.0,71.0,1.0,40852.0
30.0,70.0,0.0,40834.0
30.0,70.0,0.0,40810.0
25.0,75.0,0.0,41323.0
29.0,70.0,1.0,41516.0
31.0,69.0,0.0,40195.0
29.0,70.0,1.0,41020.0
27.0,73.0,0.0,40831.0
27.0,72.0,1.0,41749.0
32.0,68.0,0.0,42216.0
21.0,78.0,1.0,40270.0
19.0,80.0,1.0,38409.0
34.0,65.0,1.0,42590.0
29.0,68.0,3.0,42604.0
28.0,71.0,1.0,40635.0
19.0,79.0,2.0,37943.0
25.0,74.0,1.0,39773.0
34.0,66.0,0.0,42943.0
29.0,68.0,3.0,42137.0
21.0,79.0,0.0,39180.0
25.0,73.0,2.0,40845.0
26.0,74.0,0.0,42659.0
29.0,70.0,1.0,43206.0
25.0,74.0,1.0,41250.0
27.0,73.0,0.0,42352.0
23.0,75.0,2.0,40231.0
35.0,64.0,1.0,42820.0
24.0,74.0,2.0,39226.0
28.0,71.0,1.0,40562.0
24.0,74.0,2.0,40116.0
31.0,69.0,0.0,41367.0
35.0,64.0,1.0,43629.0
27.0,72.0,1.0,41763.0
26.0,73.0,1.0,41467.0
27.0,72.0,1.0,41684.0
29.0,71.0,0.0,40270.0
23.0,77.0,0.0,42217.0
31.0,69.0,0.0,43540.0
28.0,71.0,1.0,41687.0
32.0,68.0,0.0,42164.0
33.0,67.0,0.0,43494.0
25.0,73.0,2.0,41369.0
24.0,75.0,1.0,39448.0
36.0,64.0,0.0,42124.0
29.0,71.0,0.0,40865.0
32.0,67.0,1.0,39776.0
24.0,76.0,0.0,40361.0
23.0,77.0,0.0,40018.0
33.0,65.0,2.0,41832.0
30.0,70.0,0.0,41808.0
21.0,78.0,1.0,38977.0
32.0,68.0,0.0,42006.0
33.0,67.0,0.0,42530.0
25.0,74.0,1.0,40535.0
27.0,73.0,0.0,39729.0
29.0,70.0,1.0,40940.0
28.0,70.0,2.0,42548.0
29.0,70.0,1.0,40835.0
38.0,62.0,0.0,42936.0
33.0,67.0,0.0,41532.0
32.0,67.0,1.0,42853.0
30.0,69.0,1.0,42261.0
25.0,74.0,1.0,40049.0
30.0,70.0,0.0,39959.0
26.0,73.0,1.0,41542.0
26.0,74.0,0.0,40073.0
31.0,68.0,1.0,41154.0
29.0,70.0,1.0,42986.0
34.0,66.0,0.0,42167.0
29.0,70.0,1.0,40407.0
27.0,72.0,1.0,41805.0
30.0,69.0,1.0,40599.0
33.0,66.0,1.0,43792.0
27.0,73.0,0.0,41564.0
28.0,71.0,1.0,41577.0
26.0,74.0,0.0,39613.0
26.0,72.0,2.0,41494.0
29.0,71.0,0.0,41204.0
25.0,72.0,3.0,40953.0
35.0,63.0,2.0,42733.0
21.0,78.0,1.0,39885.0
37.0,61.0,2.0,42794.0
28.0,72.0,0.0,42076.0
35.0,65.0,0.0,41188.0
23.0,76.0,1.0,40467.0
30.0,70.0,0.0,42862.0
26.0,74.0,0.0,41537.0
27.0,72.0,1.0,40214.0
27.0,72.0,1.0,39779.0
22.0,78.0,0.0,39326.0
31.0,68.0,1.0,41662.0
27.0,73.0,0.0,41188.0
27.0,73.0,0.0,41752.0
28.0,70.0,2.0,41720.0
32.0,68.0,0.0,40973.0
34.0,66.0,0.0,42120.0
30.0,70.0,0.0,42708.0
28.0,72.0,0.0,40864.0
30.0,70.0,0.0,42396.0
31.0,69.0,0.0,42522.0
25.0,74.0,1.0,42384.0
32.0,68.0,0.0,42801.0
24.0,75.0,1.0,42350.0
30.0,70.0,0.0,41979.0
27.0,73.0,0.0,40433.0
28.0,71.0,1.0,42890.0
33.0,67.0,0.0,42439.0
28.0,72.0,0.0,40943.0
37.0,62.0,1.0,43340.0
26.0,73.0,1.0,40988.0
28.0,72.0,0.0,41920.0
35.0,65.0,0.0,44019.0
30.0,69.0,1.0,41396.0
27.0,71.0,2.0,41713.0
28.0,71.0,1.0,41784.0
28.0,72.0,0.0,39583.0
29.0,70.0,1.0,42518.0
33.0,66.0,1.0,41424.0
29.0,70.0,1.0,39986.0
31.0,69.0,0.0,41302.0
30.0,69.0,1.0,42806.0
35.0,65.0,0.0,42917.0
30.0,69.0,1.0,41413.0
32.0,68.0,0.0,40537.0
34.0,65.0,1.0,43680.0
25.0,74.0,1.0,41634.0
28.0,71.0,1.0,40587.0
32.0,67.0,1.0,41531.0
31.0,69.0,0.0,42998.0
34.0,66.0,0.0,43264.0
34.0,66.0,0.0,40959.0
29.0,71.0,0.0,40053.0
23.0,76.0,1.0,41018.0
24.0,75.0,1.0,39746.0
28.0,72.0,0.0,40376.0
25.0,74.0,1.0,41964.0
26.0,74.0,0.0,40613.0
33.0,66.0,1.0,44463.0
27.0,73.0,0.0,40523.0
22.0,78.0,0.0,38483.0
33.0,65.0,2.0,40669.0
28.0,70.0,2.0,40368.0
39.0,61.0,0.0,42913.0
30.0,69.0,1.0,40415.0
31.0,68.0,1.0,40594.0
30.0,70.0,0.0,41739.0
25.0,74.0,1.0,40858.0
29.0,71.0,0.0,42252.0
33.0,67.0,0.0,40770.0
31.0,68.0,1.0,41637.0
30.0,70.0,0.0,41394.0
25.0,75.0,0.0,39573.0
23.0,77.0,0.0,40161.0
33.0,66.0,1.0,40682.0
25.0,74.0,1.0,39800.0
28.0,72.0,0.0,41132.0
29.0,69.0,2.0,42189.0
25.0,75.0,0.0,41549.0
33.0,67.0,0.0,41940.0
27.0,73.0,0.0,41632.0
27.0,73.0,0.0,40572.0
32.0,68.0,0.0,42577.0
26.0,73.0,1.0,39674.0
27.0,73.0,0.0,40214.0
33.0,67.0,0.0,40242.0
30.0,70.0,0.0,41490.0
27.0,72.0,1.0,38948.0
31.0,68.0,1.0,43242.0
29.0,71.0,0.0,40741.0
33.0,67.0,0.0,42471.0
32.0,68.0,0.0,43032.0
26.0,74.0,0.0,41430.0
30.0,68.0,2.0,41759.0
31.0,68.0,1.0,41925.0
32.0,66.0,2.0,41446.0
24.0,75.0,1.0,40033.0
35.0,65.0,0.0,43511.0
21.0,78.0,1.0,38804.0
28.0,70.0,2.0,41273.0
28.0,71.0,1.0,41279.0
26.0,74.0,0.0,41089.0
25.0,75.0,0.0,39499.0
26.0,74.0,0.0,41810.0
24.0,76.0,0.0,39293.0
27.0,73.0,0.0,41006.0
35.0,65.0,0.0,41643.0
28.0,72.0,0.0,42480.0
16.0,80.0,4.0,38979.0
33.0,66.0,1.0,43052.0
30.0,70.0,0.0,41091.0
24.0,76.0,0.0,39393.0
31.0,69.0,0.0,40010.0
30.0,69.0,1.0,41087.0
29.0,70.0,1.0,41741.0
26.0,73.0,1.0,40895.0
23.0,77.0,0.0,41493.0
23.0,77.0,0.0,41420.0
35.0,65.0,0.0,43087.0
26.0,74.0,0.0,40551.0
23.0,75.0,2.0,40033.0
26.0,72.0,2.0,41083.0
24.0,75.0,1.0,41261.0
23.0,75.0,2.0,38962.0
25.0,75.0,0.0,40415.0
30.0,69.0,1.0,41883.0
25.0,74.0,1.0,40568.0
30.0,70.0,0.0,40735.0
23.0,75.0,2.0,39155.0
27.0,72.0,1.0,42681.0
26.0,74.0,0.0,41033.0
29.0,70.0,1.0,41874.0
30.0,70.0,0.0,44064.0
32.0,68.0,0.0,42455.0
31.0,68.0,1.0,42358.0
31.0,69.0,0.0,40269.0
27.0,73.0,0.0,40804.0
33.0,67.0,0.0,42462.0
31.0,68.0,1.0,42484.0
28.0,72.0,0.0,40780.0
29.0,70.0,1.0,40457.0
29.0,71.0,0.0,41364.0
28.0,71.0,1.0,40352.0
32.0,68.0,0.0,41457.0
31.0,69.0,0.0,42786.0
22.0,78.0,0.0,39331.0
26.0,74.0,0.0,40020.0
33.0,67.0,0.0,41439.0
34.0,66.0,0.0,43466.0
29.0,71.0,0.0,41345.0
28.0,70.0,2.0,43616.0
30.0,70.0,0.0,42646.0
26.0,74.0,0.0,39900.0
33.0,66.0,1.0,40431.0
24.0,75.0,1.0,41578.0
28.0,70.0,2.0,42178.0
37.0,63.0,0.0,43236.0
26.0,74.0,0.0,41467.0
36.0,64.0,0.0,42450.0
29.0,70.0,1.0,41742.0
28.0,71.0,1.0,41648.0
32.0,68.0,0.0,42690.0
38.0,62.0,0.0,43132.0
27.0,72.0,1.0,39681.0
32.0,67.0,1.0,44631.0
21.0,77.0,2.0,41021.0
28.0,72.0,0.0,41324.0
26.0,74.0,0.0,41417.0
30.0,69.0,1.0,40417.0
29.0,71.0,0.0,41459.0
25.0,74.0,1.0,42053.0
32.0,66.0,2.0,42588.0
33.0,67.0,0.0,43586.0
30.0,69.0,1.0,41148.0
24.0,75.0,1.0,40370.0
26.0,73.0,1.0,41534.0
29.0,71.0,0.0,41820.0
26.0,73.0,1.0,40876.0
31.0,69.0,0.0,42079.0
27.0,72.0,1.0,40654.0
27.0,73.0,0.0,39813.0
24.0,75.0,1.0,40695.0
25.0,74.0,1.0,40820.0
25.0,75.0,0.0,40217.0
25.0,75.0,0.0,38884.0
31.0,68.0,1.0,42624.0
24.0,75.0,1.0,41696.0
28.0,72.0,0.0,40832.0
24.0,75.0,1.0,40071.0
30.0,70.0,0.0,41882.0
24.0,75.0,1.0,40131.0
31.0,68.0,1.0,41508.0
29.0,68.0,3.0,41125.0
31.0,68.0,1.0,40945.0
25.0,74.0,1.0,42136.0
32.0,67.0,1.0,43240.0
34.0,65.0,1.0,41294.0
24.0,75.0,1.0,41325.0
27.0,73.0,0.0,42099.0
27.0,73.0,0.0,40464.0
24.0,75.0,1.0,40880.0
26.0,74.0,0.0,39617.0
24.0,74.0,2.0,40533.0
28.0,72.0,0.0,41520.0
26.0,74.0,0.0,40565.0
27.0,72.0,1.0,41506.0
27.0,73.0,0.0,40613.0
34.0,66.0,0.0,42902.0
34.0,66.0,0.0,43077.0
31.0,69.0,0.0,42552.0
32.0,68.0,0.0,43693.0
28.0,71.0,1.0,40677.0
23.0,76.0,1.0,39378.0
31.0,69.0,0.0,43590.0
37.0,63.0,0.0,43018.0
32.0,67.0,1.0,40238.0
30.0,68.0,2.0,42174.0
28.0,71.0,1.0,42342.0
26.0,74.0,0.0,40392.0
26.0,73.0,1.0,41888.0
26.0,72.0,2.0,40790.0
28.0,72.0,0.0,41921.0
26.0,72.0,2.0,41011.0
22.0,77.0,1.0,40261.0
33.0,66.0,1.0,42647.0
34.0,66.0,0.0,43773.0
30.0,70.0,0.0,39859.0
24.0,76.0,0.0,40824.0
37.0,63.0,0.0,43150.0
33.0,67.0,0.0,42965.0
30.0,68.0,2.0,42205.0
32.0,68.0,0.0,42126.0
25.0,74.0,1.0,41593.0
31.0,68.0,1.0,41358.0
35.0,65.0,0.0,43115.0
29.0,70.0,1.0,40912.0
27.0,72.0,1.0,41183.0
19.0,80.0,1.0,40892.0
24.0,75.0,1.0,39051.0
31.0,67.0,2.0,42880.0
31.0,68.0,1.0,40514.0
32.0,67.0,1.0,42053.0
31.0,68.0,1.0,42145.0
33.0,67.0,0.0,43001.0
31.0,68.0,1.0,42357.0
36.0,64.0,0.0,43131.0
36.0,64.0,0.0,43333.0
25.0,74.0,1.0,40050.0
27.0,73.0,0.0,41770.0
22.0,77.0,1.0,41317.0
24.0,76.0,0.0,39175.0
31.0,68.0,1.0,41999.0
29.0,71.0,0.0,40880.0
28.0,69.0,3.0,40796.0
35.0,65.0,0.0,43064.0
29.0,70.0,1.0,41231.0
21.0,79.0,0.0,39642.0
27.0,72.0,1.0,40538.0
30.0,70.0,0.0,42301.0
31.0,69.0,0.0,41261.0
21.0,79.0,0.0,39194.0
25.0,73.0,2.0,42484.0
25.0,75.0,0.0,40252.0
29.0,69.0,2.0,42133.0
32.0,68.0,0.0,42455.0
27.0,72.0,1.0,41320.0
21.0,79.0,0.0,40738.0
32.0,66.0,2.0,41857.0
27.0,73.0,0.0,40798.0
31.0,69.0,0.0,41857.0
33.0,65.0,2.0,41721.0
28.0,71.0,1.0,40858.0
25.0,74.0,1.0,41627.0
30.0,69.0,1.0,42428.0
34.0,64.0,2.0,41063.0
29.0,71.0,0.0,40604.0
33.0,67.0,0.0,40974.0
31.0,69.0,0.0,41085.0
26.0,72.0,2.0,40790.0
28.0,71.0,1.0,40632.0
30.0,70.0,0.0,43188.0
27.0,72.0,1.0,39897.0
28.0,71.0,1.0,41988.0
32.0,68.0,0.0,42850.0
22.0,78.0,0.0,39643.0
29.0,70.0,1.0,41460.0
27.0,73.0,0.0,40985.0
30.0,70.0,0.0,41519.0
32.0,68.0,0.0,42792.0
30.0,69.0,1.0,42324.0
27.0,72.0,1.0,39123.0
28.0,71.0,1.0,41063.0
26.0,73.0,1.0,39984.0
31.0,69.0,0.0,41792.0
29.0,71.0,0.0,40907.0
33.0,66.0,1.0,43199.0
28.0,71.0,1.0,41871.0
28.0,71.0,1.0,40023.0
27.0,72.0,1.0,39921.0
28.0,71.0,1.0,42639.0
35.0,65.0,0.0,43435.0
25.0,75.0,0.0,40961.0
27.0,73.0,0.0,40860.0
25.0,73.0,2.0,40735.0
27.0,73.0,0.0,41317.0
24.0,76.0,0.0,39925.0
31.0,68.0,1.0,43436.0
29.0,71.0,0.0,41842.0
26.0,73.0,1.0,41959.0
29.0,71.0,0.0,40354.0
23.0,75.0,2.0,39275.0
30.0,70.0,0.0,41010.0
29.0,71.0,0.0,42912.0
22.0,78.0,0.0,40477.0
26.0,74.0,0.0,40207.0
32.0,68.0,0.0,42650.0
33.0,67.0,0.0,40986.0
25.0,74.0,1.0,41068.0
25.0,72.0,3.0,40112.0
