infections,diagnosed,susceptible,steps
37.0,42.0,21.0,9241.0
40.0,50.0,10.0,8988.0
43.0,32.0,25.0,9638.0
40.0,42.0,18.0,9489.0
42.0,42.0,16.0,9400.0
41.0,40.0,19.0,9509.0
41.0,39.0,20.0,9475.0
37.0,45.0,18.0,8988.0
33.0,47.0,20.0,9282.0
47.0,40.0,13.0,9694.0
40.0,46.0,14.0,9339.0
37.0,44.0,19.0,8936.0
48.0,42.0,10.0,9802.0
43.0,41.0,16.0,9288.0
41.0,43.0,16.0,9644.0
43.0,41.0,16.0,9242.0
41.0,45.0,14.0,8985.0
38.0,50.0,12.0,8601.0
46.0,40.0,14.0,9018.0
37.0,47.0,16.0,8498.0
32.0,47.0,21.0,8623.0
45.0,42.0,13.0,9264.0
40.0,37.0,23.0,9458.0
40.0,38.0,22.0,9635.0
45.0,40.0,15.0,9121.0
38.0,43.0,19.0,9664.0
38.0,52.0,10.0,8813.0
29.0,55.0,16.0,9035.0
36.0,42.0,22.0,9277.0
46.0,41.0,13.0,9727.0
34.0,48.0,18.0,8877.0
41.0,43.0,16.0,8983.0
37.0,45.0,18.0,9087.0
45.0,40.0,15.0,9320.0
34.0,48.0,18.0,8967.0
35.0,46.0,19.0,8953.0
35.0,49.0,16.0,9032.0
33.0,46.0,21.0,9076.0
40.0,47.0,13.0,9149.0
32.0,51.0,17.0,8588.0
33.0,39.0,28.0,9285.0
39.0,48.0,13.0,8735.0
36.0,54.0,10.0,8341.0
39.0,33.0,28.0,9686.0
34.0,55.0,11.0,8721.0
43.0,46.0,11.0,8768.0
47.0,37.0,16.0,9581.0
42.0,36.0,22.0,9886.0
38.0,40.0,22.0,9190.0
35.0,50.0,15.0,9203.0
28.0,49.0,23.0,8908.0
40.0,41.0,19.0,8768.0
32.0,47.0,21.0,8799.0
40.0,37.0,23.0,9492.0
45.0,39.0,16.0,9036.0
42.0,42.0,16.0,9426.0
33.0,42.0,25.0,9043.0
35.0,49.0,16.0,8847.0
36.0,45.0,19.0,9567.0
45.0,35.0,20.0,9454.0
37.0,43.0,20.0,9420.0
35.0,44.0,21.0,9168.0
38.0,49.0,13.0,8703.0
31.0,49.0,20.0,8921.0
42.0,33.0,25.0,9787.0
33.0,52.0,15.0,8537.0
37.0,54.0,9.0,8854.0
37.0,47.0,16.0,8955.0
35.0,46.0,19.0,8799.0
36.0,51.0,13.0,8807.0
35.0,48.0,17.0,8438.0
38.0,45.0,17.0,9181.0
46.0,37.0,17.0,9413.0
36.0,45.0,19.0,9056.0
34.0,55.0,11.0,8868.0
36.0,52.0,12.0,9329.0
43.0,28.0,29.0,9801.0
41.0,47.0,12.0,9118.0
28.0,54.0,18.0,8551.0
42.0,46.0,12.0,9201.0
44.0,33.0,23.0,9753.0
40.0,50.0,10.0,9393.0
36.0,49.0,15.0,9094.0
43.0,37.0,20.0,9837.0
33.0,43.0,24.0,9201.0
28.0,52.0,20.0,9007.0
43.0,34.0,23.0,9909.0
51.0,29.0,20.0,10131.0
39.0,37.0,24.0,9602.0
42.0,42.0,16.0,9015.0
41.0,32.0,27.0,9739.0
38.0,48.0,14.0,8797.0
37.0,46.0,17.0,9162.0
36.0,46.0,18.0,8728.0
36.0,49.0,15.0,8746.0
36.0,48.0,16.0,9250.0
30.0,57.0,13.0,8430.0
47.0,35.0,18.0,9541.0
34.0,35.0,31.0,9513.0
42.0,41.0,17.0,9061.0
38.0,51.0,11.0,8584.0
42.0,45.0,13.0,9662.0
44.0,47.0,9.0,9190.0
35.0,43.0,22.0,9313.0
34.0,39.0,27.0,8928.0
41.0,43.0,16.0,9181.0
34.0,51.0,15.0,9244.0
46.0,42.0,12.0,9476.0
31.0,44.0,25.0,9011.0
38.0,51.0,11.0,8953.0
39.0,45.0,16.0,8640.0
45.0,38.0,17.0,9373.0
42.0,37.0,21.0,9562.0
32.0,39.0,29.0,9174.0
38.0,49.0,13.0,9478.0
33.0,44.0,23.0,8884.0
39.0,35.0,26.0,9803.0
37.0,52.0,11.0,9036.0
30.0,47.0,23.0,9015.0
36.0,50.0,14.0,8890.0
38.0,46.0,16.0,9143.0
45.0,33.0,22.0,9270.0
47.0,38.0,15.0,9490.0
36.0,47.0,17.0,9197.0
41.0,50.0,9.0,9189.0
43.0,43.0,14.0,9233.0
38.0,48.0,14.0,8460.0
43.0,43.0,14.0,9083.0
35.0,47.0,18.0,8859.0
38.0,49.0,13.0,8795.0
46.0,39.0,15.0,9154.0
39.0,43.0,18.0,9276.0
42.0,49.0,9.0,8770.0
43.0,39.0,18.0,9252.0
25.0,50.0,25.0,8410.0
37.0,48.0,15.0,8919.0
44.0,44.0,12.0,8920.0
36.0,45.0,19.0,9001.0
38.0,50.0,12.0,8777.0
38.0,42.0,20.0,9419.0
37.0,45.0,18.0,9080.0
40.0,43.0,17.0,9147.0
46.0,39.0,15.0,9807.0
34.0,50.0,16.0,9070.0
35.0,31.0,34.0,9420.0
27.0,60.0,13.0,8496.0
48.0,33.0,19.0,9873.0
44.0,35.0,21.0,9600.0
41.0,37.0,22.0,9559.0
44.0,33.0,23.0,9327.0
39.0,44.0,17.0,9023.0
24.0,53.0,23.0,8514.0
42.0,34.0,24.0,9708.0
32.0,50.0,18.0,8734.0
40.0,48.0,12.0,8619.0
35.0,42.0,23.0,9060.0
43.0,44.0,13.0,9339.0
29.0,45.0,26.0,9066.0
35.0,48.0,17.0,9002.0
44.0,35.0,21.0,10216.0
37.0,38.0,25.0,9084.0
44.0,28.0,28.0,9862.0
37.0,44.0,19.0,9624.0
38.0,42.0,20.0,8808.0
40.0,50.0,10.0,8595.0
35.0,48.0,17.0,9022.0
37.0,42.0,21.0,9125.0
45.0,38.0,17.0,9126.0
36.0,50.0,14.0,8828.0
39.0,43.0,18.0,8937.0
36.0,43.0,21.0,9428.0
34.0,48.0,18.0,9201.0
39.0,48.0,13.0,8796.0
29.0,50.0,21.0,8622.0
38.0,49.0,13.0,8755.0
42.0,49.0,9.0,9088.0
37.0,37.0,26.0,9228.0
29.0,46.0,25.0,8741.0
41.0,46.0,13.0,9015.0
28.0,43.0,29.0,9298.0
36.0,46.0,18.0,9216.0
39.0,41.0,20.0,9256.0
