inf_prop,diag_prop,i0,beta_measure,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,total_immunized
0.55,0.5,5.0,1.0,5.0,5.0,7.0,7.0,10.0,8.0,18.0,48.0,98.0,186.0,282.0,306.0,277.0,220.0,163.0,144.0,123.0,92.0,74.0,55.0,40.0,33.0,23.0,18.0,10.0,8.0,820.0
0.55,0.5,5.0,1.0,5.0,10.0,15.0,18.0,32.0,56.0,127.0,201.0,226.0,233.0,212.0,196.0,159.0,130.0,101.0,75.0,60.0,40.0,39.0,33.0,31.0,17.0,11.0,11.0,6.0,4.0,791.0
0.55,0.5,5.0,1.0,5.0,20.0,56.0,116.0,203.0,258.0,279.0,276.0,240.0,188.0,137.0,104.0,70.0,46.0,31.0,22.0,16.0,18.0,15.0,9.0,8.0,7.0,9.0,7.0,3.0,1.0,826.0
0.55,0.5,5.0,1.0,5.0,11.0,33.0,75.0,128.0,212.0,277.0,270.0,236.0,201.0,177.0,148.0,119.0,88.0,59.0,41.0,28.0,17.0,15.0,8.0,7.0,6.0,2.0,0.0,0.0,0.0,836.0
0.55,0.5,5.0,1.0,5.0,17.0,40.0,97.0,180.0,259.0,276.0,265.0,204.0,173.0,140.0,104.0,79.0,60.0,50.0,34.0,27.0,21.0,17.0,13.0,11.0,7.0,3.0,1.0,1.0,0.0,826.0
0.55,0.5,5.0,1.0,5.0,6.0,12.0,26.0,28.0,36.0,71.0,118.0,182.0,231.0,241.0,239.0,194.0,146.0,121.0,81.0,58.0,41.0,36.0,24.0,18.0,15.0,14.0,11.0,10.0,10.0,766.0
0.55,0.5,5.0,1.0,5.0,7.0,5.0,4.0,7.0,10.0,35.0,55.0,85.0,150.0,185.0,218.0,212.0,196.0,143.0,121.0,98.0,84.0,70.0,59.0,52.0,42.0,42.0,26.0,23.0,18.0,764.0
0.55,0.5,5.0,1.0,5.0,10.0,31.0,82.0,146.0,194.0,244.0,249.0,218.0,175.0,146.0,107.0,83.0,67.0,52.0,42.0,32.0,29.0,23.0,18.0,14.0,15.0,12.0,8.0,3.0,1.0,791.0
0.55,0.5,5.0,1.0,5.0,9.0,21.0,35.0,57.0,130.0,209.0,243.0,255.0,251.0,210.0,164.0,127.0,106.0,82.0,62.0,56.0,43.0,27.0,18.0,11.0,8.0,6.0,4.0,4.0,3.0,837.0
0.55,0.5,5.0,1.0,5.0,18.0,38.0,67.0,119.0,151.0,200.0,245.0,240.0,220.0,213.0,170.0,122.0,93.0,83.0,75.0,58.0,39.0,28.0,19.0,13.0,15.0,10.0,4.0,2.0,1.0,832.0
0.55,0.5,5.0,1.0,5.0,13.0,21.0,47.0,91.0,142.0,201.0,210.0,234.0,205.0,162.0,132.0,113.0,98.0,80.0,59.0,45.0,40.0,25.0,23.0,19.0,7.0,5.0,5.0,3.0,3.0,772.0
0.55,0.5,5.0,1.0,5.0,8.0,18.0,27.0,62.0,115.0,186.0,215.0,216.0,201.0,201.0,176.0,154.0,127.0,105.0,77.0,56.0,41.0,39.0,25.0,19.0,16.0,8.0,7.0,4.0,3.0,776.0
0.55,0.5,5.0,1.0,5.0,9.0,14.0,15.0,47.0,95.0,173.0,238.0,253.0,233.0,193.0,179.0,144.0,120.0,98.0,76.0,51.0,45.0,39.0,28.0,15.0,7.0,8.0,8.0,6.0,4.0,810.0
0.55,0.5,5.0,1.0,5.0,9.0,16.0,25.0,34.0,65.0,102.0,170.0,195.0,221.0,222.0,191.0,158.0,137.0,110.0,83.0,61.0,48.0,36.0,26.0,22.0,19.0,18.0,10.0,10.0,9.0,767.0
0.55,0.5,5.0,1.0,5.0,3.0,8.0,12.0,21.0,35.0,77.0,143.0,225.0,259.0,262.0,242.0,214.0,164.0,129.0,97.0,69.0,53.0,39.0,37.0,35.0,26.0,16.0,12.0,11.0,6.0,809.0
0.55,0.5,5.0,1.0,5.0,3.0,11.0,19.0,51.0,132.0,186.0,231.0,245.0,266.0,214.0,160.0,124.0,96.0,77.0,57.0,42.0,33.0,28.0,18.0,12.0,8.0,6.0,4.0,3.0,0.0,801.0
0.55,0.5,5.0,1.0,5.0,6.0,13.0,22.0,26.0,21.0,42.0,59.0,116.0,158.0,206.0,220.0,207.0,193.0,164.0,118.0,99.0,75.0,56.0,36.0,24.0,13.0,9.0,5.0,4.0,4.0,744.0
0.55,0.5,5.0,1.0,5.0,6.0,16.0,63.0,119.0,188.0,234.0,270.0,246.0,222.0,164.0,137.0,108.0,84.0,61.0,45.0,27.0,19.0,13.0,11.0,8.0,5.0,3.0,2.0,2.0,1.0,797.0
0.55,0.5,5.0,1.0,5.0,6.0,8.0,14.0,16.0,18.0,25.0,50.0,93.0,145.0,188.0,236.0,236.0,210.0,182.0,150.0,103.0,77.0,58.0,37.0,21.0,15.0,15.0,8.0,5.0,3.0,783.0
0.55,0.5,5.0,1.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
0.55,0.5,5.0,1.0,5.0,10.0,17.0,36.0,68.0,161.0,230.0,280.0,292.0,243.0,196.0,150.0,105.0,76.0,54.0,42.0,34.0,23.0,17.0,17.0,13.0,6.0,3.0,2.0,2.0,2.0,814.0
0.55,0.5,5.0,1.0,5.0,4.0,13.0,16.0,37.0,78.0,142.0,203.0,252.0,239.0,214.0,175.0,138.0,111.0,93.0,86.0,61.0,48.0,39.0,24.0,17.0,17.0,10.0,8.0,6.0,1.0,799.0
0.55,0.5,5.0,1.0,5.0,8.0,22.0,30.0,83.0,158.0,212.0,251.0,245.0,211.0,187.0,145.0,122.0,99.0,75.0,58.0,42.0,31.0,21.0,12.0,8.0,6.0,4.0,3.0,3.0,3.0,827.0
0.55,0.5,5.0,1.0,5.0,11.0,40.0,95.0,181.0,239.0,267.0,267.0,228.0,216.0,171.0,118.0,93.0,67.0,51.0,45.0,32.0,21.0,14.0,8.0,5.0,3.0,2.0,1.0,1.0,1.0,841.0
0.55,0.5,5.0,1.0,5.0,5.0,10.0,16.0,26.0,54.0,98.0,156.0,184.0,205.0,236.0,236.0,208.0,159.0,129.0,92.0,61.0,56.0,42.0,33.0,25.0,19.0,16.0,15.0,10.0,4.0,796.0
0.55,0.5,5.0,1.0,5.0,13.0,41.0,124.0,200.0,259.0,293.0,241.0,199.0,146.0,123.0,88.0,73.0,59.0,44.0,33.0,25.0,16.0,12.0,4.0,2.0,2.0,1.0,1.0,0.0,0.0,813.0
0.55,0.5,5.0,1.0,5.0,13.0,29.0,67.0,137.0,202.0,236.0,248.0,233.0,210.0,167.0,141.0,111.0,83.0,70.0,56.0,45.0,32.0,24.0,20.0,16.0,8.0,9.0,5.0,2.0,1.0,812.0
0.55,0.5,5.0,1.0,5.0,4.0,5.0,21.0,67.0,102.0,170.0,221.0,250.0,233.0,223.0,179.0,135.0,106.0,89.0,70.0,52.0,38.0,33.0,30.0,20.0,14.0,12.0,10.0,6.0,6.0,809.0
0.55,0.5,5.0,1.0,5.0,2.0,6.0,23.0,50.0,112.0,181.0,245.0,254.0,245.0,199.0,158.0,118.0,99.0,70.0,52.0,39.0,26.0,16.0,14.0,6.0,5.0,4.0,4.0,2.0,2.0,772.0
0.55,0.5,5.0,1.0,5.0,28.0,71.0,117.0,176.0,238.0,296.0,280.0,262.0,207.0,159.0,119.0,85.0,69.0,42.0,25.0,18.0,14.0,10.0,9.0,4.0,2.0,2.0,1.0,0.0,0.0,852.0
0.55,0.5,5.0,1.0,5.0,3.0,5.0,16.0,33.0,51.0,85.0,141.0,222.0,266.0,264.0,245.0,201.0,164.0,115.0,96.0,67.0,55.0,48.0,34.0,22.0,19.0,15.0,8.0,5.0,2.0,810.0
0.55,0.5,5.0,1.0,5.0,5.0,13.0,29.0,53.0,88.0,142.0,184.0,228.0,254.0,214.0,180.0,142.0,112.0,84.0,67.0,50.0,34.0,28.0,23.0,20.0,14.0,9.0,7.0,4.0,2.0,798.0
0.55,0.5,5.0,1.0,5.0,4.0,10.0,40.0,74.0,89.0,117.0,181.0,216.0,235.0,229.0,196.0,158.0,137.0,114.0,83.0,71.0,44.0,29.0,16.0,14.0,11.0,11.0,8.0,4.0,3.0,818.0
0.55,0.5,5.0,1.0,5.0,8.0,25.0,51.0,99.0,130.0,195.0,241.0,256.0,223.0,218.0,174.0,134.0,106.0,83.0,65.0,49.0,39.0,34.0,24.0,14.0,9.0,8.0,8.0,7.0,5.0,821.0
0.55,0.5,5.0,1.0,5.0,3.0,14.0,30.0,51.0,104.0,169.0,210.0,255.0,245.0,196.0,175.0,158.0,129.0,99.0,74.0,55.0,34.0,28.0,20.0,14.0,9.0,7.0,5.0,0.0,0.0,815.0
0.55,0.5,5.0,1.0,5.0,7.0,13.0,17.0,57.0,120.0,192.0,245.0,251.0,242.0,224.0,182.0,137.0,109.0,84.0,66.0,48.0,40.0,26.0,21.0,15.0,11.0,11.0,9.0,6.0,3.0,806.0
0.55,0.5,5.0,1.0,5.0,8.0,7.0,32.0,69.0,144.0,195.0,234.0,243.0,247.0,222.0,181.0,152.0,113.0,86.0,54.0,45.0,28.0,16.0,14.0,13.0,8.0,4.0,3.0,2.0,2.0,827.0
0.55,0.5,5.0,1.0,5.0,30.0,76.0,135.0,220.0,275.0,275.0,241.0,197.0,150.0,121.0,85.0,81.0,56.0,41.0,29.0,19.0,14.0,9.0,7.0,8.0,5.0,5.0,4.0,4.0,3.0,826.0
0.55,0.5,5.0,1.0,5.0,17.0,27.0,39.0,91.0,191.0,271.0,284.0,255.0,225.0,177.0,137.0,105.0,78.0,57.0,38.0,26.0,16.0,14.0,12.0,9.0,9.0,5.0,4.0,3.0,1.0,819.0
0.55,0.5,5.0,1.0,5.0,8.0,17.0,31.0,57.0,109.0,179.0,222.0,247.0,255.0,246.0,199.0,163.0,130.0,95.0,73.0,50.0,41.0,38.0,26.0,16.0,12.0,9.0,7.0,4.0,3.0,831.0
0.55,0.5,5.0,1.0,5.0,11.0,27.0,75.0,112.0,177.0,253.0,294.0,283.0,242.0,186.0,155.0,121.0,78.0,63.0,53.0,31.0,20.0,15.0,14.0,13.0,11.0,7.0,5.0,4.0,4.0,824.0
0.55,0.5,5.0,1.0,5.0,13.0,41.0,85.0,162.0,234.0,281.0,275.0,268.0,230.0,178.0,134.0,102.0,76.0,55.0,44.0,34.0,19.0,14.0,11.0,8.0,7.0,3.0,2.0,2.0,2.0,819.0
0.55,0.5,5.0,1.0,5.0,8.0,13.0,22.0,44.0,95.0,148.0,174.0,203.0,220.0,194.0,172.0,149.0,122.0,97.0,72.0,62.0,43.0,39.0,26.0,19.0,15.0,9.0,7.0,4.0,3.0,769.0
0.55,0.5,5.0,1.0,5.0,1.0,5.0,20.0,29.0,76.0,117.0,165.0,210.0,214.0,219.0,209.0,184.0,146.0,123.0,100.0,78.0,59.0,50.0,36.0,35.0,25.0,12.0,11.0,6.0,5.0,796.0
0.55,0.5,5.0,1.0,5.0,8.0,19.0,30.0,89.0,171.0,244.0,267.0,249.0,230.0,195.0,161.0,137.0,97.0,74.0,53.0,39.0,30.0,24.0,18.0,10.0,8.0,4.0,3.0,0.0,0.0,826.0
0.55,0.5,5.0,1.0,5.0,10.0,28.0,60.0,109.0,178.0,267.0,262.0,239.0,223.0,176.0,141.0,94.0,76.0,60.0,47.0,29.0,25.0,17.0,14.0,11.0,8.0,6.0,4.0,2.0,2.0,818.0
0.55,0.5,5.0,1.0,5.0,8.0,13.0,19.0,30.0,63.0,111.0,164.0,218.0,235.0,246.0,243.0,213.0,168.0,132.0,99.0,72.0,58.0,41.0,31.0,26.0,16.0,14.0,8.0,3.0,2.0,810.0
0.55,0.5,5.0,1.0,5.0,5.0,6.0,15.0,21.0,51.0,87.0,155.0,219.0,228.0,244.0,223.0,178.0,155.0,125.0,109.0,76.0,73.0,52.0,39.0,29.0,21.0,15.0,12.0,9.0,9.0,799.0
0.55,0.5,5.0,1.0,5.0,15.0,29.0,70.0,134.0,182.0,215.0,237.0,217.0,192.0,147.0,124.0,98.0,82.0,72.0,49.0,40.0,30.0,19.0,16.0,18.0,12.0,8.0,5.0,4.0,1.0,788.0
0.55,0.5,5.0,1.0,5.0,6.0,8.0,20.0,43.0,92.0,150.0,235.0,285.0,277.0,252.0,183.0,152.0,124.0,97.0,83.0,62.0,44.0,36.0,27.0,22.0,18.0,12.0,6.0,5.0,4.0,834.0
0.55,0.5,5.0,1.0,5.0,8.0,23.0,53.0,128.0,190.0,241.0,261.0,243.0,209.0,173.0,137.0,101.0,82.0,65.0,53.0,39.0,26.0,13.0,10.0,7.0,6.0,5.0,5.0,3.0,6.0,821.0
0.55,0.5,5.0,1.0,5.0,6.0,10.0,23.0,31.0,55.0,82.0,118.0,157.0,176.0,199.0,177.0,169.0,148.0,131.0,101.0,76.0,56.0,44.0,38.0,29.0,22.0,15.0,13.0,7.0,5.0,749.0
0.55,0.5,5.0,1.0,5.0,6.0,8.0,19.0,49.0,101.0,173.0,207.0,240.0,231.0,226.0,185.0,163.0,126.0,95.0,70.0,47.0,40.0,29.0,22.0,20.0,18.0,13.0,9.0,6.0,3.0,808.0
0.55,0.5,5.0,1.0,5.0,8.0,8.0,8.0,9.0,13.0,21.0,62.0,119.0,193.0,260.0,282.0,224.0,192.0,143.0,116.0,93.0,78.0,62.0,44.0,34.0,28.0,18.0,11.0,8.0,8.0,779.0
0.55,0.5,5.0,1.0,5.0,4.0,9.0,11.0,13.0,40.0,101.0,168.0,248.0,284.0,280.0,256.0,199.0,157.0,105.0,80.0,59.0,43.0,29.0,27.0,21.0,17.0,13.0,7.0,5.0,5.0,809.0
0.55,0.5,5.0,1.0,5.0,17.0,53.0,95.0,138.0,193.0,258.0,237.0,220.0,196.0,157.0,130.0,96.0,71.0,49.0,41.0,32.0,27.0,22.0,15.0,13.0,9.0,8.0,7.0,5.0,2.0,799.0
0.55,0.5,5.0,1.0,5.0,9.0,11.0,35.0,74.0,153.0,209.0,272.0,272.0,243.0,212.0,176.0,145.0,109.0,80.0,65.0,46.0,37.0,28.0,19.0,16.0,6.0,4.0,3.0,3.0,1.0,838.0
0.55,0.5,5.0,1.0,5.0,10.0,27.0,49.0,107.0,174.0,240.0,272.0,268.0,237.0,201.0,165.0,130.0,93.0,62.0,45.0,36.0,31.0,24.0,17.0,11.0,10.0,11.0,9.0,7.0,5.0,831.0
0.55,0.5,5.0,1.0,5.0,9.0,13.0,27.0,35.0,56.0,93.0,142.0,181.0,230.0,223.0,196.0,150.0,124.0,114.0,91.0,69.0,56.0,43.0,29.0,27.0,22.0,19.0,15.0,12.0,13.0,760.0
0.55,0.5,5.0,1.0,5.0,4.0,7.0,24.0,55.0,111.0,167.0,237.0,266.0,242.0,207.0,169.0,137.0,111.0,80.0,63.0,53.0,39.0,30.0,28.0,25.0,18.0,14.0,11.0,5.0,3.0,804.0
0.55,0.5,5.0,1.0,5.0,6.0,4.0,18.0,30.0,79.0,131.0,185.0,223.0,252.0,247.0,189.0,142.0,118.0,95.0,75.0,57.0,44.0,33.0,23.0,21.0,17.0,10.0,7.0,5.0,5.0,779.0
0.55,0.5,5.0,1.0,5.0,3.0,2.0,2.0,5.0,10.0,16.0,29.0,49.0,90.0,140.0,196.0,238.0,234.0,204.0,196.0,159.0,117.0,97.0,91.0,77.0,49.0,44.0,31.0,24.0,18.0,750.0
0.55,0.5,5.0,1.0,5.0,6.0,11.0,16.0,46.0,74.0,135.0,188.0,232.0,238.0,200.0,162.0,134.0,118.0,98.0,80.0,60.0,44.0,40.0,35.0,26.0,18.0,14.0,9.0,6.0,6.0,806.0
0.55,0.5,5.0,1.0,5.0,7.0,8.0,18.0,40.0,88.0,165.0,238.0,255.0,246.0,226.0,187.0,144.0,125.0,98.0,77.0,58.0,43.0,28.0,22.0,17.0,17.0,15.0,8.0,8.0,6.0,801.0
0.55,0.5,5.0,1.0,5.0,5.0,12.0,26.0,73.0,116.0,160.0,236.0,253.0,221.0,194.0,160.0,124.0,100.0,81.0,57.0,40.0,27.0,16.0,13.0,11.0,9.0,10.0,5.0,5.0,1.0,782.0
0.55,0.5,5.0,1.0,5.0,6.0,22.0,49.0,85.0,155.0,269.0,294.0,273.0,220.0,167.0,129.0,97.0,71.0,49.0,42.0,26.0,18.0,15.0,13.0,10.0,9.0,6.0,6.0,5.0,3.0,812.0
0.55,0.5,5.0,1.0,5.0,7.0,10.0,19.0,40.0,88.0,125.0,208.0,243.0,246.0,223.0,178.0,144.0,119.0,83.0,52.0,41.0,33.0,24.0,18.0,14.0,10.0,7.0,6.0,2.0,1.0,767.0
0.55,0.5,5.0,1.0,5.0,11.0,19.0,20.0,30.0,58.0,119.0,198.0,235.0,219.0,201.0,168.0,152.0,136.0,115.0,79.0,59.0,37.0,31.0,20.0,17.0,14.0,14.0,11.0,9.0,7.0,790.0
0.55,0.5,5.0,1.0,5.0,4.0,13.0,30.0,55.0,91.0,143.0,198.0,205.0,208.0,163.0,140.0,100.0,91.0,81.0,63.0,49.0,49.0,44.0,33.0,29.0,19.0,16.0,9.0,5.0,3.0,760.0
0.55,0.5,5.0,1.0,5.0,6.0,13.0,19.0,47.0,98.0,157.0,218.0,236.0,249.0,221.0,188.0,144.0,116.0,97.0,72.0,55.0,50.0,39.0,25.0,19.0,15.0,11.0,10.0,8.0,4.0,809.0
0.55,0.5,5.0,1.0,5.0,3.0,2.0,4.0,12.0,16.0,37.0,88.0,133.0,180.0,220.0,238.0,211.0,192.0,141.0,115.0,106.0,85.0,70.0,48.0,30.0,26.0,19.0,17.0,8.0,3.0,759.0
0.55,0.5,5.0,1.0,5.0,3.0,2.0,1.0,3.0,17.0,37.0,85.0,165.0,196.0,252.0,268.0,233.0,188.0,160.0,150.0,130.0,101.0,71.0,57.0,40.0,29.0,25.0,18.0,9.0,7.0,799.0
0.55,0.5,5.0,1.0,5.0,3.0,4.0,7.0,9.0,21.0,64.0,118.0,201.0,256.0,281.0,253.0,210.0,174.0,165.0,132.0,92.0,65.0,48.0,41.0,25.0,17.0,13.0,11.0,4.0,5.0,822.0
0.55,0.5,5.0,1.0,5.0,13.0,40.0,78.0,111.0,157.0,230.0,240.0,237.0,207.0,173.0,154.0,124.0,97.0,78.0,65.0,50.0,34.0,23.0,18.0,8.0,4.0,3.0,3.0,4.0,2.0,809.0
0.55,0.5,5.0,1.0,5.0,7.0,5.0,3.0,8.0,9.0,15.0,23.0,50.0,76.0,137.0,191.0,244.0,242.0,212.0,182.0,166.0,128.0,97.0,66.0,48.0,33.0,19.0,16.0,10.0,6.0,770.0
0.55,0.5,5.0,1.0,5.0,4.0,4.0,3.0,4.0,2.0,6.0,24.0,31.0,47.0,70.0,82.0,105.0,167.0,200.0,216.0,199.0,173.0,167.0,144.0,115.0,91.0,61.0,49.0,35.0,34.0,726.0
0.55,0.5,5.0,1.0,5.0,6.0,24.0,55.0,101.0,168.0,228.0,263.0,255.0,219.0,180.0,145.0,111.0,90.0,64.0,51.0,37.0,31.0,23.0,16.0,10.0,8.0,7.0,5.0,6.0,5.0,798.0
0.55,0.5,5.0,1.0,5.0,9.0,33.0,70.0,133.0,197.0,237.0,274.0,261.0,212.0,162.0,118.0,87.0,70.0,56.0,43.0,35.0,30.0,26.0,18.0,12.0,10.0,7.0,5.0,5.0,5.0,827.0
0.55,0.5,5.0,1.0,5.0,3.0,8.0,11.0,16.0,33.0,82.0,151.0,219.0,235.0,238.0,200.0,175.0,166.0,123.0,107.0,80.0,50.0,41.0,26.0,16.0,15.0,12.0,9.0,8.0,5.0,834.0
0.55,0.5,5.0,1.0,5.0,8.0,29.0,78.0,162.0,229.0,260.0,258.0,228.0,199.0,166.0,127.0,96.0,66.0,55.0,37.0,26.0,21.0,14.0,10.0,7.0,5.0,5.0,4.0,3.0,3.0,820.0
0.55,0.5,5.0,1.0,5.0,9.0,24.0,58.0,96.0,146.0,177.0,201.0,207.0,200.0,181.0,150.0,128.0,98.0,79.0,66.0,56.0,50.0,30.0,19.0,16.0,11.0,9.0,8.0,6.0,8.0,805.0
