S,I,D,R,steps
73.0,14.0,13.0,0.0,34.0
36.0,27.0,37.0,0.0,99.0
49.0,25.0,26.0,0.0,72.0
75.0,7.0,18.0,0.0,41.0
68.0,12.0,20.0,0.0,44.0
57.0,23.0,20.0,0.0,57.0
69.0,12.0,19.0,0.0,40.0
51.0,21.0,28.0,0.0,71.0
76.0,12.0,12.0,0.0,30.0
62.0,19.0,19.0,0.0,49.0
55.0,20.0,25.0,0.0,62.0
47.0,27.0,26.0,0.0,77.0
41.0,24.0,35.0,0.0,88.0
60.0,20.0,20.0,0.0,52.0
59.0,20.0,21.0,0.0,56.0
57.0,24.0,19.0,0.0,52.0
58.0,19.0,23.0,0.0,55.0
63.0,19.0,18.0,0.0,46.0
68.0,12.0,20.0,0.0,43.0
61.0,19.0,20.0,0.0,51.0
59.0,25.0,16.0,0.0,51.0
53.0,25.0,22.0,0.0,61.0
60.0,20.0,20.0,0.0,56.0
55.0,23.0,22.0,0.0,59.0
77.0,12.0,11.0,0.0,25.0
53.0,14.0,33.0,0.0,73.0
74.0,13.0,13.0,0.0,30.0
69.0,14.0,17.0,0.0,39.0
64.0,17.0,19.0,0.0,48.0
60.0,22.0,18.0,0.0,48.0
41.0,34.0,25.0,0.0,76.0
62.0,17.0,21.0,0.0,56.0
54.0,20.0,26.0,0.0,67.0
63.0,20.0,17.0,0.0,47.0
61.0,9.0,30.0,0.0,59.0
62.0,18.0,20.0,0.0,52.0
47.0,26.0,27.0,0.0,74.0
58.0,22.0,20.0,0.0,54.0
57.0,21.0,22.0,0.0,60.0
49.0,23.0,28.0,0.0,72.0
69.0,12.0,19.0,0.0,41.0
52.0,20.0,28.0,0.0,70.0
72.0,12.0,16.0,0.0,38.0
47.0,26.0,27.0,0.0,72.0
55.0,17.0,28.0,0.0,68.0
53.0,25.0,22.0,0.0,62.0
59.0,20.0,21.0,0.0,53.0
73.0,13.0,14.0,0.0,34.0
71.0,11.0,18.0,0.0,41.0
58.0,20.0,22.0,0.0,56.0
55.0,23.0,22.0,0.0,60.0
56.0,23.0,21.0,0.0,56.0
49.0,27.0,24.0,0.0,68.0
69.0,13.0,18.0,0.0,40.0
49.0,22.0,29.0,0.0,72.0
62.0,15.0,23.0,0.0,53.0
64.0,19.0,17.0,0.0,43.0
53.0,23.0,24.0,0.0,63.0
67.0,14.0,19.0,0.0,44.0
42.0,27.0,31.0,0.0,83.0
59.0,25.0,16.0,0.0,48.0
57.0,10.0,33.0,0.0,70.0
58.0,13.0,29.0,0.0,63.0
43.0,30.0,27.0,0.0,79.0
54.0,19.0,27.0,0.0,66.0
52.0,22.0,26.0,0.0,69.0
49.0,23.0,28.0,0.0,75.0
71.0,10.0,19.0,0.0,43.0
51.0,20.0,29.0,0.0,71.0
55.0,24.0,21.0,0.0,57.0
46.0,31.0,23.0,0.0,69.0
60.0,18.0,22.0,0.0,59.0
64.0,16.0,20.0,0.0,47.0
51.0,29.0,20.0,0.0,64.0
50.0,20.0,30.0,0.0,76.0
65.0,11.0,24.0,0.0,53.0
52.0,24.0,24.0,0.0,65.0
69.0,13.0,18.0,0.0,43.0
57.0,21.0,22.0,0.0,58.0
71.0,16.0,13.0,0.0,37.0
59.0,20.0,21.0,0.0,53.0
49.0,26.0,25.0,0.0,69.0
58.0,20.0,22.0,0.0,58.0
50.0,23.0,27.0,0.0,70.0
73.0,12.0,15.0,0.0,34.0
51.0,16.0,33.0,0.0,73.0
56.0,19.0,25.0,0.0,65.0
58.0,22.0,20.0,0.0,54.0
66.0,14.0,20.0,0.0,50.0
54.0,28.0,18.0,0.0,58.0
69.0,15.0,16.0,0.0,40.0
74.0,9.0,17.0,0.0,35.0
62.0,20.0,18.0,0.0,49.0
52.0,22.0,26.0,0.0,68.0
74.0,8.0,18.0,0.0,37.0
57.0,23.0,20.0,0.0,54.0
69.0,9.0,22.0,0.0,46.0
57.0,16.0,27.0,0.0,61.0
56.0,20.0,24.0,0.0,63.0
61.0,19.0,20.0,0.0,52.0
53.0,23.0,24.0,0.0,64.0
57.0,20.0,23.0,0.0,60.0
52.0,24.0,24.0,0.0,66.0
40.0,32.0,28.0,0.0,79.0
51.0,19.0,30.0,0.0,72.0
56.0,21.0,23.0,0.0,57.0
65.0,21.0,14.0,0.0,40.0
47.0,24.0,29.0,0.0,76.0
44.0,24.0,32.0,0.0,83.0
64.0,17.0,19.0,0.0,45.0
57.0,20.0,23.0,0.0,59.0
58.0,22.0,20.0,0.0,59.0
70.0,14.0,16.0,0.0,38.0
51.0,29.0,20.0,0.0,65.0
53.0,26.0,21.0,0.0,62.0
56.0,25.0,19.0,0.0,55.0
61.0,12.0,27.0,0.0,58.0
61.0,16.0,23.0,0.0,56.0
51.0,24.0,25.0,0.0,64.0
68.0,14.0,18.0,0.0,44.0
51.0,17.0,32.0,0.0,77.0
50.0,24.0,26.0,0.0,69.0
57.0,20.0,23.0,0.0,57.0
73.0,10.0,17.0,0.0,36.0
60.0,17.0,23.0,0.0,60.0
47.0,27.0,26.0,0.0,74.0
70.0,12.0,18.0,0.0,41.0
66.0,15.0,19.0,0.0,46.0
56.0,22.0,22.0,0.0,58.0
67.0,17.0,16.0,0.0,40.0
69.0,12.0,19.0,0.0,43.0
47.0,25.0,28.0,0.0,75.0
46.0,29.0,25.0,0.0,70.0
45.0,28.0,27.0,0.0,74.0
67.0,12.0,21.0,0.0,47.0
66.0,17.0,17.0,0.0,44.0
68.0,15.0,17.0,0.0,40.0
66.0,15.0,19.0,0.0,47.0
52.0,24.0,24.0,0.0,66.0
50.0,21.0,29.0,0.0,72.0
37.0,30.0,33.0,0.0,88.0
42.0,25.0,33.0,0.0,83.0
61.0,14.0,25.0,0.0,59.0
43.0,31.0,26.0,0.0,76.0
47.0,22.0,31.0,0.0,76.0
59.0,19.0,22.0,0.0,55.0
59.0,14.0,27.0,0.0,59.0
60.0,20.0,20.0,0.0,55.0
61.0,13.0,26.0,0.0,56.0
68.0,12.0,20.0,0.0,45.0
66.0,16.0,18.0,0.0,47.0
57.0,23.0,20.0,0.0,54.0
67.0,11.0,22.0,0.0,48.0
59.0,20.0,21.0,0.0,54.0
61.0,19.0,20.0,0.0,50.0
67.0,22.0,11.0,0.0,36.0
67.0,16.0,17.0,0.0,43.0
57.0,19.0,24.0,0.0,61.0
46.0,25.0,29.0,0.0,75.0
54.0,24.0,22.0,0.0,59.0
55.0,25.0,20.0,0.0,60.0
59.0,19.0,22.0,0.0,56.0
73.0,8.0,19.0,0.0,39.0
60.0,17.0,23.0,0.0,54.0
61.0,18.0,21.0,0.0,53.0
50.0,19.0,31.0,0.0,74.0
57.0,16.0,27.0,0.0,65.0
59.0,17.0,24.0,0.0,58.0
70.0,10.0,20.0,0.0,43.0
47.0,27.0,26.0,0.0,72.0
56.0,16.0,28.0,0.0,64.0
53.0,20.0,27.0,0.0,66.0
67.0,15.0,18.0,0.0,44.0
50.0,21.0,29.0,0.0,74.0
60.0,20.0,20.0,0.0,54.0
75.0,10.0,15.0,0.0,36.0
62.0,21.0,17.0,0.0,47.0
53.0,25.0,22.0,0.0,65.0
55.0,21.0,24.0,0.0,62.0
63.0,17.0,20.0,0.0,51.0
48.0,31.0,21.0,0.0,65.0
47.0,23.0,30.0,0.0,77.0
46.0,32.0,22.0,0.0,69.0
70.0,12.0,18.0,0.0,40.0
57.0,24.0,19.0,0.0,58.0
59.0,18.0,23.0,0.0,58.0
60.0,22.0,18.0,0.0,54.0
59.0,20.0,21.0,0.0,54.0
52.0,22.0,26.0,0.0,70.0
67.0,13.0,20.0,0.0,44.0
60.0,17.0,23.0,0.0,56.0
63.0,14.0,23.0,0.0,58.0
57.0,23.0,20.0,0.0,54.0
44.0,29.0,27.0,0.0,76.0
63.0,20.0,17.0,0.0,45.0
64.0,18.0,18.0,0.0,46.0
59.0,14.0,27.0,0.0,64.0
52.0,22.0,26.0,0.0,66.0
50.0,26.0,24.0,0.0,64.0
62.0,14.0,24.0,0.0,58.0
44.0,32.0,24.0,0.0,78.0
61.0,6.0,33.0,0.0,64.0
57.0,20.0,23.0,0.0,59.0
56.0,21.0,23.0,0.0,60.0
45.0,26.0,29.0,0.0,76.0
57.0,18.0,25.0,0.0,59.0
73.0,10.0,17.0,0.0,37.0
57.0,20.0,23.0,0.0,59.0
69.0,15.0,16.0,0.0,41.0
69.0,9.0,22.0,0.0,46.0
70.0,11.0,19.0,0.0,43.0
57.0,16.0,27.0,0.0,63.0
57.0,18.0,25.0,0.0,63.0
59.0,22.0,19.0,0.0,52.0
52.0,23.0,25.0,0.0,66.0
54.0,23.0,23.0,0.0,62.0
51.0,24.0,25.0,0.0,64.0
76.0,8.0,16.0,0.0,33.0
57.0,13.0,30.0,0.0,67.0
59.0,19.0,22.0,0.0,53.0
60.0,18.0,22.0,0.0,54.0
78.0,7.0,15.0,0.0,28.0
57.0,16.0,27.0,0.0,62.0
48.0,20.0,32.0,0.0,76.0
73.0,12.0,15.0,0.0,34.0
51.0,23.0,26.0,0.0,72.0
54.0,17.0,29.0,0.0,68.0
59.0,16.0,25.0,0.0,59.0
57.0,25.0,18.0,0.0,55.0
51.0,26.0,23.0,0.0,66.0
75.0,11.0,14.0,0.0,31.0
55.0,22.0,23.0,0.0,61.0
57.0,20.0,23.0,0.0,57.0
47.0,24.0,29.0,0.0,78.0
66.0,15.0,19.0,0.0,47.0
67.0,11.0,22.0,0.0,46.0
69.0,15.0,16.0,0.0,40.0
55.0,18.0,27.0,0.0,69.0
47.0,33.0,20.0,0.0,64.0
64.0,19.0,17.0,0.0,47.0
63.0,23.0,14.0,0.0,43.0
61.0,17.0,22.0,0.0,52.0
55.0,19.0,26.0,0.0,63.0
63.0,17.0,20.0,0.0,48.0
52.0,26.0,22.0,0.0,64.0
51.0,13.0,36.0,0.0,76.0
54.0,21.0,25.0,0.0,65.0
64.0,14.0,22.0,0.0,52.0
50.0,20.0,30.0,0.0,75.0
66.0,18.0,16.0,0.0,40.0
48.0,24.0,28.0,0.0,73.0
57.0,16.0,27.0,0.0,61.0
65.0,13.0,22.0,0.0,50.0
47.0,27.0,26.0,0.0,71.0
56.0,20.0,24.0,0.0,62.0
60.0,15.0,25.0,0.0,56.0
70.0,15.0,15.0,0.0,37.0
66.0,15.0,19.0,0.0,45.0
56.0,18.0,26.0,0.0,62.0
52.0,24.0,24.0,0.0,65.0
44.0,28.0,28.0,0.0,83.0
59.0,19.0,22.0,0.0,53.0
46.0,29.0,25.0,0.0,73.0
58.0,19.0,23.0,0.0,59.0
55.0,23.0,22.0,0.0,59.0
56.0,24.0,20.0,0.0,56.0
67.0,12.0,21.0,0.0,47.0
56.0,19.0,25.0,0.0,63.0
51.0,26.0,23.0,0.0,66.0
52.0,20.0,28.0,0.0,69.0
55.0,19.0,26.0,0.0,65.0
60.0,24.0,16.0,0.0,52.0
48.0,23.0,29.0,0.0,73.0
65.0,16.0,19.0,0.0,48.0
62.0,17.0,21.0,0.0,55.0
46.0,26.0,28.0,0.0,74.0
57.0,22.0,21.0,0.0,57.0
79.0,5.0,16.0,0.0,31.0
65.0,13.0,22.0,0.0,51.0
39.0,31.0,30.0,0.0,82.0
43.0,28.0,29.0,0.0,81.0
66.0,16.0,18.0,0.0,45.0
50.0,33.0,17.0,0.0,58.0
54.0,18.0,28.0,0.0,69.0
38.0,31.0,31.0,0.0,85.0
63.0,14.0,23.0,0.0,53.0
55.0,22.0,23.0,0.0,59.0
72.0,8.0,20.0,0.0,43.0
60.0,16.0,24.0,0.0,57.0
44.0,29.0,27.0,0.0,78.0
55.0,25.0,20.0,0.0,58.0
61.0,15.0,24.0,0.0,55.0
60.0,17.0,23.0,0.0,56.0
57.0,25.0,18.0,0.0,53.0
60.0,22.0,18.0,0.0,51.0
57.0,18.0,25.0,0.0,64.0
62.0,16.0,22.0,0.0,51.0
63.0,21.0,16.0,0.0,44.0
57.0,25.0,18.0,0.0,54.0
56.0,16.0,28.0,0.0,64.0
48.0,22.0,30.0,0.0,75.0
65.0,13.0,22.0,0.0,48.0
75.0,8.0,17.0,0.0,33.0
50.0,26.0,24.0,0.0,67.0
61.0,16.0,23.0,0.0,53.0
62.0,14.0,24.0,0.0,56.0
54.0,18.0,28.0,0.0,68.0
67.0,9.0,24.0,0.0,49.0
60.0,16.0,24.0,0.0,59.0
50.0,28.0,22.0,0.0,66.0
59.0,21.0,20.0,0.0,52.0
67.0,16.0,17.0,0.0,41.0
57.0,15.0,28.0,0.0,64.0
57.0,26.0,17.0,0.0,51.0
56.0,22.0,22.0,0.0,60.0
55.0,27.0,18.0,0.0,56.0
71.0,10.0,19.0,0.0,41.0
72.0,11.0,17.0,0.0,38.0
49.0,23.0,28.0,0.0,71.0
54.0,25.0,21.0,0.0,59.0
58.0,22.0,20.0,0.0,55.0
66.0,13.0,21.0,0.0,48.0
45.0,28.0,27.0,0.0,74.0
52.0,22.0,26.0,0.0,69.0
62.0,14.0,24.0,0.0,55.0
61.0,13.0,26.0,0.0,57.0
41.0,26.0,33.0,0.0,84.0
53.0,25.0,22.0,0.0,62.0
61.0,15.0,24.0,0.0,57.0
60.0,14.0,26.0,0.0,59.0
51.0,26.0,23.0,0.0,64.0
66.0,13.0,21.0,0.0,48.0
50.0,20.0,30.0,0.0,73.0
64.0,14.0,22.0,0.0,49.0
70.0,12.0,18.0,0.0,40.0
56.0,13.0,31.0,0.0,66.0
63.0,21.0,16.0,0.0,47.0
59.0,18.0,23.0,0.0,59.0
61.0,22.0,17.0,0.0,51.0
67.0,21.0,12.0,0.0,38.0
60.0,20.0,20.0,0.0,54.0
63.0,18.0,19.0,0.0,49.0
60.0,20.0,20.0,0.0,55.0
63.0,17.0,20.0,0.0,49.0
38.0,27.0,35.0,0.0,90.0
55.0,18.0,27.0,0.0,68.0
68.0,10.0,22.0,0.0,47.0
55.0,21.0,24.0,0.0,59.0
46.0,30.0,24.0,0.0,72.0
70.0,18.0,12.0,0.0,34.0
52.0,28.0,20.0,0.0,58.0
62.0,17.0,21.0,0.0,51.0
65.0,14.0,21.0,0.0,48.0
45.0,23.0,32.0,0.0,83.0
58.0,20.0,22.0,0.0,56.0
55.0,20.0,25.0,0.0,67.0
61.0,17.0,22.0,0.0,53.0
44.0,23.0,33.0,0.0,83.0
39.0,30.0,31.0,0.0,85.0
45.0,25.0,30.0,0.0,76.0
69.0,11.0,20.0,0.0,44.0
62.0,18.0,20.0,0.0,49.0
55.0,24.0,21.0,0.0,58.0
52.0,25.0,23.0,0.0,64.0
48.0,27.0,25.0,0.0,70.0
59.0,20.0,21.0,0.0,54.0
55.0,17.0,28.0,0.0,66.0
53.0,26.0,21.0,0.0,61.0
69.0,12.0,19.0,0.0,41.0
45.0,27.0,28.0,0.0,79.0
60.0,15.0,25.0,0.0,58.0
48.0,23.0,29.0,0.0,71.0
71.0,12.0,17.0,0.0,37.0
61.0,19.0,20.0,0.0,52.0
65.0,15.0,20.0,0.0,51.0
51.0,24.0,25.0,0.0,66.0
46.0,22.0,32.0,0.0,84.0
60.0,22.0,18.0,0.0,48.0
46.0,21.0,33.0,0.0,87.0
52.0,16.0,32.0,0.0,74.0
57.0,20.0,23.0,0.0,59.0
59.0,18.0,23.0,0.0,57.0
66.0,11.0,23.0,0.0,49.0
51.0,25.0,24.0,0.0,66.0
58.0,13.0,29.0,0.0,63.0
69.0,10.0,21.0,0.0,44.0
43.0,27.0,30.0,0.0,79.0
42.0,25.0,33.0,0.0,85.0
56.0,21.0,23.0,0.0,61.0
73.0,10.0,17.0,0.0,36.0
65.0,14.0,21.0,0.0,46.0
63.0,15.0,22.0,0.0,49.0
54.0,25.0,21.0,0.0,61.0
51.0,25.0,24.0,0.0,64.0
57.0,20.0,23.0,0.0,59.0
58.0,17.0,25.0,0.0,61.0
57.0,16.0,27.0,0.0,66.0
50.0,28.0,22.0,0.0,64.0
66.0,15.0,19.0,0.0,46.0
57.0,15.0,28.0,0.0,65.0
58.0,19.0,23.0,0.0,60.0
51.0,24.0,25.0,0.0,67.0
56.0,15.0,29.0,0.0,69.0
65.0,19.0,16.0,0.0,43.0
58.0,21.0,21.0,0.0,56.0
67.0,17.0,16.0,0.0,41.0
52.0,23.0,25.0,0.0,67.0
49.0,23.0,28.0,0.0,75.0
59.0,20.0,21.0,0.0,56.0
57.0,18.0,25.0,0.0,65.0
68.0,13.0,19.0,0.0,45.0
49.0,21.0,30.0,0.0,73.0
57.0,19.0,24.0,0.0,64.0
67.0,17.0,16.0,0.0,40.0
45.0,25.0,30.0,0.0,79.0
47.0,27.0,26.0,0.0,70.0
52.0,19.0,29.0,0.0,72.0
53.0,20.0,27.0,0.0,68.0
54.0,18.0,28.0,0.0,68.0
65.0,12.0,23.0,0.0,53.0
70.0,10.0,20.0,0.0,41.0
56.0,23.0,21.0,0.0,57.0
64.0,15.0,21.0,0.0,48.0
50.0,24.0,26.0,0.0,71.0
68.0,11.0,21.0,0.0,45.0
56.0,22.0,22.0,0.0,63.0
46.0,27.0,27.0,0.0,76.0
53.0,17.0,30.0,0.0,69.0
47.0,27.0,26.0,0.0,72.0
51.0,24.0,25.0,0.0,67.0
64.0,19.0,17.0,0.0,46.0
50.0,22.0,28.0,0.0,70.0
59.0,22.0,19.0,0.0,52.0
58.0,21.0,21.0,0.0,55.0
47.0,26.0,27.0,0.0,71.0
47.0,33.0,20.0,0.0,67.0
46.0,25.0,29.0,0.0,77.0
45.0,22.0,33.0,0.0,81.0
61.0,19.0,20.0,0.0,51.0
60.0,23.0,17.0,0.0,49.0
56.0,19.0,25.0,0.0,62.0
58.0,18.0,24.0,0.0,59.0
62.0,20.0,18.0,0.0,49.0
62.0,18.0,20.0,0.0,54.0
61.0,19.0,20.0,0.0,50.0
81.0,7.0,12.0,0.0,24.0
56.0,19.0,25.0,0.0,65.0
71.0,12.0,17.0,0.0,37.0
65.0,21.0,14.0,0.0,41.0
46.0,20.0,34.0,0.0,81.0
71.0,11.0,18.0,0.0,39.0
47.0,29.0,24.0,0.0,75.0
61.0,16.0,23.0,0.0,54.0
60.0,19.0,21.0,0.0,54.0
67.0,9.0,24.0,0.0,52.0
49.0,20.0,31.0,0.0,78.0
64.0,15.0,21.0,0.0,48.0
66.0,16.0,18.0,0.0,44.0
53.0,21.0,26.0,0.0,66.0
61.0,15.0,24.0,0.0,54.0
54.0,20.0,26.0,0.0,66.0
56.0,11.0,33.0,0.0,68.0
66.0,16.0,18.0,0.0,44.0
54.0,22.0,24.0,0.0,63.0
56.0,23.0,21.0,0.0,56.0
54.0,20.0,26.0,0.0,64.0
54.0,21.0,25.0,0.0,66.0
55.0,24.0,21.0,0.0,56.0
60.0,19.0,21.0,0.0,55.0
50.0,19.0,31.0,0.0,74.0
75.0,8.0,17.0,0.0,35.0
48.0,22.0,30.0,0.0,80.0
54.0,28.0,18.0,0.0,59.0
53.0,26.0,21.0,0.0,62.0
57.0,21.0,22.0,0.0,56.0
59.0,23.0,18.0,0.0,53.0
54.0,24.0,22.0,0.0,63.0
56.0,13.0,31.0,0.0,67.0
67.0,15.0,18.0,0.0,44.0
57.0,13.0,30.0,0.0,65.0
59.0,21.0,20.0,0.0,54.0
38.0,32.0,30.0,0.0,84.0
56.0,20.0,24.0,0.0,60.0
52.0,15.0,33.0,0.0,73.0
55.0,21.0,24.0,0.0,61.0
49.0,21.0,30.0,0.0,72.0
75.0,12.0,13.0,0.0,28.0
58.0,18.0,24.0,0.0,59.0
48.0,22.0,30.0,0.0,77.0
70.0,13.0,17.0,0.0,42.0
59.0,26.0,15.0,0.0,52.0
69.0,17.0,14.0,0.0,38.0
67.0,15.0,18.0,0.0,44.0
73.0,10.0,17.0,0.0,36.0
70.0,16.0,14.0,0.0,36.0
48.0,24.0,28.0,0.0,71.0
48.0,19.0,33.0,0.0,80.0
57.0,19.0,24.0,0.0,59.0
57.0,17.0,26.0,0.0,61.0
57.0,19.0,24.0,0.0,60.0
48.0,26.0,26.0,0.0,74.0
55.0,22.0,23.0,0.0,61.0
61.0,14.0,25.0,0.0,56.0
59.0,20.0,21.0,0.0,54.0
55.0,18.0,27.0,0.0,64.0
54.0,18.0,28.0,0.0,64.0
54.0,23.0,23.0,0.0,60.0
54.0,21.0,25.0,0.0,61.0
42.0,25.0,33.0,0.0,86.0
53.0,24.0,23.0,0.0,64.0
53.0,17.0,30.0,0.0,74.0
59.0,19.0,22.0,0.0,56.0
64.0,17.0,19.0,0.0,47.0
54.0,23.0,23.0,0.0,62.0
64.0,15.0,21.0,0.0,50.0
49.0,27.0,24.0,0.0,67.0
57.0,22.0,21.0,0.0,58.0
50.0,29.0,21.0,0.0,65.0
63.0,13.0,24.0,0.0,58.0
43.0,26.0,31.0,0.0,82.0
71.0,13.0,16.0,0.0,36.0
58.0,28.0,14.0,0.0,48.0
56.0,21.0,23.0,0.0,60.0
50.0,23.0,27.0,0.0,71.0
61.0,18.0,21.0,0.0,51.0
68.0,17.0,15.0,0.0,39.0
50.0,24.0,26.0,0.0,70.0
72.0,7.0,21.0,0.0,43.0
47.0,24.0,29.0,0.0,75.0
49.0,25.0,26.0,0.0,69.0
52.0,22.0,26.0,0.0,68.0
64.0,15.0,21.0,0.0,49.0
59.0,20.0,21.0,0.0,56.0
72.0,15.0,13.0,0.0,33.0
46.0,25.0,29.0,0.0,76.0
48.0,21.0,31.0,0.0,77.0
60.0,21.0,19.0,0.0,56.0
52.0,15.0,33.0,0.0,81.0
72.0,8.0,20.0,0.0,45.0
55.0,23.0,22.0,0.0,58.0
71.0,8.0,21.0,0.0,42.0
56.0,23.0,21.0,0.0,60.0
55.0,26.0,19.0,0.0,59.0
65.0,14.0,21.0,0.0,48.0
62.0,22.0,16.0,0.0,49.0
53.0,25.0,22.0,0.0,67.0
52.0,22.0,26.0,0.0,66.0
52.0,22.0,26.0,0.0,66.0
62.0,17.0,21.0,0.0,49.0
66.0,14.0,20.0,0.0,46.0
49.0,25.0,26.0,0.0,73.0
61.0,15.0,24.0,0.0,60.0
60.0,21.0,19.0,0.0,53.0
61.0,18.0,21.0,0.0,55.0
57.0,18.0,25.0,0.0,64.0
44.0,27.0,29.0,0.0,82.0
60.0,22.0,18.0,0.0,51.0
61.0,18.0,21.0,0.0,50.0
53.0,19.0,28.0,0.0,66.0
60.0,18.0,22.0,0.0,57.0
67.0,15.0,18.0,0.0,42.0
63.0,19.0,18.0,0.0,46.0
56.0,20.0,24.0,0.0,61.0
60.0,16.0,24.0,0.0,59.0
62.0,18.0,20.0,0.0,52.0
62.0,15.0,23.0,0.0,54.0
57.0,24.0,19.0,0.0,59.0
45.0,29.0,26.0,0.0,74.0
50.0,22.0,28.0,0.0,74.0
68.0,14.0,18.0,0.0,43.0
43.0,33.0,24.0,0.0,74.0
72.0,11.0,17.0,0.0,35.0
70.0,13.0,17.0,0.0,38.0
57.0,15.0,28.0,0.0,64.0
73.0,8.0,19.0,0.0,39.0
56.0,18.0,26.0,0.0,62.0
63.0,23.0,14.0,0.0,43.0
48.0,26.0,26.0,0.0,69.0
47.0,21.0,32.0,0.0,77.0
70.0,13.0,17.0,0.0,41.0
